Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L
UCEC_TCGA-D1-A163	196	0	0	37	215	17	48	128	0	0	12	0
UCEC_TCGA-D1-A165	30	1	0	10	0	0	0	3	9	20	6	2
UCEC_TCGA-D1-A167	1412	0	78	96	533	44	15	130	0	6	7	0
UCEC_TCGA-D1-A168	29	3	2	8	3	3	1	0	0	12	4	1
UCEC_TCGA-D1-A169	18	0	6	6	0	1	2	6	4	23	8	0
UCEC_TCGA-D1-A16B	11	3	4	10	0	1	3	2	6	15	5	0
UCEC_TCGA-D1-A16D	19	0	2	1	5	2	5	0	6	7	0	1
UCEC_TCGA-D1-A16E	22	2	4	11	0	0	3	4	14	12	2	2
UCEC_TCGA-D1-A16F	189	2	8	52	162	0	43	103	0	42	1	0
UCEC_TCGA-D1-A16G	12	0	5	3	2	0	1	4	10	6	8	1
UCEC_TCGA-D1-A16I	8	0	1	0	1	0	0	6	20	7	10	0
UCEC_TCGA-D1-A16J	27	10	37	2	3	3	8	0	31	7	186	2
UCEC_TCGA-D1-A16N	34	0	3	16	0	16	39	24	0	29	7	1
UCEC_TCGA-D1-A16O	11	0	1	6	8	0	4	0	4	6	1	0
UCEC_TCGA-D1-A16Q	11	0	1	5	4	0	1	0	0	11	8	0
UCEC_TCGA-D1-A16R	16	3	0	0	3	0	1	7	11	18	1	0
UCEC_TCGA-D1-A16S	5	0	1	4	0	0	0	9	17	21	15	0
UCEC_TCGA-D1-A16V	14	1	0	0	0	0	2	7	28	1	0	0
UCEC_TCGA-D1-A16X	259	1776	1335	98	59	42	29	160	9	0	10	40
UCEC_TCGA-D1-A16Y	91	468	643	115	0	0	57	78	0	0	0	64
UCEC_TCGA-D1-A174	411	2	28	56	267	41	42	46	34	9	1	5
UCEC_TCGA-D1-A176	170	6	11	26	177	3	38	36	3	44	8	4
UCEC_TCGA-D1-A177	220	0	15	182	200	36	34	177	0	5	14	0
UCEC_TCGA-D1-A17A	70	0	6	51	53	17	25	62	5	0	6	0
UCEC_TCGA-D1-A17B	154	0	11	26	53	20	3	43	7	27	8	2
UCEC_TCGA-D1-A17C	16	4	0	18	0	0	0	2	8	15	2	0
UCEC_TCGA-D1-A17D	152	0	10	52	188	59	8	62	16	26	18	0
UCEC_TCGA-D1-A17F	35	3	8	12	112	0	20	0	105	2	24	7
UCEC_TCGA-D1-A17H	200	0	28	59	272	10	65	94	39	14	8	0
UCEC_TCGA-D1-A17K	2	4	2	8	5	0	3	6	19	23	8	3
UCEC_TCGA-D1-A17L	20	2	7	9	1	0	0	2	11	24	6	0
UCEC_TCGA-D1-A17M	195	0	7	73	86	33	10	73	1	39	10	0
UCEC_TCGA-D1-A17N	9	3	4	0	5	3	1	0	3	6	2	0
UCEC_TCGA-D1-A17Q	387	4303	2597	121	126	508	213	157	62	0	0	75
UCEC_TCGA-D1-A17R	94	0	17	35	75	0	21	56	18	0	8	0
UCEC_TCGA-D1-A17S	24	2	2	2	6	1	0	3	4	11	2	0
UCEC_TCGA-D1-A17T	39	0	9	4	2	0	1	4	8	21	5	1
UCEC_TCGA-D1-A17U	148	0	19	27	149	6	16	82	14	15	5	3
UCEC_TCGA-D1-A1NS	101	8	3	48	115	0	17	61	18	32	4	0
UCEC_TCGA-D1-A1NU	14	0	1	0	9	4	9	4	0	44	20	3
UCEC_TCGA-D1-A1NX	14	3	0	3	0	0	0	7	7	16	1	0
UCEC_TCGA-D1-A1NY	174	0	11	132	192	26	46	125	12	20	10	0
UCEC_TCGA-D1-A1NZ	240	10	3	107	255	42	102	183	27	38	24	4
UCEC_TCGA-D1-A1O0	13	2	0	14	0	0	3	9	18	19	10	1
UCEC_TCGA-D1-A1O5	38	4	7	8	0	0	0	1	5	17	7	0
UCEC_TCGA-D1-A1O7	176	0	35	69	88	18	9	39	29	32	0	0
UCEC_TCGA-D1-A1O8	26	2	3	10	0	0	1	0	18	35	1	1
UCEC_TCGA-D1-A2G0	254	9	45	131	434	5	27	131	27	43	7	4
UCEC_TCGA-D1-A2G5	77	4	7	20	54	5	29	35	26	45	2	0
UCEC_TCGA-D1-A2G6	42	0	15	14	18	0	2	0	11	18	4	7
UCEC_TCGA-D1-A2G7	9	2	5	0	0	0	0	8	7	33	13	0
UCEC_TCGA-D1-A3DA	33	3	0	10	1	3	14	0	1	35	4	3
UCEC_TCGA-D1-A3DG	10	1	10	8	0	3	3	16	22	77	24	1
UCEC_TCGA-D1-A3DH	17	9	14	1	2	0	8	5	0	17	76	2
UCEC_TCGA-D1-A3JP	8	2	5	1	0	1	2	9	4	6	34	0
UCEC_TCGA-D1-A3JQ	4	5	1	6	3	0	1	2	9	9	7	2
UCEC_TCGA-DF-A2KN	248	0	12	0	2067	2393	21	1521	464	0	0	94
UCEC_TCGA-DF-A2KR	8	0	1	5	15	6	14	8	12	57	13	2
UCEC_TCGA-DF-A2KS	35	1	2	7	9	7	13	1	4	76	9	12
UCEC_TCGA-DF-A2KU	1826	1860	2001	2271	3507	2935	344	0	3001	0	109	122
UCEC_TCGA-DF-A2KV	37	1231	646	138	0	0	30	228	0	0	0	51
UCEC_TCGA-DF-A2KZ	219	2	13	106	218	37	52	95	59	22	0	9
UCEC_TCGA-DF-A2L0	12	0	0	4	0	1	4	2	9	25	7	4
UCEC_TCGA-DI-A0WH	126	1	26	68	168	22	140	146	54	27	0	0
UCEC_TCGA-DI-A1BU	0	56	114	744	1736	0	8566	538	1059	50	170	89
UCEC_TCGA-DI-A1BY	27	0	2	12	0	6	5	0	21	11	0	0
UCEC_TCGA-DI-A1C3	11	3	8	8	0	1	1	4	5	8	5	0
UCEC_TCGA-DI-A1NN	16	1	7	5	4	0	0	11	2	12	12	0
UCEC_TCGA-DI-A1NO	9	12	1	1	18	30	7	0	17	197	40	19
UCEC_TCGA-DI-A2QT	5	5	3	0	3	3	1	0	3	7	5	0
UCEC_TCGA-DI-A2QU	25	0	6	2	10	2	6	1	4	23	9	2
UCEC_TCGA-DI-A2QY	14	4	2	4	11	7	3	9	15	68	13	1
UCEC_TCGA-E6-A1LX	767	9407	5833	1590	323	1159	925	687	577	0	0	656
UCEC_TCGA-E6-A1LZ	18	14	7	0	2	0	5	4	0	72	216	3
UCEC_TCGA-E6-A1M0	28	1856	814	179	0	58	0	205	0	0	0	0
UCEC_TCGA-E6-A2P8	193	7	15	74	226	0	71	139	15	23	13	8
UCEC_TCGA-E6-A2P9	330	15	17	122	390	16	73	135	22	108	14	13
UCEC_TCGA-E6-A8L9	13	0	1	0	12	0	8	0	0	38	1	0
UCEC_TCGA-EC-A1NJ	39	0	6	31	0	0	116	197	0	15	2	9
UCEC_TCGA-EC-A1QX	153	4	15	132	255	80	76	150	37	15	0	5
UCEC_TCGA-EC-A24G	953	3	10	63	408	48	143	73	39	13	0	10
UCEC_TCGA-EO-A1Y5	13	6	2	3	4	0	2	19	20	24	9	3
UCEC_TCGA-EO-A1Y7	26	3	2	0	4	3	4	0	7	22	2	2
UCEC_TCGA-EO-A1Y8	12	4	10	0	5	0	1	0	8	14	18	0
UCEC_TCGA-EO-A22R	2623	4153	3939	3526	0	4375	1621	816	336	0	0	1242
UCEC_TCGA-EO-A22S	286	1	20	43	240	0	42	173	16	38	6	0
UCEC_TCGA-EO-A22T	302	6	7	132	506	112	42	223	98	0	5	2
UCEC_TCGA-EO-A22U	4524	3508	3079	3273	110	834	1375	1023	6851	0	50	431
UCEC_TCGA-EO-A22X	327	8943	4300	384	41	667	299	1233	0	0	72	442
UCEC_TCGA-EO-A22Y	31	3	4	2	3	0	4	0	7	18	0	0
UCEC_TCGA-EO-A2CG	11	0	10	6	2	0	1	0	5	14	0	0
UCEC_TCGA-EO-A2CH	11	0	7	3	0	0	2	1	9	18	9	4
UCEC_TCGA-EO-A3AS	0	1	4	14	16	15	11	9	27	102	30	7
UCEC_TCGA-EO-A3AU	289	0	26	98	376	28	4	35	19	40	0	0
UCEC_TCGA-EO-A3AV	83	4063	1670	212	0	270	13	712	0	0	19	249
UCEC_TCGA-EO-A3AY	66	3829	1134	26	33	467	122	360	24	18	0	212
UCEC_TCGA-EO-A3AZ	830	4	63	25	322	19	68	19	0	41	8	14
UCEC_TCGA-EO-A3B0	0	10468	3319	729	168	1129	625	1186	557	0	149	1020
UCEC_TCGA-EO-A3B1	8	2	3	2	6	0	7	0	6	19	7	0
UCEC_TCGA-EO-A3KU	25	2	0	0	2	4	11	0	7	25	6	3
UCEC_TCGA-EO-A3KW	2	3	1	16	0	1	0	4	9	20	6	1
UCEC_TCGA-EO-A3KX	385	0	3	44	1327	1541	180	900	242	0	0	131
UCEC_TCGA-EO-A3L0	41	5	9	0	1	0	3	4	22	27	0	0
UCEC_TCGA-EY-A1G7	44	5	1	0	8	2	14	0	23	18	5	2
UCEC_TCGA-EY-A1G8	129	2378	1232	93	23	125	45	190	87	39	20	83
UCEC_TCGA-EY-A1GC	20	0	0	0	13	0	0	0	18	12	1	0
UCEC_TCGA-EY-A1GD	77	689	461	137	0	0	125	240	0	0	0	157
UCEC_TCGA-EY-A1GE	22	0	4	0	0	0	2	6	5	13	5	1
UCEC_TCGA-EY-A1GF	112	2	19	28	129	24	23	99	8	45	2	0
UCEC_TCGA-EY-A1GH	43	1	1	1	2	3	0	11	12	9	2	0
UCEC_TCGA-EY-A1GI	100	4394	2153	242	12	244	2	342	126	36	12	140
UCEC_TCGA-EY-A1GJ	9	2	1	2	2	0	4	7	19	15	3	0
UCEC_TCGA-EY-A1GK	215	0	20	64	357	53	106	258	19	0	3	8
UCEC_TCGA-EY-A1GL	14	5	9	13	0	0	1	0	10	12	6	0
UCEC_TCGA-EY-A1GM	17	0	0	7	0	0	5	0	8	14	2	2
UCEC_TCGA-EY-A1GO	76	2	5	24	192	0	9	54	49	11	14	5
UCEC_TCGA-EY-A1GP	11	0	4	0	6	0	2	0	3	18	3	1
UCEC_TCGA-EY-A1GQ	162	1	14	44	164	0	115	136	13	8	0	0
UCEC_TCGA-EY-A1GR	18	0	8	0	6	0	2	2	3	21	8	9
UCEC_TCGA-EY-A1GS	18	2	17	0	9	1	3	0	0	42	401	1
UCEC_TCGA-EY-A1GT	49	0	0	6	0	3	0	7	31	3	6	1
UCEC_TCGA-EY-A1GU	280	7	4	103	837	196	64	81	235	188	0	0
UCEC_TCGA-EY-A1GV	6	0	2	0	6	0	3	0	7	13	9	0
UCEC_TCGA-EY-A1GW	9	3	1	8	2	2	1	0	10	26	6	1
UCEC_TCGA-EY-A1GX	37	0	8	3	0	5	4	12	27	25	1	0
UCEC_TCGA-EY-A1H0	137	3	0	36	85	0	9	116	0	39	11	7
UCEC_TCGA-EY-A210	11	2	6	2	3	0	4	0	3	20	4	0
UCEC_TCGA-EY-A212	14	0	5	3	4	0	2	8	0	34	12	0
UCEC_TCGA-EY-A214	5	0	2	4	5	0	9	4	8	36	6	5
UCEC_TCGA-EY-A215	1399	212	158	795	1472	1936	389	326	912	0	0	147
UCEC_TCGA-EY-A2OM	258	12	5	70	206	15	39	140	22	53	2	0
UCEC_TCGA-EY-A2ON	20	5	1	9	0	3	7	0	9	36	15	0
UCEC_TCGA-EY-A2OO	34	4	10	0	13	0	0	0	10	11	1	0
UCEC_TCGA-EY-A2OP	203	0	21	26	187	23	39	118	0	10	2	0
UCEC_TCGA-EY-A2OQ	24	0	6	0	5	2	0	0	6	22	4	0
UCEC_TCGA-EY-A3L3	17	1	3	0	9	0	3	3	2	21	21	3
UCEC_TCGA-EY-A3QX	13	8	5	0	5	2	2	0	13	29	4	0
UCEC_TCGA-EY-A4KR	25	1	3	0	10	3	2	13	3	35	22	9
UCEC_TCGA-EY-A547	61	1	2	24	47	0	18	27	4	52	0	0
UCEC_TCGA-EY-A548	220	7	27	102	191	0	43	84	28	24	7	0
UCEC_TCGA-EY-A549	1588	4	71	0	170	0	10	1	70	0	0	2
UCEC_TCGA-EY-A54A	19	1	5	9	1	10	5	10	9	49	23	8
UCEC_TCGA-EY-A5W2	218	0	37	79	386	39	90	166	21	0	5	7
UCEC_TCGA-EY-A72D	15	3	5	2	11	0	5	0	5	19	1	3
UCEC_TCGA-FI-A2CX	4	0	2	0	1	0	1	5	0	11	6	0
UCEC_TCGA-FI-A2CY	15	0	5	4	10	0	0	5	10	5	3	0
UCEC_TCGA-FI-A2D0	3393	186	970	2792	455	88	507	524	2275	0	0	81
UCEC_TCGA-FI-A2D2	13	5	2	1	4	0	2	1	0	17	4	0
UCEC_TCGA-FI-A2D4	120	4	15	62	109	9	7	93	22	7	15	0
UCEC_TCGA-FI-A2D5	1483	2350	2925	6839	135	2896	4240	503	1617	0	0	1065
UCEC_TCGA-FI-A2D6	218	0	24	96	198	28	51	211	0	8	4	0
UCEC_TCGA-FI-A2EU	16	0	0	5	7	3	0	5	13	7	11	4
UCEC_TCGA-FI-A2EW	12	2	11	0	0	1	1	10	31	26	42	0
UCEC_TCGA-FI-A2EX	19	1	6	5	0	0	0	6	3	15	18	2
UCEC_TCGA-FI-A2EY	24	4	8	0	7	3	11	0	16	34	39	0
UCEC_TCGA-FI-A2F4	0	0	7	94	805	409	393	1003	319	0	0	30
UCEC_TCGA-FI-A2F8	8	2	10	9	0	2	8	2	5	12	49	0
UCEC_TCGA-FI-A2F9	20	3	0	0	4	3	8	1	1	21	1	0
UCEC_TCGA-FI-A3PV	17	1	7	2	0	5	3	5	9	28	23	0
UCEC_TCGA-FI-A3PX	15	6	5	11	0	2	8	9	24	27	12	7
UCEC_TCGA-H5-A2HR	16	2	2	0	3	0	2	11	10	17	3	0
UCEC_TCGA-JU-AAVI	21	1	1	5	2	0	2	6	4	21	9	1
UCEC_TCGA-K6-A3WQ	10	0	1	1	0	1	6	6	8	13	5	0
UCEC_TCGA-KJ-A3U4	11	0	0	4	0	3	0	0	11	33	5	3
UCEC_TCGA-KP-A3VZ	14	4	4	0	18	0	0	14	15	62	11	2
UCEC_TCGA-KP-A3W0	14	0	2	0	3	0	3	4	3	14	0	0
UCEC_TCGA-KP-A3W1	14	0	8	3	2	2	3	2	12	5	13	2
UCEC_TCGA-KP-A3W3	7	3	4	0	5	0	0	6	13	18	5	0
UCEC_TCGA-KP-A3W4	10	1	4	4	5	2	1	1	0	32	9	0
UCEC_TCGA-PG-A5BC	19	0	1	0	9	0	3	10	6	17	4	0
UCEC_TCGA-PG-A6IB	187	0	12	10	214	19	10	85	23	39	7	3
UCEC_TCGA-PG-A7D5	18	2	1	0	3	0	0	0	21	7	2	1
UCEC_TCGA-PG-A914	23	7	7	0	2	3	0	0	20	30	118	4
UCEC_TCGA-PG-A915	11	1	4	6	4	3	6	1	16	44	13	4
UCEC_TCGA-PG-A916	14	0	1	12	0	3	0	5	1	20	1	0
UCEC_TCGA-PG-A917	235	12	16	55	340	34	63	80	29	170	12	4
UCEC_TCGA-QF-A5YS	98	1357	999	84	50	7	0	102	0	42	2	28
UCEC_TCGA-QF-A5YT	0	0	1	7	0	0	0	0	0	2	0	1
UCEC_TCGA-QS-A5YQ	49	912	518	38	9	0	0	90	0	26	9	0
UCEC_TCGA-QS-A5YR	123	2	0	23	105	11	9	43	12	14	0	0
UCEC_TCGA-QS-A744	33	0	5	11	0	5	0	7	8	19	5	1
UCEC_TCGA-QS-A8F1	13	2	0	7	0	0	5	13	18	34	10	0
UCEC_TCGA-SJ-A6ZI	896	5	69	321	597	107	67	195	9	0	0	14
UCEC_TCGA-SJ-A6ZJ	27	5	4	7	0	0	10	1	10	29	9	2
UCEC_TCGA-SL-A6J9	10	0	0	0	3	0	1	8	20	26	3	1
UCEC_TCGA-SL-A6JA	288	9	14	141	271	15	21	110	30	70	8	5
STAD_TCGA-3M-AB46	12	6	4	13	19	10	3	13	9	73	34	3
STAD_TCGA-3M-AB47	33	13	9	9	0	1	0	16	21	33	0	6
STAD_TCGA-B7-5816	375	0	29	117	243	85	262	168	19	45	4	60
STAD_TCGA-B7-5818	9	9	19	31	33	0	0	82	107	70	46	88
STAD_TCGA-B7-A5TI	268	6	18	87	99	60	36	102	2	0	15	0
STAD_TCGA-B7-A5TJ	96	8	16	32	18	3	0	10	37	38	0	54
STAD_TCGA-B7-A5TK	31	3	0	0	3	2	3	4	2	9	13	0
STAD_TCGA-B7-A5TN	24	2	12	0	8	0	2	0	1	43	3	5
STAD_TCGA-BR-4183	25	2	3	1	2	0	1	6	18	6	1	5
STAD_TCGA-BR-4184	573	4	47	3212	0	141	0	129	0	31	0	0
STAD_TCGA-BR-4187	12	2	5	5	2	0	1	0	0	8	3	0
STAD_TCGA-BR-4188	54	0	0	0	10	0	0	8	7	15	3	6
STAD_TCGA-BR-4191	0	7	11	17	20	14	2	16	35	94	35	3
STAD_TCGA-BR-4201	547	10	61	173	389	0	119	129	47	17	0	5
STAD_TCGA-BR-4253	17	0	8	4	13	1	4	0	16	16	10	15
STAD_TCGA-BR-4255	18	2	6	3	0	0	10	0	13	19	0	3
STAD_TCGA-BR-4256	323	0	9	107	229	72	162	109	40	0	23	63
STAD_TCGA-BR-4257	345	0	58	105	226	74	172	184	40	2	0	27
STAD_TCGA-BR-4267	12	4	5	0	10	0	4	0	0	50	11	11
STAD_TCGA-BR-4279	17	3	13	1	4	0	5	6	4	7	0	1
STAD_TCGA-BR-4280	156	0	4	127	93	57	78	195	0	2	6	54
STAD_TCGA-BR-4292	808	0	61	126	171	45	89	127	0	51	4	14
STAD_TCGA-BR-4294	0	0	0	8	4	0	2	0	6	18	1	0
STAD_TCGA-BR-4357	21	4	14	5	25	9	8	22	18	63	59	71
STAD_TCGA-BR-4361	511	14	47	227	452	14	1220	257	149	0	19	31
STAD_TCGA-BR-4362	634	0	6	153	175	72	297	173	3	31	8	157
STAD_TCGA-BR-4363	209	0	20	44	132	22	72	70	0	0	0	17
STAD_TCGA-BR-4366	33	2	2	10	7	0	7	9	28	46	15	20
STAD_TCGA-BR-4368	518	7	24	156	360	12	142	127	41	19	18	10
STAD_TCGA-BR-4369	31	8	14	21	4	0	0	0	19	25	26	85
STAD_TCGA-BR-4370	583	5	69	115	201	48	56	71	4	39	17	14
STAD_TCGA-BR-4371	76	7	15	15	0	0	2	11	20	27	16	14
STAD_TCGA-BR-6452	726	0	108	787	878	310	1909	551	375	255	56	172
STAD_TCGA-BR-6453	37	0	3	14	0	3	5	0	13	12	8	131
STAD_TCGA-BR-6454	24	10	7	6	19	3	13	0	7	50	15	25
STAD_TCGA-BR-6455	30	0	3	20	0	1	0	17	27	15	2	0
STAD_TCGA-BR-6456	5	3	0	0	1	0	5	2	10	17	2	2
STAD_TCGA-BR-6457	36	9	4	0	2	0	6	3	12	31	5	33
STAD_TCGA-BR-6458	52	0	6	5	11	6	0	0	4	28	11	252
STAD_TCGA-BR-6563	37	6	2	1	4	0	9	4	0	11	2	10
STAD_TCGA-BR-6564	4	1	7	5	0	1	0	4	1	12	6	0
STAD_TCGA-BR-6565	24	7	14	6	17	0	10	11	12	55	14	6
STAD_TCGA-BR-6566	273	0	29	159	161	95	104	168	4	12	4	39
STAD_TCGA-BR-6705	31	1	4	0	4	3	7	0	9	22	10	25
STAD_TCGA-BR-6706	24	2	8	6	0	0	13	34	11	2	3	140
STAD_TCGA-BR-6707	36	4	3	3	1	0	3	4	4	25	7	0
STAD_TCGA-BR-6709	0	1	2	10	7	0	0	8	7	5	7	6
STAD_TCGA-BR-6801	19	0	7	0	3	0	4	0	23	0	5	0
STAD_TCGA-BR-6802	104	0	15	208	37	33	32	75	4	4	3	9
STAD_TCGA-BR-6803	6	0	1	0	0	1	1	1	2	6	1	0
STAD_TCGA-BR-6852	294	0	33	256	149	82	79	192	25	25	0	37
STAD_TCGA-BR-7196	10	1	0	6	7	3	0	0	22	27	5	5
STAD_TCGA-BR-7197	53	1	16	8	0	3	0	4	36	23	6	74
STAD_TCGA-BR-7703	286	9	18	65	141	24	41	105	17	45	14	12
STAD_TCGA-BR-7704	30	17	8	5	15	8	17	8	42	148	56	95
STAD_TCGA-BR-7707	501	0	42	200	213	73	194	217	27	0	5	56
STAD_TCGA-BR-7715	38	2	15	14	3	3	4	21	18	27	3	19
STAD_TCGA-BR-7716	12	15	4	4	19	6	2	7	6	34	71	15
STAD_TCGA-BR-7717	51	0	9	8	8	0	10	0	10	39	10	33
STAD_TCGA-BR-7722	15	0	5	7	0	0	3	7	11	7	3	0
STAD_TCGA-BR-7723	36	4	0	0	0	0	9	30	29	27	10	63
STAD_TCGA-BR-7851	642	0	64	158	260	62	122	204	59	0	0	0
STAD_TCGA-BR-7901	37	5	5	1	11	4	17	0	11	56	31	51
STAD_TCGA-BR-7957	14	1	7	4	3	0	0	0	7	22	0	3
STAD_TCGA-BR-7958	22	2	7	7	16	10	2	0	28	56	19	39
STAD_TCGA-BR-7959	24	1	11	10	16	0	0	0	15	17	12	19
STAD_TCGA-BR-8058	6	0	2	1	4	0	10	0	2	19	10	6
STAD_TCGA-BR-8059	185	9	14	55	90	53	69	60	33	181	19	68
STAD_TCGA-BR-8060	25	2	3	0	8	4	21	6	55	50	22	85
STAD_TCGA-BR-8077	31	2	12	11	10	1	6	0	10	38	11	9
STAD_TCGA-BR-8078	546	0	65	244	238	63	107	295	0	17	8	21
STAD_TCGA-BR-8080	46	11	5	15	15	4	6	14	0	52	5	50
STAD_TCGA-BR-8081	385	0	33	131	180	82	60	98	0	24	8	21
STAD_TCGA-BR-8284	155	0	18	41	24	37	15	34	24	34	9	10
STAD_TCGA-BR-8285	34	0	5	5	0	5	4	0	23	24	2	18
STAD_TCGA-BR-8286	23	4	5	19	0	6	12	0	31	30	11	27
STAD_TCGA-BR-8289	31	2	11	7	17	6	8	10	14	47	14	72
STAD_TCGA-BR-8291	6	5	0	0	3	0	1	0	0	11	2	4
STAD_TCGA-BR-8295	6	0	4	6	2	0	0	4	0	17	7	11
STAD_TCGA-BR-8296	42	0	3	2	1	2	0	0	1	23	16	0
STAD_TCGA-BR-8297	39	0	2	22	4	8	17	5	25	30	17	122
STAD_TCGA-BR-8360	335	0	40	206	122	44	50	116	21	51	6	9
STAD_TCGA-BR-8361	635	7	63	200	313	45	147	202	78	1	11	38
STAD_TCGA-BR-8363	348	0	40	156	192	85	177	153	58	37	9	75
STAD_TCGA-BR-8364	4	0	2	0	0	0	2	6	6	4	1	0
STAD_TCGA-BR-8365	10	0	3	0	0	0	0	0	8	6	2	0
STAD_TCGA-BR-8366	11	5	3	24	0	0	0	51	40	4	6	66
STAD_TCGA-BR-8367	25	1	3	8	7	0	2	0	2	16	4	7
STAD_TCGA-BR-8368	503	0	26	103	144	29	52	138	31	33	0	14
STAD_TCGA-BR-8369	55	1	4	11	4	13	11	12	27	49	7	62
STAD_TCGA-BR-8370	42	0	0	4	5	11	0	12	14	42	6	6
STAD_TCGA-BR-8371	6	0	1	0	0	2	6	0	6	0	1	3
STAD_TCGA-BR-8372	309	0	36	152	111	50	371	356	1	45	0	13
STAD_TCGA-BR-8373	31	7	8	0	18	0	11	0	0	16	10	12
STAD_TCGA-BR-8380	37	0	11	7	0	2	0	0	0	21	4	9
STAD_TCGA-BR-8381	38	5	0	13	7	1	4	0	31	47	11	6
STAD_TCGA-BR-8382	389	0	25	134	142	39	37	213	0	24	5	17
STAD_TCGA-BR-8384	13	0	1	3	1	4	3	0	9	16	1	11
STAD_TCGA-BR-8483	38	6	2	18	0	0	0	13	14	49	1	13
STAD_TCGA-BR-8484	16	0	7	7	1	0	5	5	19	21	5	14
STAD_TCGA-BR-8485	26	5	5	0	13	0	27	0	17	24	11	260
STAD_TCGA-BR-8486	11	0	0	7	5	3	9	0	13	16	4	0
STAD_TCGA-BR-8487	1040	0	39	232	780	240	653	138	31	0	21	19
STAD_TCGA-BR-8588	50	2	1	0	8	5	4	11	20	24	2	24
STAD_TCGA-BR-8589	13	29	1	12	0	0	7	303	2	0	19	1003
STAD_TCGA-BR-8590	32	2	0	0	8	6	4	0	8	20	11	64
STAD_TCGA-BR-8591	473	0	33	167	224	126	162	352	61	0	7	22
STAD_TCGA-BR-8592	20	0	4	0	0	0	4	6	8	1	0	0
STAD_TCGA-BR-8676	23	3	5	4	5	2	3	0	8	26	7	13
STAD_TCGA-BR-8677	20	0	9	0	0	6	5	0	15	22	7	0
STAD_TCGA-BR-8678	30	10	15	6	5	0	0	8	11	27	20	4
STAD_TCGA-BR-8679	56	4	1	25	2	1	3	12	27	30	20	19
STAD_TCGA-BR-8680	128	2309	2490	1151	0	8	764	512	0	0	1	449
STAD_TCGA-BR-8682	44	2	11	0	3	0	0	0	0	13	6	5
STAD_TCGA-BR-8683	47	8	2	6	7	4	13	3	26	61	7	3
STAD_TCGA-BR-8686	34	5	5	6	4	6	0	0	18	41	14	5
STAD_TCGA-BR-8687	13	5	3	0	20	0	6	2	34	11	6	133
STAD_TCGA-BR-8690	36	6	5	12	6	16	18	1	3	59	15	16
STAD_TCGA-BR-A44T	6	0	5	1	3	0	2	1	3	2	0	0
STAD_TCGA-BR-A44U	48	0	3	0	8	0	3	0	12	20	2	15
STAD_TCGA-BR-A452	11	1	9	5	2	0	1	0	15	23	24	40
STAD_TCGA-BR-A453	13	0	4	12	3	21	0	13	12	8	0	0
STAD_TCGA-BR-A4CQ	51	8	5	1	14	0	5	7	41	69	9	14
STAD_TCGA-BR-A4CR	16	2	0	4	8	7	1	6	13	24	2	2
STAD_TCGA-BR-A4CS	43	14	10	10	2	3	0	10	33	45	16	8
STAD_TCGA-BR-A4IU	9	1	6	1	3	0	1	5	1	0	0	1
STAD_TCGA-BR-A4IV	3	0	1	4	7	1	2	0	2	12	3	5
STAD_TCGA-BR-A4IY	51	7	2	0	15	0	10	8	4	71	17	2
STAD_TCGA-BR-A4IZ	9	0	3	0	1	1	0	0	0	4	0	2
STAD_TCGA-BR-A4J1	19	0	6	6	0	8	5	0	0	29	9	5
STAD_TCGA-BR-A4J2	35	2	6	2	0	0	0	6	3	14	0	2
STAD_TCGA-BR-A4J4	37	3	1	0	0	8	4	4	29	15	0	0
STAD_TCGA-BR-A4J5	41	2	0	0	4	2	8	2	10	30	0	16
STAD_TCGA-BR-A4J6	0	0	0	2	0	1	0	5	8	19	3	1
STAD_TCGA-BR-A4J7	21	0	4	16	0	0	3	0	11	10	0	3
STAD_TCGA-BR-A4J8	40	0	10	8	0	5	11	0	0	22	11	8
STAD_TCGA-BR-A4J9	16	0	2	0	5	0	1	0	7	11	2	4
STAD_TCGA-BR-A4PD	5	0	7	9	0	7	15	7	25	25	11	82
STAD_TCGA-BR-A4PE	58	3	6	26	1	9	1	0	38	68	11	34
STAD_TCGA-BR-A4PF	24	6	0	12	7	0	4	5	14	36	7	4
STAD_TCGA-BR-A4QI	25	1	9	14	8	2	0	2	13	41	15	20
STAD_TCGA-BR-A4QL	858	11	74	271	189	58	82	256	96	32	9	16
STAD_TCGA-BR-A4QM	21	0	10	16	3	3	5	5	15	23	4	18
STAD_TCGA-CD-5798	22	4	9	16	0	3	0	6	13	29	7	11
STAD_TCGA-CD-5799	14	0	5	8	0	4	0	4	2	18	1	1
STAD_TCGA-CD-5800	37	1	16	26	0	7	5	3	39	25	38	6
STAD_TCGA-CD-5801	34	19	24	5	24	0	10	127	57	37	27	181
STAD_TCGA-CD-5802	14	2	2	0	11	0	4	0	13	3	15	0
STAD_TCGA-CD-5803	7	0	2	6	1	0	0	2	2	20	4	1
STAD_TCGA-CD-5804	30	2	4	5	0	2	6	8	14	10	8	0
STAD_TCGA-CD-5813	44	9	6	10	9	0	18	13	11	70	21	12
STAD_TCGA-CD-8524	60	5	6	12	10	1	6	3	25	45	2	15
STAD_TCGA-CD-8525	13	2	11	7	0	2	0	13	0	22	23	6
STAD_TCGA-CD-8526	12	1	4	11	0	0	0	3	8	15	2	1
