Samples	SBS96A	SBS96B	SBS96C	SBS96D
UNG_0_multinomial_train1.2	5.53E-02	9.98E-02	1.73E-02	4.11E-03
UNG_0_multinomial_train1.3	5.45E-02	9.73E-02	1.23E-02	2.17E-03
UNG_0_multinomial_train1.4	5.98E-02	9.94E-02	1.84E-02	1.60E-02
UNG_0_multinomial_train1.5	5.98E-02	1.06E-01	1.66E-02	8.76E-07
UNG_0_multinomial_train1.6	5.89E-02	1.02E-01	1.79E-02	5.36E-03
UNG_0_multinomial_train1.7	5.82E-02	1.03E-01	1.64E-02	1.00E-26
UNG_0_multinomial_train1.8	5.49E-02	9.87E-02	1.95E-02	6.57E-03
UNG_0_multinomial_train1.9	6.29E-02	1.06E-01	1.43E-02	1.00E-26
UNG_0_multinomial_train1.10	6.43E-02	1.08E-01	1.39E-02	1.44E-26
UNG_0_multinomial_train1.11	5.95E-02	1.04E-01	1.53E-02	1.00E-26
UNG_0_multinomial_train1.12	5.98E-02	1.01E-01	1.66E-02	1.47E-02
UNG_0_multinomial_train1.13	4.71E-02	9.56E-02	2.25E-02	1.66E-02
UNG_0_multinomial_train1.14	5.64E-02	1.03E-01	1.09E-02	1.00E-26
UNG_0_multinomial_train1.15	6.00E-02	1.06E-01	1.55E-02	7.05E-21
UNG_0_multinomial_train1.16	6.30E-02	1.05E-01	1.50E-02	1.00E-26
UNG_0_multinomial_train1.17	5.50E-02	1.02E-01	2.45E-02	8.22E-03
UNG_0_multinomial_train1.18	5.99E-02	1.04E-01	1.10E-02	1.60E-23
UNG_0_multinomial_train1.19	6.45E-02	1.10E-01	1.40E-02	1.00E-26
UNG_0_multinomial_train1.20	5.76E-02	9.79E-02	1.53E-02	1.00E-26
UNG_0_multinomial_train1.21	6.33E-02	9.54E-02	1.78E-02	1.06E-02
UNG_0_multinomial_train1.22	5.36E-02	1.05E-01	2.26E-02	9.46E-03
UNG_0_multinomial_train1.23	5.87E-02	1.01E-01	1.25E-02	1.25E-03
UNG_0_multinomial_train1.24	6.10E-02	1.05E-01	1.59E-02	2.82E-03
UNG_0_multinomial_train1.25	5.32E-02	9.08E-02	1.80E-02	1.21E-02
UNG_0_multinomial_train1.26	5.83E-02	1.06E-01	1.61E-02	5.17E-14
UNG_0_multinomial_train1.27	6.07E-02	1.09E-01	1.42E-02	1.10E-26
UNG_0_multinomial_train1.28	6.10E-02	1.13E-01	1.91E-02	1.00E-20
UNG_0_multinomial_train1.29	5.34E-02	1.01E-01	1.71E-02	4.21E-03
UNG_0_multinomial_train1.30	5.86E-02	1.12E-01	1.77E-02	9.66E-04
UNG_0_multinomial_train1.31	5.87E-02	1.04E-01	1.23E-02	2.47E-24
UNG_0_multinomial_train1.32	5.86E-02	9.63E-02	1.76E-02	8.61E-03
UNG_0_multinomial_train1.33	5.04E-02	9.51E-02	2.02E-02	1.10E-02
UNG_0_multinomial_train1.34	6.17E-02	1.10E-01	1.56E-02	7.62E-22
UNG_0_multinomial_train1.35	5.86E-02	9.88E-02	1.50E-02	5.53E-03
UNG_0_multinomial_train1.36	6.34E-02	1.11E-01	1.89E-02	1.00E-26
UNG_0_multinomial_train1.37	5.63E-02	9.24E-02	1.61E-02	8.48E-03
UNG_0_multinomial_train1.38	5.83E-02	9.76E-02	1.49E-02	1.00E-26
UNG_0_multinomial_train1.39	5.59E-02	1.02E-01	1.48E-02	1.00E-26
UNG_0_multinomial_train1.40	5.41E-02	1.02E-01	2.06E-02	5.83E-03
UNG_0_multinomial_train1.41	6.00E-02	1.04E-01	1.66E-02	1.00E-26
UNG_0_multinomial_train1.42	5.96E-02	9.46E-02	1.74E-02	1.26E-02
UNG_0_multinomial_train1.43	5.99E-02	1.05E-01	1.68E-02	5.91E-03
UNG_0_multinomial_train1.44	6.55E-02	1.08E-01	1.48E-02	1.24E-03
UNG_0_multinomial_train1.45	5.80E-02	1.04E-01	1.88E-02	8.47E-03
UNG_0_multinomial_train1.46	5.91E-02	1.03E-01	1.78E-02	1.00E-26
UNG_0_multinomial_train1.47	6.15E-02	1.03E-01	1.33E-02	1.35E-05
UNG_0_multinomial_train1.48	5.62E-02	1.06E-01	1.50E-02	1.00E-26
UNG_0_multinomial_train1.49	5.98E-02	1.01E-01	1.78E-02	6.09E-03
UNG_0_multinomial_train1.50	5.96E-02	9.87E-02	1.73E-02	9.07E-03
UNG_0_multinomial_train1.51	5.59E-02	9.71E-02	2.13E-02	1.24E-02
UNG_0_multinomial_train1.52	6.03E-02	1.01E-01	1.90E-02	2.39E-03
UNG_0_multinomial_train1.53	5.38E-02	9.17E-02	1.63E-02	1.40E-02
UNG_0_multinomial_train1.54	6.08E-02	1.02E-01	1.46E-02	2.70E-03
UNG_0_multinomial_train1.55	5.80E-02	9.74E-02	1.83E-02	2.08E-02
UNG_0_multinomial_train1.56	6.03E-02	1.03E-01	9.76E-03	4.90E-25
UNG_0_multinomial_train1.57	5.84E-02	9.98E-02	1.54E-02	4.82E-03
UNG_0_multinomial_train1.58	5.69E-02	1.04E-01	1.33E-02	1.00E-26
UNG_0_multinomial_train1.59	5.47E-02	9.67E-02	1.89E-02	1.03E-02
UNG_0_multinomial_train1.60	5.59E-02	9.77E-02	1.98E-02	1.46E-02
UNG_0_multinomial_train1.61	6.07E-02	1.04E-01	2.13E-02	1.09E-02
UNG_0_multinomial_train1.62	5.86E-02	9.63E-02	1.74E-02	1.14E-02
UNG_0_multinomial_train1.63	5.76E-02	1.02E-01	1.58E-02	5.12E-10
UNG_0_multinomial_train1.64	6.12E-02	9.75E-02	1.59E-02	6.40E-03
UNG_0_multinomial_train1.65	5.70E-02	1.04E-01	1.52E-02	1.00E-26
UNG_0_multinomial_train1.66	5.35E-02	1.06E-01	2.04E-02	6.58E-04
UNG_0_multinomial_train1.67	6.25E-02	1.03E-01	1.80E-02	4.81E-03
UNG_0_multinomial_train1.68	5.67E-02	1.00E-01	2.03E-02	9.73E-03
UNG_0_multinomial_train1.69	5.24E-02	9.22E-02	1.94E-02	1.29E-02
UNG_0_multinomial_train1.70	6.04E-02	1.01E-01	2.25E-02	1.11E-02
UNG_0_multinomial_train1.71	6.02E-02	1.08E-01	1.89E-02	5.36E-03
UNG_0_multinomial_train1.72	5.85E-02	9.91E-02	1.93E-02	1.34E-02
UNG_0_multinomial_train1.73	6.25E-02	1.08E-01	1.54E-02	1.94E-19
UNG_0_multinomial_train1.74	5.77E-02	9.63E-02	1.85E-02	1.16E-02
UNG_0_multinomial_train1.75	6.79E-02	1.10E-01	1.56E-02	3.30E-03
UNG_0_multinomial_train1.76	5.30E-02	1.08E-01	2.45E-02	1.63E-02
UNG_0_multinomial_train1.77	6.41E-02	1.11E-01	1.53E-02	1.93E-26
UNG_0_multinomial_train1.78	6.46E-02	1.14E-01	1.02E-02	4.51E-135
UNG_0_multinomial_train1.79	6.35E-02	1.04E-01	1.41E-02	5.80E-11
UNG_0_multinomial_train1.80	6.10E-02	1.10E-01	1.61E-02	1.00E-26
UNG_0_multinomial_train1.81	6.43E-02	1.14E-01	1.17E-02	3.14E-70
UNG_0_multinomial_train1.82	5.55E-02	9.17E-02	1.89E-02	1.21E-02
UNG_0_multinomial_train1.83	5.50E-02	1.00E-01	2.20E-02	1.98E-02
UNG_0_multinomial_train1.84	5.72E-02	9.60E-02	1.80E-02	1.00E-02
UNG_0_multinomial_train1.85	5.84E-02	1.03E-01	1.64E-02	6.13E-03
UNG_0_multinomial_train1.86	5.38E-02	9.90E-02	1.62E-02	2.96E-06
UNG_0_multinomial_train1.87	5.39E-02	1.02E-01	2.02E-02	9.18E-03
UNG_0_multinomial_train1.88	5.72E-02	1.04E-01	1.59E-02	7.46E-16
UNG_0_multinomial_train1.89	5.59E-02	1.04E-01	1.45E-02	2.20E-14
UNG_0_multinomial_train1.90	6.58E-02	1.07E-01	1.23E-02	7.27E-04
UNG_0_multinomial_train1.91	5.54E-02	9.49E-02	1.33E-02	2.96E-03
UNG_0_multinomial_train1.92	5.78E-02	1.02E-01	1.93E-02	6.16E-03
UNG_0_multinomial_train1.93	6.42E-02	1.18E-01	1.41E-02	5.30E-12
UNG_0_multinomial_train1.94	5.73E-02	1.01E-01	1.73E-02	6.24E-03
UNG_0_multinomial_train1.95	5.61E-02	1.04E-01	1.48E-02	1.00E-26
UNG_0_multinomial_train1.96	5.71E-02	1.01E-01	1.39E-02	1.00E-26
UNG_0_multinomial_train1.97	5.81E-02	9.55E-02	1.91E-02	7.83E-03
UNG_0_multinomial_train1.98	5.56E-02	1.06E-01	1.60E-02	1.00E-26
ATP2B4_1_multinomial_train1	6.54E-02	1.12E-01	6.37E-02	1.08E-01
ATP2B4_0_multinomial_train1	5.98E-02	9.65E-02	5.68E-02	8.91E-02
ATP2B4_0_multinomial_train1.1	6.69E-02	1.04E-01	6.37E-02	1.02E-01
ATP2B4_1_multinomial_train1.1	6.26E-02	1.07E-01	6.12E-02	1.02E-01
ATP2B4_0_multinomial_train1.2	6.05E-02	1.09E-01	6.06E-02	9.63E-02
ATP2B4_1_multinomial_train1.2	5.81E-02	1.00E-01	5.96E-02	9.77E-02
ATP2B4_0_multinomial_train1.3	6.18E-02	9.65E-02	5.93E-02	9.12E-02
ATP2B4_1_multinomial_train1.3	5.72E-02	1.10E-01	5.65E-02	9.77E-02
ATP2B4_1_multinomial_train1.4	5.96E-02	1.04E-01	5.93E-02	9.52E-02
ATP2B4_0_multinomial_train1.4	6.69E-02	1.02E-01	6.30E-02	9.88E-02
ATP2B4_1_multinomial_train1.5	5.84E-02	1.08E-01	6.17E-02	9.87E-02
ATP2B4_1_multinomial_train1.6	5.87E-02	1.02E-01	5.98E-02	9.44E-02
ATP2B4_1_multinomial_train1.7	5.81E-02	1.12E-01	6.34E-02	9.99E-02
ATP2B4_1_multinomial_train1.8	6.46E-02	1.15E-01	6.44E-02	1.09E-01
ATP2B4_0_multinomial_train1.5	6.57E-02	1.05E-01	6.21E-02	1.01E-01
ATP2B4_1_multinomial_train1.9	6.14E-02	1.05E-01	6.17E-02	1.01E-01
ATP2B4_0_multinomial_train1.6	6.05E-02	9.97E-02	5.76E-02	8.90E-02
ATP2B4_0_multinomial_train1.7	5.43E-02	9.34E-02	5.56E-02	8.10E-02
ATP2B4_1_multinomial_train1.10	6.47E-02	1.03E-01	6.37E-02	1.04E-01
ATP2B4_1_multinomial_train1.11	5.79E-02	9.97E-02	5.88E-02	9.47E-02
ATP2B4_1_multinomial_train1.12	5.91E-02	1.13E-01	6.37E-02	1.03E-01
ATP2B4_0_multinomial_train1.8	6.21E-02	1.01E-01	5.97E-02	9.31E-02
ATP2B4_0_multinomial_train1.9	6.72E-02	9.97E-02	6.28E-02	9.73E-02
ATP2B4_1_multinomial_train1.13	5.53E-02	9.46E-02	6.12E-02	9.00E-02
ATP2B4_1_multinomial_train1.14	5.81E-02	1.03E-01	5.96E-02	9.72E-02
ATP2B4_1_multinomial_train1.15	5.41E-02	1.04E-01	5.66E-02	9.15E-02
ATP2B4_1_multinomial_train1.16	5.87E-02	1.12E-01	6.53E-02	9.97E-02
ATP2B4_1_multinomial_train1.17	6.08E-02	1.14E-01	6.82E-02	9.88E-02
ATP2B4_0_multinomial_train1.10	5.98E-02	9.37E-02	5.60E-02	8.60E-02
ATP2B4_0_multinomial_train1.11	6.62E-02	9.52E-02	6.17E-02	9.23E-02
ATP2B4_0_multinomial_train1.12	5.84E-02	1.07E-01	6.16E-02	9.29E-02
ATP2B4_1_multinomial_train1.18	6.36E-02	1.08E-01	6.18E-02	1.04E-01
ATP2B4_1_multinomial_train1.19	6.43E-02	1.11E-01	6.50E-02	1.06E-01
ATP2B4_1_multinomial_train1.20	5.47E-02	1.17E-01	6.10E-02	9.75E-02
ATP2B4_0_multinomial_train1.13	5.85E-02	9.99E-02	5.88E-02	8.83E-02
ATP2B4_0_multinomial_train1.14	5.99E-02	1.01E-01	5.87E-02	9.08E-02
ATP2B4_1_multinomial_train1.21	5.74E-02	1.06E-01	5.56E-02	9.48E-02
ATP2B4_0_multinomial_train1.15	6.66E-02	1.04E-01	6.39E-02	1.02E-01
ATP2B4_1_multinomial_train1.22	5.88E-02	1.15E-01	5.81E-02	1.02E-01
ATP2B4_0_multinomial_train1.16	5.74E-02	9.75E-02	5.72E-02	8.65E-02
ATP2B4_1_multinomial_train1.23	5.63E-02	1.06E-01	6.07E-02	9.62E-02
ATP2B4_1_multinomial_train1.24	6.15E-02	1.07E-01	6.11E-02	1.01E-01
ATP2B4_0_multinomial_train1.17	6.60E-02	1.04E-01	6.40E-02	9.94E-02
ATP2B4_0_multinomial_train1.18	6.20E-02	9.30E-02	5.73E-02	8.86E-02
ATP2B4_0_multinomial_train1.19	6.56E-02	9.61E-02	6.00E-02	9.39E-02
ATP2B4_1_multinomial_train1.25	6.67E-02	1.13E-01	6.64E-02	1.09E-01
ATP2B4_0_multinomial_train1.20	6.13E-02	9.68E-02	5.74E-02	9.00E-02
ATP2B4_1_multinomial_train1.26	5.66E-02	1.07E-01	5.56E-02	9.38E-02
ATP2B4_1_multinomial_train1.27	6.00E-02	1.09E-01	6.39E-02	9.77E-02
ATP2B4_0_multinomial_train1.21	6.51E-02	1.04E-01	6.39E-02	9.94E-02
ATP2B4_1_multinomial_train1.28	5.99E-02	1.21E-01	7.19E-02	1.04E-01
ATP2B4_1_multinomial_train1.29	6.03E-02	1.04E-01	6.02E-02	9.88E-02
ATP2B4_0_multinomial_train1.22	6.62E-02	9.30E-02	5.92E-02	9.27E-02
ATP2B4_0_multinomial_train1.23	6.12E-02	9.79E-02	5.77E-02	9.01E-02
ATP2B4_0_multinomial_train1.24	6.27E-02	1.01E-01	6.23E-02	9.62E-02
ATP2B4_1_multinomial_train1.30	6.92E-02	1.15E-01	7.37E-02	1.14E-01
ATP2B4_1_multinomial_train1.31	5.57E-02	1.06E-01	5.57E-02	9.20E-02
ATP2B4_1_multinomial_train1.32	6.17E-02	1.09E-01	6.24E-02	1.00E-01
ATP2B4_0_multinomial_train1.25	6.36E-02	1.00E-01	6.23E-02	9.44E-02
ATP2B4_0_multinomial_train1.26	5.87E-02	1.03E-01	5.96E-02	9.07E-02
ATP2B4_0_multinomial_train1.27	6.16E-02	9.31E-02	6.10E-02	8.11E-02
ATP2B4_1_multinomial_train1.33	6.55E-02	1.07E-01	6.80E-02	1.03E-01
ATP2B4_0_multinomial_train1.28	6.39E-02	1.01E-01	6.30E-02	9.67E-02
ATP2B4_1_multinomial_train1.34	5.84E-02	1.13E-01	5.87E-02	1.01E-01
ATP2B4_1_multinomial_train1.35	5.50E-02	1.08E-01	5.72E-02	9.54E-02
ATP2B4_0_multinomial_train1.29	6.83E-02	1.02E-01	6.35E-02	9.83E-02
ATP2B4_1_multinomial_train1.36	5.85E-02	1.16E-01	6.83E-02	1.01E-01
ATP2B4_0_multinomial_train1.30	6.59E-02	1.05E-01	6.32E-02	1.01E-01
ATP2B4_1_multinomial_train1.37	5.49E-02	1.16E-01	6.15E-02	9.71E-02
ATP2B4_0_multinomial_train1.31	5.97E-02	9.86E-02	5.72E-02	8.90E-02
ATP2B4_0_multinomial_train1.32	6.40E-02	9.56E-02	6.09E-02	9.10E-02
ATP2B4_0_multinomial_train1.33	6.78E-02	1.02E-01	6.50E-02	9.93E-02
ATP2B4_0_multinomial_train1.34	6.06E-02	1.01E-01	5.87E-02	9.12E-02
ATP2B4_1_multinomial_train1.38	6.15E-02	9.89E-02	5.79E-02	9.71E-02
ATP2B4_0_multinomial_train1.35	6.00E-02	9.61E-02	5.73E-02	8.79E-02
ATP2B4_1_multinomial_train1.39	6.87E-02	1.14E-01	7.24E-02	1.12E-01
ATP2B4_0_multinomial_train1.36	6.40E-02	9.70E-02	6.01E-02	9.32E-02
ATP2B4_0_multinomial_train1.37	6.21E-02	9.36E-02	6.20E-02	8.19E-02
ATP2B4_1_multinomial_train1.40	5.64E-02	1.04E-01	6.23E-02	9.24E-02
ATP2B4_0_multinomial_train1.38	5.68E-02	9.67E-02	5.79E-02	8.61E-02
ATP2B4_1_multinomial_train1.41	6.59E-02	1.01E-01	6.35E-02	1.02E-01
ATP2B4_0_multinomial_train1.39	6.18E-02	9.68E-02	5.80E-02	9.04E-02
ATP2B4_0_multinomial_train1.40	6.10E-02	1.03E-01	5.85E-02	9.26E-02
ATP2B4_0_multinomial_train1.41	6.58E-02	9.78E-02	6.17E-02	9.42E-02
ATP2B4_1_multinomial_train1.42	6.04E-02	1.01E-01	6.02E-02	9.78E-02
ATP2B4_1_multinomial_train1.43	5.55E-02	1.08E-01	5.63E-02	9.50E-02
ATP2B4_0_multinomial_train1.42	6.05E-02	9.60E-02	5.69E-02	8.67E-02
ATP2B4_1_multinomial_train1.44	5.86E-02	1.13E-01	5.75E-02	1.01E-01
ATP2B4_1_multinomial_train1.45	6.67E-02	1.17E-01	6.94E-02	1.13E-01
ATP2B4_0_multinomial_train1.43	6.41E-02	9.49E-02	5.93E-02	9.11E-02
ATP2B4_1_multinomial_train1.46	6.65E-02	1.09E-01	6.98E-02	1.08E-01
ATP2B4_0_multinomial_train1.44	6.52E-02	9.74E-02	5.99E-02	9.57E-02
ATP2B4_0_multinomial_train1.45	6.49E-02	9.65E-02	6.24E-02	8.72E-02
ATP2B4_1_multinomial_train1.47	5.79E-02	1.07E-01	6.35E-02	9.39E-02
ATP2B4_0_multinomial_train1.46	5.70E-02	9.51E-02	5.63E-02	8.51E-02
ATP2B4_1_multinomial_train1.48	6.70E-02	1.15E-01	6.83E-02	1.10E-01
ATP2B4_1_multinomial_train1.49	6.42E-02	1.10E-01	6.04E-02	1.08E-01
ATP2B4_0_multinomial_train1.47	6.03E-02	9.73E-02	5.79E-02	8.91E-02
MLH1_0_multinomial_train1	1.35E-01	1.51E-26	1.88E-03	1.06E-01
MLH1_0_multinomial_train1.1	1.37E-01	2.17E-25	2.98E-03	1.07E-01
MLH1_0_multinomial_train1.2	1.36E-01	1.51E-26	4.87E-03	1.06E-01
MLH1_0_multinomial_train1.3	1.34E-01	1.51E-26	3.85E-03	1.05E-01
MLH1_0_multinomial_train1.4	1.38E-01	1.51E-26	1.96E-03	1.07E-01
MLH1_0_multinomial_train1.5	1.32E-01	1.51E-26	2.58E-03	1.04E-01
MLH1_0_multinomial_train1.6	1.35E-01	3.82E-09	2.28E-03	1.06E-01
MLH1_0_multinomial_train1.7	1.33E-01	1.51E-26	3.73E-03	1.05E-01
MLH1_0_multinomial_train1.8	1.35E-01	1.51E-26	2.90E-03	1.05E-01
MLH1_0_multinomial_train1.9	1.36E-01	1.51E-26	3.27E-03	1.06E-01
MLH1_0_multinomial_train1.10	1.34E-01	1.51E-26	2.68E-03	1.04E-01
MLH1_0_multinomial_train1.11	1.35E-01	1.51E-26	2.95E-03	1.06E-01
MLH1_0_multinomial_train1.12	1.37E-01	1.51E-26	2.85E-03	1.07E-01
MLH1_0_multinomial_train1.13	1.33E-01	1.51E-26	3.76E-03	1.05E-01
MLH1_0_multinomial_train1.14	1.36E-01	1.51E-26	3.15E-03	1.06E-01
MLH1_0_multinomial_train1.15	1.35E-01	1.51E-26	3.83E-03	1.05E-01
MLH1_0_multinomial_train1.16	1.37E-01	3.12E-17	2.81E-03	1.06E-01
MLH1_0_multinomial_train1.17	1.33E-01	1.51E-26	3.18E-03	1.04E-01
MLH1_0_multinomial_train1.18	1.35E-01	1.51E-26	3.12E-03	1.05E-01
MLH1_0_multinomial_train1.19	1.40E-01	1.51E-26	4.00E-03	1.08E-01
MLH1_0_multinomial_train1.20	1.34E-01	1.51E-26	1.66E-03	1.05E-01
MLH1_0_multinomial_train1.21	1.38E-01	1.51E-26	2.22E-03	1.07E-01
MLH1_0_multinomial_train1.22	1.35E-01	1.51E-26	2.85E-03	1.06E-01
MLH1_0_multinomial_train1.23	1.35E-01	1.51E-26	2.64E-03	1.05E-01
MLH1_0_multinomial_train1.24	1.35E-01	1.51E-26	3.50E-03	1.06E-01
MLH1_0_multinomial_train1.25	1.36E-01	1.51E-26	3.33E-03	1.06E-01
MLH1_0_multinomial_train1.26	1.38E-01	1.51E-26	2.53E-03	1.07E-01
MLH1_0_multinomial_train1.27	1.31E-01	1.51E-26	3.87E-03	1.04E-01
MLH1_0_multinomial_train1.28	1.33E-01	1.51E-26	2.79E-03	1.04E-01
MLH1_0_multinomial_train1.29	1.37E-01	1.51E-26	3.67E-03	1.07E-01
MLH1_0_multinomial_train1.30	1.35E-01	1.51E-26	3.45E-03	1.05E-01
MLH1_0_multinomial_train1.31	1.34E-01	1.51E-26	3.17E-03	1.05E-01
MLH1_0_multinomial_train1.32	1.32E-01	2.78E-03	4.26E-03	1.05E-01
MLH1_0_multinomial_train1.33	1.34E-01	1.51E-26	3.99E-03	1.05E-01
MLH1_0_multinomial_train1.34	1.35E-01	1.56E-04	2.58E-03	1.06E-01
MLH1_0_multinomial_train1.35	1.34E-01	1.51E-26	1.81E-03	1.05E-01
MLH1_0_multinomial_train1.36	1.36E-01	1.51E-26	3.65E-03	1.05E-01
MLH1_0_multinomial_train1.37	1.34E-01	1.51E-26	3.14E-03	1.05E-01
MLH1_0_multinomial_train1.38	1.34E-01	1.51E-26	3.60E-03	1.04E-01
MLH1_0_multinomial_train1.39	1.32E-01	1.51E-26	2.93E-03	1.05E-01
MLH1_0_multinomial_train1.40	1.35E-01	1.51E-26	3.85E-03	1.05E-01
MLH1_0_multinomial_train1.41	1.34E-01	1.50E-26	2.04E-03	1.06E-01
MLH1_0_multinomial_train1.42	1.30E-01	1.51E-26	2.68E-03	1.03E-01
MLH1_0_multinomial_train1.43	1.31E-01	2.73E-03	2.25E-03	1.04E-01
MLH1_0_multinomial_train1.44	1.35E-01	1.52E-26	3.17E-03	1.05E-01
MLH1_0_multinomial_train1.45	1.35E-01	1.51E-26	3.91E-03	1.05E-01
MLH1_0_multinomial_train1.46	1.34E-01	1.51E-26	3.14E-03	1.05E-01
MLH1_0_multinomial_train1.47	1.39E-01	1.52E-26	2.86E-03	1.08E-01
MLH1_0_multinomial_train1.48	1.36E-01	5.61E-04	2.94E-03	1.07E-01
MLH1_0_multinomial_train1.49	1.36E-01	1.51E-26	2.32E-03	1.06E-01
MLH1_0_multinomial_train1.50	1.35E-01	1.53E-21	2.52E-03	1.06E-01
MLH1_0_multinomial_train1.51	1.31E-01	1.51E-26	2.77E-03	1.03E-01
MLH1_0_multinomial_train1.52	1.31E-01	1.51E-26	3.34E-03	1.03E-01
MLH1_0_multinomial_train1.53	1.40E-01	1.51E-26	2.80E-03	1.08E-01
MLH1_0_multinomial_train1.54	1.35E-01	1.51E-26	2.68E-03	1.05E-01
MLH1_0_multinomial_train1.55	1.38E-01	1.52E-26	2.42E-03	1.07E-01
MLH1_0_multinomial_train1.56	1.31E-01	2.83E-03	3.06E-03	1.04E-01
MLH1_0_multinomial_train1.57	1.33E-01	1.51E-26	2.42E-03	1.05E-01
MLH1_0_multinomial_train1.58	1.31E-01	1.50E-26	4.40E-03	1.04E-01
MLH1_0_multinomial_train1.59	1.35E-01	1.51E-26	3.82E-03	1.05E-01
MLH1_0_multinomial_train1.60	1.35E-01	1.51E-26	2.42E-03	1.06E-01
MLH1_0_multinomial_train1.61	1.34E-01	1.51E-26	3.31E-03	1.05E-01
MLH1_0_multinomial_train1.62	1.42E-01	1.51E-26	3.23E-03	1.10E-01
MLH1_0_multinomial_train1.63	1.32E-01	1.51E-26	1.70E-03	1.04E-01
MLH1_0_multinomial_train1.64	1.36E-01	1.51E-26	2.58E-03	1.06E-01
MLH1_0_multinomial_train1.65	1.35E-01	1.51E-26	3.27E-03	1.05E-01
MLH1_0_multinomial_train1.66	1.31E-01	1.51E-26	2.09E-03	1.04E-01
MLH1_0_multinomial_train1.67	1.34E-01	1.51E-26	3.83E-03	1.05E-01
MLH1_0_multinomial_train1.68	1.36E-01	1.51E-26	3.67E-03	1.06E-01
MLH1_0_multinomial_train1.69	1.34E-01	1.51E-26	4.93E-03	1.05E-01
MLH1_0_multinomial_train1.70	1.31E-01	1.51E-26	2.41E-03	1.04E-01
MLH1_0_multinomial_train1.71	1.33E-01	1.51E-26	3.09E-03	1.04E-01
MLH1_0_multinomial_train1.72	1.33E-01	1.50E-26	3.94E-03	1.05E-01
MLH1_0_multinomial_train1.73	1.38E-01	1.51E-26	2.82E-03	1.07E-01
MLH1_0_multinomial_train1.74	1.38E-01	1.51E-26	2.91E-03	1.07E-01
MLH1_0_multinomial_train1.75	1.34E-01	2.84E-04	3.56E-03	1.06E-01
MLH1_0_multinomial_train1.76	1.32E-01	1.23E-18	2.92E-03	1.04E-01
MLH1_0_multinomial_train1.77	1.37E-01	7.17E-18	1.91E-03	1.06E-01
MLH1_0_multinomial_train1.78	1.40E-01	1.51E-26	2.90E-03	1.08E-01
MLH1_0_multinomial_train1.79	1.37E-01	1.51E-26	2.47E-03	1.07E-01
MLH1_0_multinomial_train1.80	1.31E-01	4.48E-03	2.10E-03	1.04E-01
MLH1_0_multinomial_train1.81	1.33E-01	1.52E-26	1.56E-03	1.03E-01
MLH1_0_multinomial_train1.82	1.37E-01	1.51E-26	2.99E-03	1.07E-01
MLH1_0_multinomial_train1.83	1.32E-01	1.51E-26	4.02E-03	1.04E-01
MLH1_0_multinomial_train1.84	1.35E-01	1.51E-26	3.98E-03	1.05E-01
MLH1_0_multinomial_train1.85	1.34E-01	1.52E-26	2.90E-03	1.05E-01
MLH1_0_multinomial_train1.86	1.37E-01	1.52E-26	3.10E-03	1.06E-01
MLH1_0_multinomial_train1.87	1.35E-01	1.51E-26	2.99E-03	1.06E-01
MLH1_0_multinomial_train1.88	1.36E-01	6.53E-05	2.65E-03	1.06E-01
MLH1_0_multinomial_train1.89	1.33E-01	1.51E-26	3.95E-03	1.05E-01
MLH1_0_multinomial_train1.90	1.33E-01	1.51E-26	3.46E-03	1.04E-01
MLH1_0_multinomial_train1.91	1.34E-01	1.51E-26	3.74E-03	1.05E-01
MLH1_0_multinomial_train1.92	1.29E-01	1.50E-26	3.59E-03	1.03E-01
MLH1_0_multinomial_train1.93	1.33E-01	1.51E-26	2.91E-03	1.04E-01
MLH1_0_multinomial_train1.94	1.34E-01	1.51E-26	3.72E-03	1.05E-01
MLH1_0_multinomial_train1.95	1.32E-01	1.51E-26	3.60E-03	1.04E-01
MLH1_0_multinomial_train1.96	1.34E-01	1.51E-26	3.32E-03	1.05E-01
MLH1_0_multinomial_train1.97	1.34E-01	1.51E-26	3.16E-03	1.05E-01
MLH1_0_multinomial_train1.98	1.34E-01	1.52E-26	3.58E-03	1.05E-01
MSH2_0_multinomial_train1	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.1	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.2	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.3	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.4	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.5	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.6	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.7	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.8	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.9	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.10	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.11	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.12	1.04E-41	1.00E-26	8.47E-42	1.00E-26
MSH2_0_multinomial_train1.13	1.04E-41	1.00E-26	8.47E-42	1.00E-26
