Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
OGG1_0_multinomial_train1.37	1.03E-01	7.44E-03	7.85E-03	1.55E-01	1.60E-02	1.06E-01	3.76E-03	8.49E-03	1.11E-01	2.13E-02	5.19E-03
OGG1_0_multinomial_train1.38	1.03E-01	8.05E-03	4.71E-03	1.46E-01	4.91E-03	8.69E-02	3.34E-02	1.20E-02	1.00E-01	9.45E-03	5.51E-03
OGG1_0_multinomial_train1.39	1.17E-01	7.23E-03	3.78E-03	1.69E-01	5.43E-08	1.05E-01	1.99E-02	9.24E-03	1.14E-01	4.04E-03	9.52E-03
OGG1_0_multinomial_train1.40	9.91E-02	1.15E-02	1.28E-02	1.42E-01	2.03E-02	1.09E-01	3.87E-48	2.18E-55	1.12E-01	2.73E-02	6.64E-80
OGG1_0_multinomial_train1.41	1.01E-01	9.96E-76	3.88E-03	1.55E-01	3.01E-02	1.18E-01	8.01E-35	4.92E-22	1.17E-01	4.14E-02	1.63E-02
OGG1_0_multinomial_train1.42	1.01E-01	8.71E-03	1.47E-03	1.45E-01	1.80E-02	9.08E-02	2.21E-02	2.00E-02	9.53E-02	1.58E-02	7.17E-03
OGG1_0_multinomial_train1.43	1.04E-01	1.15E-02	5.61E-03	1.56E-01	1.38E-02	1.07E-01	5.74E-03	1.26E-02	1.10E-01	1.90E-02	7.84E-03
OGG1_0_multinomial_train1.44	1.11E-01	1.58E-45	6.67E-03	1.66E-01	1.37E-02	1.13E-01	8.48E-03	3.75E-74	1.17E-01	2.03E-02	8.38E-03
OGG1_0_multinomial_train1.45	1.05E-01	4.46E-03	6.92E-03	1.55E-01	1.47E-02	1.03E-01	1.37E-02	1.46E-02	1.05E-01	1.65E-02	7.92E-03
OGG1_0_multinomial_train1.46	1.08E-01	1.96E-03	4.79E-03	1.57E-01	6.58E-03	1.05E-01	1.54E-02	5.57E-03	1.12E-01	8.51E-03	4.51E-03
OGG1_0_multinomial_train1.47	1.05E-01	6.34E-03	4.19E-03	1.54E-01	1.09E-02	1.00E-01	1.41E-02	1.25E-02	1.05E-01	1.13E-02	5.32E-03
OGG1_0_multinomial_train1.48	1.09E-01	2.52E-03	7.17E-03	1.56E-01	7.42E-03	1.01E-01	1.71E-02	9.35E-03	1.05E-01	7.22E-03	6.65E-03
OGG1_0_multinomial_train1.49	9.41E-02	1.66E-02	7.05E-03	1.41E-01	1.79E-02	9.63E-02	5.31E-03	9.43E-03	9.53E-02	2.68E-02	1.55E-02
OGG1_0_multinomial_train1.50	1.08E-01	5.20E-03	5.55E-03	1.56E-01	1.27E-02	9.80E-02	2.14E-02	1.14E-02	1.04E-01	8.83E-03	6.78E-03
OGG1_0_multinomial_train1.51	1.03E-01	9.56E-03	6.41E-03	1.53E-01	1.35E-02	1.03E-01	4.46E-03	1.48E-02	1.09E-01	1.80E-02	1.48E-02
OGG1_0_multinomial_train1.52	1.07E-01	1.24E-03	8.67E-03	1.57E-01	1.41E-02	1.11E-01	9.40E-03	9.08E-12	1.16E-01	1.80E-02	3.27E-03
OGG1_0_multinomial_train1.53	1.08E-01	6.80E-03	8.62E-03	1.56E-01	1.35E-02	1.10E-01	7.04E-03	3.10E-49	1.15E-01	1.71E-02	6.15E-04
OGG1_0_multinomial_train1.54	1.02E-01	1.05E-15	6.71E-03	1.55E-01	2.48E-02	1.15E-01	6.08E-46	4.28E-91	1.14E-01	3.64E-02	1.59E-02
OGG1_0_multinomial_train1.55	1.00E-01	9.15E-03	2.67E-03	1.44E-01	1.64E-02	8.93E-02	2.80E-02	1.97E-02	9.58E-02	1.61E-02	4.42E-03
OGG1_0_multinomial_train1.56	9.80E-02	8.44E-03	5.47E-03	1.44E-01	9.21E-03	8.85E-02	1.65E-02	1.16E-02	9.26E-02	8.61E-03	8.58E-03
OGG1_0_multinomial_train1.57	1.07E-01	3.78E-49	8.96E-03	1.52E-01	2.81E-03	1.01E-01	1.77E-02	6.59E-03	1.08E-01	6.07E-03	2.43E-03
OGG1_0_multinomial_train1.58	9.30E-02	1.16E-02	7.10E-03	1.38E-01	1.31E-02	9.12E-02	8.45E-03	1.86E-02	9.25E-02	1.89E-02	1.25E-02
OGG1_0_multinomial_train1.59	1.06E-01	4.01E-03	4.81E-03	1.54E-01	1.32E-02	9.57E-02	2.63E-02	1.55E-02	1.01E-01	1.18E-02	6.21E-03
OGG1_0_multinomial_train1.60	1.02E-01	8.22E-03	5.73E-03	1.47E-01	6.81E-03	8.94E-02	2.77E-02	9.68E-03	9.84E-02	8.54E-03	7.86E-03
OGG1_0_multinomial_train1.61	9.69E-02	1.12E-02	1.42E-03	1.47E-01	1.24E-02	9.69E-02	9.01E-03	1.27E-02	1.00E-01	1.81E-02	1.11E-02
OGG1_0_multinomial_train1.62	1.13E-01	6.37E-03	3.78E-03	1.65E-01	9.44E-03	1.10E-01	1.00E-02	7.45E-03	1.15E-01	1.50E-02	7.11E-03
OGG1_0_multinomial_train1.63	1.04E-01	3.71E-03	8.37E-03	1.53E-01	1.32E-02	1.07E-01	4.64E-03	5.72E-03	1.13E-01	1.80E-02	4.79E-03
OGG1_0_multinomial_train1.64	1.10E-01	4.76E-03	2.79E-03	1.62E-01	5.85E-03	1.04E-01	1.88E-02	7.69E-03	1.11E-01	8.03E-03	8.51E-03
OGG1_0_multinomial_train1.65	1.00E-01	1.74E-03	8.55E-03	1.45E-01	9.11E-03	9.13E-02	1.40E-02	9.67E-03	9.81E-02	3.99E-03	1.71E-03
OGG1_0_multinomial_train1.66	1.09E-01	5.41E-03	3.19E-03	1.54E-01	4.02E-03	9.52E-02	2.84E-02	1.30E-02	1.06E-01	7.66E-03	6.59E-04
OGG1_0_multinomial_train1.67	1.05E-01	3.48E-03	6.88E-03	1.52E-01	1.27E-02	9.44E-02	2.05E-02	7.73E-03	1.01E-01	6.38E-03	5.76E-03
OGG1_0_multinomial_train1.68	1.09E-01	3.82E-03	4.61E-03	1.60E-01	9.91E-03	1.07E-01	8.52E-03	5.68E-03	1.08E-01	1.55E-02	8.52E-03
OGG1_0_multinomial_train1.69	1.07E-01	1.08E-02	5.37E-03	1.55E-01	1.11E-02	1.01E-01	1.02E-02	1.39E-02	1.05E-01	1.03E-02	6.49E-03
OGG1_0_multinomial_train1.70	1.11E-01	4.51E-04	8.02E-03	1.65E-01	1.20E-02	1.10E-01	1.08E-02	5.06E-03	1.14E-01	1.81E-02	9.88E-03
OGG1_0_multinomial_train1.71	1.10E-01	9.03E-05	3.98E-03	1.66E-01	1.60E-02	1.13E-01	5.95E-03	3.73E-03	1.17E-01	2.10E-02	7.34E-03
OGG1_0_multinomial_train1.72	1.14E-01	5.46E-03	2.11E-03	1.58E-01	2.82E-03	1.03E-01	2.02E-02	8.02E-03	1.11E-01	7.93E-03	8.88E-03
OGG1_0_multinomial_train1.73	1.14E-01	1.03E-02	2.16E-03	1.66E-01	2.34E-03	1.05E-01	1.53E-02	1.03E-02	1.12E-01	5.34E-03	3.88E-03
OGG1_0_multinomial_train1.74	1.15E-01	6.44E-03	4.57E-03	1.63E-01	5.95E-03	1.01E-01	2.06E-02	5.46E-03	1.09E-01	8.41E-03	4.26E-03
OGG1_0_multinomial_train1.75	1.10E-01	6.29E-03	4.31E-03	1.60E-01	1.33E-02	1.12E-01	7.15E-03	1.73E-60	1.15E-01	1.88E-02	9.54E-03
OGG1_0_multinomial_train1.76	1.02E-01	1.61E-02	4.49E-03	1.52E-01	1.86E-02	1.04E-01	4.82E-03	8.38E-03	1.02E-01	2.84E-02	1.70E-02
OGG1_0_multinomial_train1.77	1.00E-01	1.96E-50	5.46E-03	1.53E-01	2.52E-02	1.11E-01	2.23E-15	4.53E-03	1.12E-01	3.50E-02	1.33E-02
OGG1_0_multinomial_train1.78	1.07E-01	3.90E-03	6.34E-03	1.51E-01	6.13E-03	9.86E-02	1.03E-02	4.08E-03	1.02E-01	1.22E-02	8.67E-03
OGG1_0_multinomial_train1.79	1.06E-01	1.95E-43	3.82E-03	1.65E-01	3.24E-02	1.20E-01	5.60E-74	8.02E-43	1.23E-01	4.66E-02	1.54E-02
OGG1_0_multinomial_train1.80	1.02E-01	5.38E-03	2.88E-03	1.50E-01	1.76E-02	1.10E-01	5.93E-03	9.54E-48	1.11E-01	2.34E-02	1.24E-02
OGG1_0_multinomial_train1.81	1.05E-01	2.65E-04	6.53E-03	1.61E-01	2.79E-02	1.20E-01	4.01E-65	1.36E-92	1.19E-01	3.90E-02	1.55E-02
OGG1_0_multinomial_train1.82	1.16E-01	2.35E-03	3.45E-03	1.68E-01	3.22E-03	1.06E-01	1.87E-02	5.23E-03	1.14E-01	5.43E-03	6.29E-03
OGG1_0_multinomial_train1.83	1.01E-01	1.08E-02	4.54E-03	1.52E-01	1.78E-02	1.01E-01	6.38E-04	1.26E-02	1.04E-01	2.34E-02	1.27E-02
OGG1_0_multinomial_train1.84	1.03E-01	1.15E-03	5.44E-03	1.53E-01	9.88E-03	1.01E-01	1.36E-02	9.39E-03	1.05E-01	1.55E-02	7.51E-03
OGG1_0_multinomial_train1.85	9.33E-02	1.68E-02	3.12E-03	1.42E-01	2.40E-02	9.82E-02	3.04E-03	6.33E-03	9.84E-02	3.43E-02	2.32E-02
OGG1_0_multinomial_train1.86	1.16E-01	5.76E-03	4.50E-03	1.63E-01	6.90E-03	1.04E-01	1.84E-02	5.25E-03	1.09E-01	3.80E-03	5.63E-03
OGG1_0_multinomial_train1.87	1.04E-01	8.17E-03	7.14E-03	1.56E-01	1.18E-02	1.05E-01	7.69E-03	6.01E-03	1.09E-01	1.51E-02	5.60E-03
OGG1_0_multinomial_train1.88	1.02E-01	1.39E-02	1.47E-03	1.50E-01	1.06E-02	9.34E-02	1.35E-02	1.44E-02	9.66E-02	9.87E-03	7.64E-03
OGG1_0_multinomial_train1.89	1.09E-01	4.41E-03	5.03E-03	1.58E-01	9.07E-03	1.03E-01	1.74E-02	1.17E-02	1.08E-01	1.27E-02	9.23E-03
OGG1_0_multinomial_train1.90	1.11E-01	9.27E-03	4.39E-03	1.63E-01	4.72E-03	1.02E-01	1.35E-02	1.46E-02	1.11E-01	9.95E-03	1.52E-02
OGG1_0_multinomial_train1.91	1.08E-01	7.24E-03	4.82E-03	1.58E-01	1.17E-02	1.01E-01	1.91E-02	1.24E-02	1.06E-01	9.60E-03	9.58E-03
OGG1_0_multinomial_train1.92	9.17E-02	7.71E-03	6.50E-03	1.36E-01	1.46E-02	9.12E-02	9.20E-03	1.72E-02	9.18E-02	2.03E-02	1.03E-02
OGG1_0_multinomial_train1.93	1.13E-01	3.29E-03	5.76E-03	1.61E-01	1.98E-03	1.04E-01	1.61E-02	4.68E-03	1.12E-01	3.85E-03	3.13E-04
OGG1_0_multinomial_train1.94	1.12E-01	1.02E-02	4.97E-03	1.64E-01	3.61E-03	1.04E-01	1.56E-02	1.40E-02	1.12E-01	8.90E-03	1.32E-02
OGG1_0_multinomial_train1.95	1.15E-01	4.64E-19	8.49E-03	1.63E-01	1.27E-02	1.02E-01	2.19E-02	1.79E-14	1.08E-01	4.04E-03	6.23E-03
OGG1_0_multinomial_train1.96	1.10E-01	4.96E-03	5.00E-03	1.63E-01	9.50E-03	1.08E-01	1.14E-02	5.62E-03	1.13E-01	1.34E-02	6.34E-03
OGG1_0_multinomial_train1.97	1.13E-01	4.32E-03	5.55E-03	1.62E-01	6.02E-03	1.05E-01	1.58E-02	4.21E-03	1.13E-01	4.24E-03	3.88E-03
OGG1_0_multinomial_train1.98	1.09E-01	2.38E-03	7.59E-03	1.61E-01	1.55E-02	1.07E-01	1.57E-02	1.86E-02	1.10E-01	1.91E-02	9.42E-03
RNF168_0_multinomial_train1	2.12E-02	1.09E-01	3.44E-03	8.45E-03	1.05E-01	1.65E-01	8.02E-03	2.19E-116	9.09E-03	1.11E-01	9.86E-02
RNF168_0_multinomial_train1.1	1.79E-02	1.08E-01	9.17E-03	1.06E-02	1.03E-01	1.64E-01	8.63E-03	5.46E-93	9.45E-03	1.09E-01	1.00E-01
RNF168_0_multinomial_train1.2	2.56E-02	1.13E-01	5.97E-03	8.93E-03	1.12E-01	1.76E-01	3.40E-03	1.20E-17	7.77E-03	1.15E-01	1.02E-01
RNF168_0_multinomial_train1.3	1.81E-02	1.18E-01	6.50E-03	7.24E-03	1.09E-01	1.80E-01	1.32E-02	3.02E-54	1.21E-02	1.20E-01	1.11E-01
RNF168_0_multinomial_train1.4	2.01E-02	1.06E-01	1.52E-02	6.28E-03	9.70E-02	1.59E-01	1.05E-02	9.36E-03	9.99E-03	1.09E-01	9.95E-02
RNF168_0_multinomial_train1.5	1.83E-02	1.24E-01	8.12E-03	1.41E-03	1.20E-01	1.92E-01	5.81E-04	3.54E-03	4.84E-03	1.24E-01	1.08E-01
RNF168_0_multinomial_train1.6	2.32E-02	1.09E-01	5.90E-03	9.13E-03	1.04E-01	1.63E-01	8.89E-03	2.97E-117	1.24E-02	1.11E-01	9.93E-02
RNF168_0_multinomial_train1.7	1.96E-02	1.18E-01	6.44E-03	4.36E-03	1.09E-01	1.78E-01	8.67E-03	1.93E-75	8.12E-03	1.19E-01	1.05E-01
RNF168_0_multinomial_train1.8	1.80E-02	1.25E-01	0.00E+00	2.64E-03	1.14E-01	1.85E-01	1.55E-02	1.62E-83	1.41E-02	1.30E-01	1.17E-01
RNF168_0_multinomial_train1.9	2.34E-02	1.16E-01	2.26E-03	5.90E-03	1.15E-01	1.79E-01	2.25E-03	3.34E-03	3.51E-03	1.18E-01	1.01E-01
RNF168_0_multinomial_train1.10	2.36E-02	1.14E-01	1.07E-02	8.08E-03	1.06E-01	1.72E-01	1.79E-02	3.33E-03	1.86E-02	1.16E-01	1.05E-01
RNF168_0_multinomial_train1.11	1.85E-02	1.15E-01	5.08E-03	4.90E-03	1.09E-01	1.76E-01	5.65E-03	8.89E-04	6.66E-03	1.17E-01	1.05E-01
RNF168_0_multinomial_train1.12	1.69E-02	1.11E-01	1.41E-02	6.11E-03	1.05E-01	1.66E-01	1.47E-02	4.66E-111	1.73E-02	1.13E-01	1.07E-01
RNF168_0_multinomial_train1.13	2.09E-02	1.14E-01	8.67E-03	0.00E+00	1.02E-01	1.70E-01	1.52E-02	1.33E-03	1.41E-02	1.15E-01	1.05E-01
RNF168_0_multinomial_train1.14	1.72E-02	1.15E-01	8.50E-03	1.16E-02	1.05E-01	1.73E-01	1.94E-02	1.02E-73	1.82E-02	1.17E-01	1.09E-01
RNF168_0_multinomial_train1.15	2.20E-02	1.08E-01	2.50E-15	3.02E-35	1.04E-01	1.62E-01	1.16E-02	6.48E-03	1.27E-02	1.10E-01	9.91E-02
RNF168_0_multinomial_train1.16	2.20E-02	1.12E-01	3.03E-03	1.71E-02	1.09E-01	1.69E-01	5.21E-03	0.00E+00	1.22E-02	1.14E-01	1.01E-01
RNF168_0_multinomial_train1.17	1.66E-02	1.23E-01	9.82E-03	4.75E-03	1.19E-01	1.87E-01	1.10E-02	1.05E-03	1.11E-02	1.27E-01	1.16E-01
RNF168_0_multinomial_train1.18	2.21E-02	1.09E-01	1.06E-02	1.23E-77	1.00E-01	1.66E-01	1.21E-02	4.24E-03	1.04E-02	1.11E-01	1.03E-01
RNF168_0_multinomial_train1.19	1.92E-02	1.08E-01	1.59E-02	7.18E-03	1.02E-01	1.64E-01	4.46E-70	5.13E-108	7.14E-03	1.07E-01	1.01E-01
RNF168_0_multinomial_train1.20	2.06E-02	1.14E-01	7.20E-03	6.22E-03	1.07E-01	1.74E-01	1.09E-02	2.45E-03	1.17E-02	1.16E-01	1.05E-01
RNF168_0_multinomial_train1.21	1.93E-02	1.08E-01	1.64E-02	0.00E+00	9.83E-02	1.55E-01	1.38E-02	7.01E-03	1.28E-02	1.12E-01	1.02E-01
RNF168_0_multinomial_train1.22	2.03E-02	1.15E-01	3.34E-03	7.43E-03	1.07E-01	1.75E-01	1.27E-02	3.60E-03	1.22E-02	1.17E-01	1.09E-01
RNF168_0_multinomial_train1.23	2.32E-02	1.14E-01	2.31E-03	2.11E-03	1.09E-01	1.70E-01	1.09E-02	1.18E-29	1.89E-02	1.17E-01	1.03E-01
RNF168_0_multinomial_train1.24	1.78E-02	1.15E-01	7.75E-03	1.40E-02	1.10E-01	1.73E-01	6.27E-03	4.95E-131	1.03E-02	1.14E-01	1.05E-01
RNF168_0_multinomial_train1.25	1.86E-02	1.18E-01	1.05E-02	2.74E-03	1.11E-01	1.79E-01	7.57E-03	9.72E-04	7.89E-03	1.20E-01	1.11E-01
RNF168_0_multinomial_train1.26	1.86E-02	1.09E-01	1.20E-02	1.29E-02	1.00E-01	1.62E-01	1.76E-02	4.88E-03	1.71E-02	1.11E-01	1.05E-01
RNF168_0_multinomial_train1.27	2.12E-02	1.06E-01	1.31E-02	1.36E-02	9.77E-02	1.58E-01	9.55E-03	5.79E-03	1.14E-02	1.08E-01	9.88E-02
RNF168_0_multinomial_train1.28	2.36E-02	1.08E-01	5.71E-03	9.41E-03	1.01E-01	1.62E-01	1.46E-02	4.47E-03	1.43E-02	1.11E-01	9.89E-02
RNF168_0_multinomial_train1.29	2.12E-02	1.05E-01	9.36E-04	1.08E-104	1.05E-01	1.60E-01	4.27E-03	2.56E-56	1.75E-02	1.09E-01	9.76E-02
RNF168_0_multinomial_train1.30	2.42E-02	1.28E-01	1.05E-86	6.92E-03	1.15E-01	1.91E-01	1.45E-02	7.20E-14	1.37E-02	1.29E-01	1.10E-01
RNF168_0_multinomial_train1.31	2.13E-02	1.17E-01	3.46E-03	1.14E-158	1.07E-01	1.75E-01	1.79E-02	6.31E-03	1.63E-02	1.19E-01	1.07E-01
RNF168_0_multinomial_train1.32	2.07E-02	1.20E-01	0.00E+00	1.06E-02	1.08E-01	1.80E-01	1.59E-02	5.42E-107	1.50E-02	1.23E-01	1.10E-01
RNF168_0_multinomial_train1.33	1.61E-02	1.24E-01	7.52E-03	0.00E+00	1.13E-01	1.89E-01	1.26E-02	6.06E-71	1.16E-02	1.27E-01	1.15E-01
RNF168_0_multinomial_train1.34	2.04E-02	1.10E-01	1.30E-02	8.36E-03	1.03E-01	1.67E-01	1.32E-02	1.66E-03	1.24E-02	1.13E-01	1.04E-01
RNF168_0_multinomial_train1.35	2.08E-02	1.15E-01	3.18E-03	1.71E-02	1.08E-01	1.72E-01	8.58E-03	1.70E-114	1.27E-02	1.17E-01	1.06E-01
RNF168_0_multinomial_train1.36	2.21E-02	1.08E-01	1.77E-02	0.00E+00	9.94E-02	1.58E-01	1.26E-02	1.02E-02	1.18E-02	1.11E-01	1.01E-01
RNF168_0_multinomial_train1.37	2.03E-02	1.03E-01	7.39E-03	1.29E-107	1.04E-01	1.64E-01	4.38E-81	1.81E-51	1.01E-02	1.03E-01	9.41E-02
RNF168_0_multinomial_train1.38	2.46E-02	1.26E-01	5.22E-03	1.23E-62	1.11E-01	1.90E-01	1.35E-02	1.21E-31	1.30E-02	1.27E-01	1.09E-01
RNF168_0_multinomial_train1.39	2.15E-02	1.15E-01	8.72E-03	8.34E-03	1.15E-01	1.84E-01	6.94E-03	4.85E-59	1.05E-02	1.19E-01	1.04E-01
RNF168_0_multinomial_train1.40	2.22E-02	1.16E-01	1.40E-03	1.27E-02	1.10E-01	1.75E-01	4.58E-03	2.14E-87	8.56E-03	1.19E-01	1.05E-01
RNF168_0_multinomial_train1.41	1.70E-02	1.22E-01	2.44E-03	4.72E-03	1.14E-01	1.83E-01	2.70E-03	7.71E-03	5.13E-03	1.18E-01	1.13E-01
RNF168_0_multinomial_train1.42	2.35E-02	1.03E-01	4.37E-03	6.53E-03	9.80E-02	1.57E-01	1.27E-02	2.25E-03	1.16E-02	1.05E-01	9.31E-02
RNF168_0_multinomial_train1.43	1.92E-02	1.19E-01	3.59E-03	6.69E-03	1.12E-01	1.77E-01	1.13E-02	7.06E-43	1.33E-02	1.21E-01	1.11E-01
RNF168_0_multinomial_train1.44	2.44E-02	1.09E-01	4.38E-03	1.03E-02	1.07E-01	1.67E-01	6.59E-03	3.55E-03	9.37E-03	1.10E-01	9.69E-02
RNF168_0_multinomial_train1.45	2.21E-02	1.17E-01	6.01E-03	1.12E-02	1.14E-01	1.81E-01	7.43E-03	1.59E-111	8.83E-03	1.19E-01	1.05E-01
RNF168_0_multinomial_train1.46	2.18E-02	1.07E-01	3.92E-03	7.89E-03	1.08E-01	1.65E-01	5.94E-03	2.19E-120	1.64E-02	1.08E-01	9.71E-02
RNF168_0_multinomial_train1.47	2.03E-02	1.04E-01	9.78E-34	0.00E+00	1.03E-01	1.58E-01	9.87E-03	1.33E-55	1.16E-02	1.08E-01	9.98E-02
RNF168_0_multinomial_train1.48	2.16E-02	1.02E-01	9.09E-04	1.30E-02	1.02E-01	1.57E-01	4.83E-74	2.80E-121	1.73E-02	9.80E-02	9.24E-02
RNF168_0_multinomial_train1.49	2.05E-02	1.10E-01	1.10E-02	2.99E-03	1.05E-01	1.67E-01	1.12E-02	2.38E-18	1.45E-02	1.13E-01	1.04E-01
RNF168_0_multinomial_train1.50	1.94E-02	1.11E-01	2.97E-92	3.43E-44	1.08E-01	1.70E-01	1.59E-02	3.31E-38	1.96E-02	1.17E-01	1.06E-01
RNF168_0_multinomial_train1.51	1.98E-02	1.17E-01	5.73E-03	9.81E-03	1.08E-01	1.77E-01	1.32E-02	8.61E-53	1.33E-02	1.19E-01	1.10E-01
RNF168_0_multinomial_train1.52	3.00E-02	9.81E-02	7.40E-03	5.67E-03	9.65E-02	1.55E-01	8.73E-03	1.36E-02	8.02E-03	1.02E-01	8.46E-02
RNF168_0_multinomial_train1.53	2.29E-02	1.07E-01	8.20E-03	6.81E-03	1.03E-01	1.67E-01	6.95E-03	3.48E-45	7.51E-03	1.09E-01	9.41E-02
RNF168_0_multinomial_train1.54	1.96E-02	1.23E-01	2.31E-03	4.46E-03	1.13E-01	1.85E-01	7.16E-03	9.26E-08	5.46E-03	1.24E-01	1.11E-01
RNF168_0_multinomial_train1.55	2.49E-02	1.15E-01	3.37E-03	3.98E-03	1.09E-01	1.78E-01	1.28E-02	2.84E-03	1.17E-02	1.17E-01	1.02E-01
RNF168_0_multinomial_train1.56	1.79E-02	1.14E-01	1.06E-29	1.50E-02	1.04E-01	1.67E-01	1.86E-02	5.54E-108	1.81E-02	1.16E-01	1.11E-01
RNF168_0_multinomial_train1.57	2.43E-02	1.05E-01	2.76E-03	1.51E-02	1.02E-01	1.62E-01	8.60E-03	4.44E-144	1.24E-02	1.08E-01	9.31E-02
RNF168_0_multinomial_train1.58	2.21E-02	1.08E-01	1.05E-02	3.09E-03	1.00E-01	1.65E-01	7.82E-03	3.69E-03	6.20E-03	1.10E-01	1.01E-01
RNF168_0_multinomial_train1.59	2.18E-02	1.05E-01	4.66E-03	6.50E-03	1.05E-01	1.63E-01	3.72E-43	4.87E-43	7.51E-03	1.04E-01	9.16E-02
RNF168_0_multinomial_train1.60	2.35E-02	1.20E-01	8.34E-07	5.67E-03	1.07E-01	1.79E-01	1.78E-02	4.76E-03	1.66E-02	1.22E-01	1.07E-01
RNF168_0_multinomial_train1.61	2.20E-02	1.16E-01	0.00E+00	0.00E+00	1.08E-01	1.72E-01	2.16E-02	2.72E-94	2.10E-02	1.20E-01	1.08E-01
RNF168_0_multinomial_train1.62	1.69E-02	1.15E-01	8.79E-03	1.35E-02	1.07E-01	1.72E-01	1.27E-02	5.44E-109	1.43E-02	1.17E-01	1.08E-01
RNF168_0_multinomial_train1.63	1.68E-02	1.16E-01	4.74E-03	1.16E-02	1.02E-01	1.71E-01	1.93E-02	0.00E+00	1.94E-02	1.17E-01	1.06E-01
RNF168_0_multinomial_train1.64	1.83E-02	1.08E-01	5.73E-03	4.36E-26	9.73E-02	1.55E-01	2.51E-02	3.87E-03	2.31E-02	1.10E-01	1.03E-01
RNF168_0_multinomial_train1.65	1.84E-02	1.12E-01	1.23E-02	8.70E-03	1.02E-01	1.67E-01	1.87E-02	5.13E-03	1.71E-02	1.14E-01	1.07E-01
RNF168_0_multinomial_train1.66	2.41E-02	1.16E-01	4.22E-03	7.51E-03	1.11E-01	1.77E-01	1.17E-02	1.98E-03	1.37E-02	1.19E-01	1.01E-01
RNF168_0_multinomial_train1.67	2.36E-02	1.09E-01	1.02E-02	5.44E-03	1.02E-01	1.69E-01	1.18E-02	3.09E-94	1.00E-02	1.11E-01	1.02E-01
RNF168_0_multinomial_train1.68	2.20E-02	1.11E-01	4.24E-03	2.05E-03	1.09E-01	1.68E-01	1.10E-02	2.15E-80	1.53E-02	1.15E-01	1.02E-01
RNF168_0_multinomial_train1.69	1.79E-02	1.05E-01	9.61E-03	1.15E-03	9.47E-02	1.54E-01	1.61E-02	6.58E-03	1.27E-02	1.07E-01	1.01E-01
RNF168_0_multinomial_train1.70	2.43E-02	1.08E-01	5.27E-03	3.39E-03	1.07E-01	1.74E-01	5.30E-03	1.50E-77	1.18E-02	1.11E-01	9.61E-02
RNF168_0_multinomial_train1.71	1.94E-02	1.07E-01	1.88E-02	6.16E-04	9.78E-02	1.58E-01	7.39E-03	1.35E-02	7.79E-03	1.10E-01	1.01E-01
RNF168_0_multinomial_train1.72	1.43E-02	1.12E-01	6.39E-03	5.68E-03	1.04E-01	1.69E-01	5.83E-03	3.09E-03	5.46E-03	1.15E-01	1.12E-01
RNF168_0_multinomial_train1.73	2.68E-02	1.24E-01	7.74E-08	2.15E-03	1.13E-01	1.90E-01	9.58E-03	3.97E-03	9.39E-03	1.25E-01	1.06E-01
RNF168_0_multinomial_train1.74	2.28E-02	1.10E-01	1.20E-57	1.78E-02	1.04E-01	1.65E-01	5.64E-03	1.33E-45	1.23E-02	1.12E-01	1.00E-01
RNF168_0_multinomial_train1.75	2.04E-02	1.16E-01	2.30E-97	7.55E-03	1.11E-01	1.76E-01	5.23E-03	5.09E-99	6.88E-03	1.17E-01	1.07E-01
RNF168_0_multinomial_train1.76	2.42E-02	1.18E-01	8.49E-03	4.60E-03	1.07E-01	1.80E-01	1.16E-02	6.70E-95	1.14E-02	1.19E-01	1.06E-01
RNF168_0_multinomial_train1.77	1.99E-02	1.12E-01	5.28E-03	5.00E-03	1.06E-01	1.70E-01	1.60E-02	1.59E-71	1.47E-02	1.15E-01	1.05E-01
RNF168_0_multinomial_train1.78	1.69E-02	1.17E-01	0.00E+00	1.18E-02	1.12E-01	1.77E-01	5.47E-03	8.46E-44	8.45E-03	1.19E-01	1.14E-01
RNF168_0_multinomial_train1.79	2.13E-02	1.07E-01	9.21E-03	7.92E-03	9.95E-02	1.62E-01	1.52E-02	2.99E-03	1.41E-02	1.10E-01	9.84E-02
RNF168_0_multinomial_train1.80	2.08E-02	1.06E-01	1.02E-03	3.15E-04	1.05E-01	1.57E-01	9.01E-03	7.91E-99	2.66E-02	1.10E-01	9.63E-02
RNF168_0_multinomial_train1.81	2.18E-02	1.15E-01	5.96E-03	3.40E-03	1.10E-01	1.78E-01	9.37E-03	1.91E-56	9.56E-03	1.17E-01	1.04E-01
RNF168_0_multinomial_train1.82	2.51E-02	1.21E-01	4.27E-80	7.20E-52	1.08E-01	1.79E-01	1.78E-02	1.10E-02	1.65E-02	1.21E-01	1.06E-01
RNF168_0_multinomial_train1.83	1.90E-02	1.18E-01	5.21E-03	2.54E-03	1.15E-01	1.83E-01	8.24E-03	1.38E-89	9.75E-03	1.22E-01	1.14E-01
RNF168_0_multinomial_train1.84	2.41E-02	1.12E-01	6.33E-07	8.71E-03	1.10E-01	1.72E-01	8.26E-03	1.74E-03	1.13E-02	1.16E-01	1.02E-01
RNF168_0_multinomial_train1.85	1.99E-02	1.12E-01	6.82E-03	9.76E-03	1.09E-01	1.72E-01	1.90E-03	6.15E-33	7.77E-03	1.12E-01	1.00E-01
