Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T
COAD_TCGA-D5-5537	4	20	8	27	3	21	4	0	4	4	2	5	8	7	0	2	1	11	8	0
COAD_TCGA-D5-5538	5	7	10	23	5	32	0	0	2	12	10	1	17	0	3	0	6	11	14	5
COAD_TCGA-D5-5539	1	9	5	38	7	18	0	0	2	3	2	3	2	2	6	18	8	12	10	0
COAD_TCGA-D5-5540	4	24	13	40	3	18	2	0	0	0	0	6	0	2	12	23	3	9	14	4
COAD_TCGA-D5-5541	0	11	10	16	0	15	0	0	4	9	4	1	0	7	1	3	1	5	3	1
COAD_TCGA-D5-6529	5	25	12	25	10	31	0	0	0	3	0	0	3	0	5	11	1	8	7	1
COAD_TCGA-D5-6530	5	196	55	279	151	189	1	82	66	57	96	10	1	0	1	0	11	11	0	16
COAD_TCGA-D5-6531	8	30	17	57	7	42	0	3	3	3	1	4	3	14	3	0	11	20	17	11
COAD_TCGA-D5-6532	4	19	15	25	0	21	6	2	3	9	1	2	0	2	22	0	7	6	9	11
COAD_TCGA-D5-6533	2	8	17	37	8	17	5	5	5	12	0	4	2	5	9	28	4	27	18	14
COAD_TCGA-D5-6534	4	13	10	36	1	8	8	2	3	24	4	11	6	3	7	0	9	37	15	8
COAD_TCGA-D5-6535	8	16	10	25	3	22	2	3	4	10	0	16	20	5	24	7	9	21	23	4
COAD_TCGA-D5-6536	0	26	8	20	0	11	0	3	6	9	2	2	6	0	6	3	0	21	8	3
COAD_TCGA-D5-6537	8	15	13	37	2	17	0	3	1	0	5	6	2	0	1	3	2	6	16	6
COAD_TCGA-D5-6538	1	36	14	37	0	21	3	1	4	9	7	0	2	16	1	2	2	14	7	4
COAD_TCGA-D5-6539	3	8	9	27	3	8	1	1	6	6	4	4	0	3	6	2	4	12	11	9
COAD_TCGA-D5-6540	18	381	83	190	168	206	4	127	32	68	65	38	39	0	4	0	27	22	26	16
COAD_TCGA-D5-6541	1	16	7	39	0	15	0	1	0	4	6	0	5	0	7	4	0	7	1	1
COAD_TCGA-D5-6898	4	14	5	25	0	5	0	1	2	7	3	0	0	0	4	4	2	9	9	6
COAD_TCGA-D5-6920	4	25	10	35	4	9	0	0	1	7	2	0	7	5	12	8	1	4	11	6
COAD_TCGA-D5-6922	1	23	10	31	1	15	0	0	2	8	3	0	5	2	12	8	6	18	5	0
COAD_TCGA-D5-6924	4	12	9	41	9	29	4	2	3	0	1	6	4	11	3	9	7	23	11	10
COAD_TCGA-D5-6926	3	13	9	28	1	30	6	0	3	0	10	2	11	0	13	9	2	13	7	2
COAD_TCGA-D5-6927	12	123	29	114	75	85	2	62	87	37	112	8	46	2	1	0	9	0	0	9
COAD_TCGA-D5-6928	36	527	80	257	245	213	5	183	76	115	106	29	68	25	21	7	4	11	14	54
COAD_TCGA-D5-6929	2	16	9	11	0	24	5	8	4	11	7	13	0	8	15	0	6	2	15	5
COAD_TCGA-D5-6930	21	531	67	188	234	130	2	62	30	35	25	66	47	46	5	0	18	0	12	42
COAD_TCGA-D5-6931	4	35	18	35	7	29	24	3	8	24	0	14	11	22	6	28	112	7	19	9
COAD_TCGA-D5-6932	6	12	6	19	5	17	10	7	6	5	5	8	0	0	4	12	7	33	2	12
COAD_TCGA-D5-7000	0	16	11	40	3	9	1	2	0	1	1	2	11	2	9	10	2	17	11	0
COAD_TCGA-DM-A0X9	5	19	20	37	10	35	2	3	3	4	1	12	0	8	10	23	7	16	19	4
COAD_TCGA-DM-A0XD	5	32	19	25	9	54	5	3	1	0	3	4	0	10	14	8	5	10	19	1
COAD_TCGA-DM-A0XF	2	6	12	14	8	15	6	3	5	17	3	4	1	7	7	8	3	22	17	14
COAD_TCGA-DM-A1D0	1	10	5	33	0	7	7	3	2	7	2	10	3	0	12	21	3	21	5	2
COAD_TCGA-DM-A1D4	8	35	15	52	0	35	2	6	6	9	11	5	9	0	7	3	4	2	18	8
COAD_TCGA-DM-A1D6	0	17	10	36	3	17	7	3	6	4	3	2	0	7	12	1	2	9	9	4
COAD_TCGA-DM-A1D7	2	14	5	36	10	16	6	2	0	10	6	16	6	3	8	7	0	24	4	18
COAD_TCGA-DM-A1D8	6	20	15	22	0	31	2	6	3	9	7	9	7	0	7	6	12	28	19	19
COAD_TCGA-DM-A1D9	3	5	11	22	5	19	2	6	3	6	0	11	4	4	4	14	2	34	8	17
COAD_TCGA-DM-A1DA	7	36	13	45	16	27	0	15	4	13	8	18	0	13	3	20	27	57	40	15
COAD_TCGA-DM-A1DB	1	9	7	13	2	12	0	1	3	7	0	0	0	0	7	16	5	5	5	0
COAD_TCGA-DM-A1HA	5	26	5	41	0	24	0	0	3	7	0	11	13	0	11	2	1	20	13	9
COAD_TCGA-DM-A1HB	9	179	47	186	129	123	1	104	151	56	249	48	68	6	9	0	33	26	22	19
COAD_TCGA-DM-A280	5	19	8	24	0	20	12	0	0	3	0	0	22	3	4	6	35	4	13	0
COAD_TCGA-DM-A282	5	12	12	32	0	22	0	3	7	8	1	0	1	6	10	5	0	4	8	2
COAD_TCGA-DM-A285	3	24	14	20	0	23	7	1	3	1	7	10	3	6	11	41	8	13	29	11
COAD_TCGA-DM-A288	3	15	3	17	3	16	0	2	2	1	2	4	0	2	15	5	16	11	2	1
COAD_TCGA-DM-A28A	7	19	10	30	0	33	0	3	4	11	15	4	8	0	9	0	2	8	28	0
COAD_TCGA-DM-A28C	3	15	6	28	2	13	1	1	0	10	6	1	2	0	11	10	3	10	14	2
COAD_TCGA-DM-A28E	4	10	7	20	3	15	0	0	4	0	10	0	12	1	4	14	3	6	4	1
COAD_TCGA-DM-A28F	9	31	15	28	11	33	6	10	7	0	0	5	6	11	23	30	43	44	15	6
COAD_TCGA-DM-A28G	1	13	8	32	6	26	1	1	1	3	8	5	24	4	8	10	4	1	8	1
COAD_TCGA-DM-A28H	2	19	8	27	3	3	5	0	0	8	5	5	15	1	23	22	0	7	7	5
COAD_TCGA-DM-A28K	4	15	9	41	1	17	0	1	0	13	1	0	15	3	3	5	3	7	4	1
COAD_TCGA-DM-A28M	1	18	11	29	0	19	2	1	2	0	10	1	1	7	2	20	4	0	5	0
COAD_TCGA-F4-6459	4	10	14	21	4	17	3	4	4	11	13	3	0	7	18	0	10	21	5	7
COAD_TCGA-F4-6460	7	17	14	18	3	28	7	4	4	11	6	3	6	7	8	2	2	28	9	15
COAD_TCGA-F4-6461	2	25	12	40	7	10	1	3	7	13	13	2	0	10	1	23	1	11	12	0
COAD_TCGA-F4-6463	1	19	9	21	2	19	0	0	0	3	0	0	8	0	1	9	0	0	2	1
COAD_TCGA-F4-6569	6	10	10	30	4	11	1	1	4	4	3	3	7	1	8	0	25	15	12	3
COAD_TCGA-F4-6570	21	329	93	259	256	250	16	158	141	98	97	48	31	29	23	5	87	11	35	71
COAD_TCGA-F4-6703	9	110	26	76	90	63	6	46	36	0	79	21	0	4	10	35	23	16	6	12
COAD_TCGA-F4-6704	1	15	8	11	0	9	2	2	0	3	8	2	4	4	7	15	3	8	3	0
COAD_TCGA-F4-6805	5	6	4	20	7	10	2	3	3	0	0	0	7	0	0	21	2	8	0	0
COAD_TCGA-F4-6806	5	19	9	35	0	12	0	1	1	8	8	0	5	9	6	15	0	4	4	7
COAD_TCGA-F4-6807	7	9	5	18	6	23	0	18	2	1	8	20	0	12	0	23	4	43	13	13
COAD_TCGA-F4-6808	2	17	10	33	3	47	0	4	2	1	3	7	9	2	4	4	7	15	9	5
COAD_TCGA-F4-6809	8	14	5	21	6	11	6	4	12	7	0	8	7	0	17	23	12	23	16	9
COAD_TCGA-F4-6854	0	8	6	22	5	18	3	4	2	12	1	3	7	3	6	13	5	14	11	9
COAD_TCGA-F4-6855	4	21	7	21	0	23	2	5	2	7	1	5	1	6	7	6	0	19	14	0
COAD_TCGA-F4-6856	5	399	42	141	174	125	6	43	65	15	55	19	52	7	7	8	7	0	6	40
COAD_TCGA-G4-6293	5	16	9	20	4	30	2	0	1	14	5	1	0	9	2	14	1	9	9	2
COAD_TCGA-G4-6294	2	23	7	17	7	14	0	4	3	12	4	10	15	0	13	1	11	39	8	18
COAD_TCGA-G4-6295	2	22	13	28	2	6	5	2	7	14	9	8	5	10	3	2	2	41	12	15
COAD_TCGA-G4-6297	2	6	14	34	0	14	0	4	0	11	3	4	5	1	1	0	1	5	1	5
COAD_TCGA-G4-6298	5	11	5	34	2	19	0	1	1	1	0	0	0	4	0	12	0	2	10	0
COAD_TCGA-G4-6299	4	19	11	16	1	32	6	5	6	10	1	14	7	3	8	18	3	34	6	7
COAD_TCGA-G4-6302	8	166	74	183	105	99	3	115	61	104	125	10	27	0	9	0	9	14	25	25
COAD_TCGA-G4-6303	6	14	15	39	6	10	3	0	2	8	4	0	0	1	3	5	0	6	7	2
COAD_TCGA-G4-6304	6	240	59	160	128	141	4	64	83	92	111	12	23	2	7	6	5	10	21	24
COAD_TCGA-G4-6306	2	24	9	35	1	12	2	4	2	7	14	9	3	4	3	0	4	0	16	0
COAD_TCGA-G4-6307	4	15	7	7	4	23	4	3	1	0	0	0	5	5	5	7	3	8	13	0
COAD_TCGA-G4-6309	8	152	50	281	81	163	5	55	38	11	72	11	26	0	2	0	8	0	0	9
COAD_TCGA-G4-6310	2	34	14	34	0	17	0	1	0	8	3	5	5	4	4	11	2	3	7	6
COAD_TCGA-G4-6311	6	19	13	23	0	38	6	2	5	13	1	6	6	5	4	8	9	16	17	6
COAD_TCGA-G4-6314	4	27	15	41	3	18	3	5	5	0	4	15	7	5	16	0	2	19	1	0
COAD_TCGA-G4-6315	5	21	10	48	7	15	4	1	7	0	0	5	0	5	10	23	3	14	15	2
COAD_TCGA-G4-6317	2	18	14	30	0	27	0	0	3	15	0	0	3	3	6	10	1	6	3	1
COAD_TCGA-G4-6320	17	246	80	309	95	213	0	94	42	121	22	16	20	25	5	9	4	14	68	12
COAD_TCGA-G4-6321	2	16	7	25	0	10	1	0	0	11	2	3	3	6	1	0	0	3	9	3
COAD_TCGA-G4-6322	4	12	9	23	0	28	0	2	6	0	0	2	1	10	0	13	0	8	6	0
COAD_TCGA-G4-6323	5	20	4	22	8	22	0	0	7	0	3	4	0	1	6	15	4	1	14	0
COAD_TCGA-G4-6586	10	212	65	278	120	184	1	74	87	37	152	26	55	0	5	21	28	14	7	0
COAD_TCGA-G4-6588	21	408	61	316	324	240	5	209	255	130	257	37	163	6	17	28	33	15	0	53
COAD_TCGA-G4-6625	0	9	7	30	4	20	6	1	0	9	15	7	8	2	4	9	1	25	8	1
COAD_TCGA-G4-6626	0	28	16	39	3	36	0	0	3	0	0	6	0	4	5	18	0	12	16	3
COAD_TCGA-G4-6627	4	14	6	43	3	6	1	2	1	2	3	8	8	2	5	6	1	7	8	3
COAD_TCGA-G4-6628	25	480	68	269	302	238	6	222	70	429	149	0	0	36	9	0	23	39	16	35
COAD_TCGA-NH-A50T	4	29	20	36	1	24	2	0	2	6	0	4	0	4	2	4	0	14	10	3
COAD_TCGA-NH-A50U	6	15	9	20	0	23	4	2	3	4	4	0	3	2	8	5	3	0	4	3
COAD_TCGA-NH-A50V	9	32	9	55	7	28	0	2	4	2	0	8	4	6	1	10	1	12	21	5
COAD_TCGA-NH-A5IV	9	498	120	517	348	386	3	153	243	318	256	0	65	12	8	23	15	24	8	27
COAD_TCGA-NH-A6GA	3	8	14	21	2	25	0	3	1	8	0	5	0	7	7	0	3	3	19	2
COAD_TCGA-NH-A6GB	5	27	13	53	2	17	3	0	4	26	0	1	7	12	1	26	2	13	20	3
COAD_TCGA-NH-A6GC	6	19	10	36	0	0	2	5	0	7	0	7	0	5	11	6	5	27	6	4
COAD_TCGA-NH-A8F7	5	14	9	35	9	23	0	0	4	0	0	10	0	7	3	9	2	21	18	1
COAD_TCGA-NH-A8F8	3	23	5	27	0	25	0	0	2	18	1	5	2	12	0	3	2	4	25	3
COAD_TCGA-QG-A5YV	7	35	14	52	7	24	4	2	4	0	0	7	0	5	8	17	9	19	13	0
COAD_TCGA-QG-A5YW	6	28	13	33	6	17	5	1	4	8	12	7	0	2	3	15	3	22	18	0
COAD_TCGA-QG-A5YX	4	19	5	32	0	31	0	2	0	0	0	2	0	3	1	7	2	8	2	0
COAD_TCGA-QG-A5Z1	2	27	11	31	0	7	7	0	5	8	0	8	0	3	1	7	1	9	6	0
COAD_TCGA-QG-A5Z2	10	218	65	248	156	155	15	86	54	83	78	10	34	0	5	6	10	21	11	25
COAD_TCGA-QL-A97D	13	48	18	42	8	43	6	4	12	7	0	18	4	1	7	28	3	34	20	16
COAD_TCGA-RU-A8FL	1	29	10	17	8	21	1	2	4	16	3	2	7	1	11	15	8	31	16	4
COAD_TCGA-SS-A7HO	4	19	5	47	14	17	0	3	0	0	0	13	4	7	3	20	2	14	32	17
COAD_TCGA-T9-A92H	8	17	10	38	6	20	7	4	0	13	0	10	11	6	12	35	6	20	16	21
COAD_TCGA-WS-AB45	7	589	252	900	257	616	0	156	118	128	195	11	65	0	6	0	29	0	0	0
UCEC_TCGA-2E-A9G8	0	7	2	7	3	2	9	0	0	8	2	0	5	2	6	0	3	26	1	5
UCEC_TCGA-4E-A92E	5	3	31	8	4	0	0	0	0	0	6	0	0	61	125	0	0	0	0	13
UCEC_TCGA-5B-A90C	4	3	3	7	9	10	0	2	0	0	1	10	4	0	0	1	2	8	4	3
UCEC_TCGA-5S-A9Q8	1	8	10	5	2	19	2	1	0	3	1	2	4	0	0	4	0	5	3	0
UCEC_TCGA-A5-A0G1	1376	1350	679	745	1483	1097	314	2241	423	1255	68	2711	352	1019	51	384	254	65	107	434
UCEC_TCGA-A5-A0GQ	1	7	2	18	0	9	0	0	1	5	5	3	0	5	4	5	1	11	3	2
UCEC_TCGA-A5-A0R6	0	2	4	11	3	13	0	0	0	6	0	1	0	3	2	9	0	9	0	3
UCEC_TCGA-A5-A0R7	1	2	0	10	7	11	2	0	0	1	2	0	6	4	0	12	3	25	5	1
UCEC_TCGA-A5-A0R8	1	9	5	11	0	11	0	1	5	10	2	0	0	10	0	0	0	6	7	9
UCEC_TCGA-A5-A0R9	0	2	5	9	3	19	3	0	1	1	1	4	0	0	1	0	0	6	0	0
UCEC_TCGA-A5-A0RA	0	7	8	18	3	15	0	1	5	0	3	4	2	0	2	3	0	9	5	0
UCEC_TCGA-A5-A0VO	1	14	5	12	0	23	0	0	2	6	2	1	0	7	5	0	0	0	8	6
UCEC_TCGA-A5-A0VP	0	347	168	686	147	302	1	80	119	160	106	0	27	0	19	0	12	0	0	12
UCEC_TCGA-A5-A0VQ	0	55	14	72	60	53	5	17	5	117	37	0	0	0	4	0	0	2	2	7
UCEC_TCGA-A5-A1OF	1558	2104	617	1250	1767	1361	339	2806	1044	586	281	2519	773	568	0	524	388	0	0	0
UCEC_TCGA-A5-A1OG	1	3	1	7	6	0	0	0	2	0	5	2	0	7	4	1	0	5	2	1
UCEC_TCGA-A5-A1OH	0	0	8	20	1	13	0	1	2	7	8	0	17	26	33	0	5	40	7	6
UCEC_TCGA-A5-A1OJ	0	11	10	16	1	6	0	0	0	0	1	1	2	6	0	5	0	6	2	1
UCEC_TCGA-A5-A1OK	2	8	5	9	5	8	0	1	0	8	0	3	0	10	1	8	0	5	6	5
UCEC_TCGA-A5-A2K2	4	4	2	16	12	11	9	2	0	6	6	4	11	8	40	6	2	42	5	0
UCEC_TCGA-A5-A2K3	2	316	145	620	157	329	4	103	37	254	65	0	50	0	8	0	2	0	0	3
UCEC_TCGA-A5-A2K4	0	3	2	11	3	5	2	2	1	0	0	0	0	3	0	11	0	6	1	0
UCEC_TCGA-A5-A2K5	5513	486	2696	155	296	100	2996	343	227	0	0	332	224	573	0	0	56	0	1067	0
UCEC_TCGA-A5-A2K7	0	116	43	173	100	72	2	63	28	145	70	0	15	4	17	14	1	0	4	15
UCEC_TCGA-A5-A3LO	1	3	3	8	4	0	0	2	3	0	1	0	4	2	2	7	0	2	2	0
UCEC_TCGA-A5-A3LP	0	5	5	6	6	17	0	0	0	0	1	0	6	7	13	0	2	4	2	0
UCEC_TCGA-A5-A7WK	2	3	7	16	2	6	4	0	2	0	9	0	8	0	28	0	0	21	5	2
UCEC_TCGA-A5-AB3J	0	10	2	8	0	7	2	0	2	0	0	3	2	0	6	7	0	0	4	4
UCEC_TCGA-AJ-A23M	1	6	5	3	0	10	1	2	5	5	2	4	2	0	55	6	4	30	9	2
UCEC_TCGA-AJ-A23N	1	4	6	7	3	0	0	0	5	0	0	0	2	0	14	10	1	11	0	0
UCEC_TCGA-AJ-A23O	7	88	47	77	119	79	33	90	55	91	225	38	74	0	0	22	21	54	32	108
UCEC_TCGA-AJ-A2QK	1	4	2	19	5	17	3	2	3	3	9	0	2	4	1	0	0	17	10	5
UCEC_TCGA-AJ-A2QL	1	10	4	9	1	9	0	0	4	1	0	0	0	6	1	0	1	11	2	0
UCEC_TCGA-AJ-A2QM	3	1	6	8	3	9	2	2	0	2	5	0	8	19	203	10	0	6	5	0
UCEC_TCGA-AJ-A2QN	1	29	4	20	0	14	0	0	4	5	0	0	1	1	4	5	0	10	1	2
UCEC_TCGA-AJ-A2QO	3	186	60	197	189	134	9	120	75	228	176	3	9	0	20	0	6	36	5	14
UCEC_TCGA-AJ-A3BD	1	6	9	7	8	17	0	0	4	3	4	9	0	0	13	5	0	20	2	0
UCEC_TCGA-AJ-A3BF	1	3	0	5	0	6	0	2	0	0	1	0	7	2	0	4	3	6	1	0
UCEC_TCGA-AJ-A3BG	0	352	148	580	115	326	5	68	50	138	60	0	0	0	9	0	5	0	0	0
UCEC_TCGA-AJ-A3BH	37	808	185	1030	501	405	11	350	109	449	90	69	51	0	13	0	3	0	0	0
UCEC_TCGA-AJ-A3BI	1	5	0	2	2	8	0	2	2	0	3	2	2	2	1	1	0	11	0	9
UCEC_TCGA-AJ-A3BK	3	9	2	18	1	12	0	3	1	7	2	7	0	5	0	7	2	9	1	2
UCEC_TCGA-AJ-A3EJ	1	6	10	20	3	7	2	0	1	6	0	7	0	2	0	0	2	10	4	8
UCEC_TCGA-AJ-A3EK	1341	874	674	725	873	500	613	843	335	772	184	1063	290	641	30	338	83	0	0	0
UCEC_TCGA-AJ-A3EL	3239	970	2735	354	322	253	1907	548	776	0	116	257	679	251	8	523	256	0	0	0
UCEC_TCGA-AJ-A3EM	3	10	1	6	2	1	0	0	4	0	7	4	0	3	0	11	1	23	4	5
UCEC_TCGA-AJ-A3I9	1	3	1	4	5	7	0	2	3	0	0	4	3	0	3	8	2	0	0	0
UCEC_TCGA-AJ-A3IA	5	10	2	4	7	3	12	13	9	26	19	26	6	0	47	30	17	122	4	4
UCEC_TCGA-AJ-A3NF	1	9	4	5	3	1	0	2	0	1	0	0	0	14	16	5	0	8	3	3
UCEC_TCGA-AJ-A3NG	0	12	3	24	3	29	2	0	5	0	0	9	0	8	3	14	0	5	3	0
UCEC_TCGA-AJ-A3OJ	0	172	72	318	88	178	6	88	47	123	84	0	10	2	14	0	4	0	0	0
UCEC_TCGA-AJ-A3OK	0	205	82	457	16	216	6	14	33	38	21	0	0	0	1	0	1	0	0	3
UCEC_TCGA-AJ-A3OL	0	35	18	81	32	39	0	7	13	65	45	0	9	0	4	0	2	13	0	0
UCEC_TCGA-AJ-A3QS	17	13	25	8	1	4	2	1	0	8	3	4	9	15	238	0	0	26	16	0
UCEC_TCGA-AJ-A3TW	4	6	9	10	3	9	0	2	2	2	5	3	5	0	97	4	2	15	4	0
UCEC_TCGA-AJ-A5DV	0	11	6	38	2	0	2	1	0	5	0	3	3	8	0	9	0	7	12	4
UCEC_TCGA-AJ-A5DW	2398	179	1072	53	28	29	989	190	60	0	24	144	69	61	11	8	0	0	276	0
UCEC_TCGA-AJ-A6NU	1	3	8	2	2	5	2	0	2	0	0	0	2	8	2	6	0	8	5	5
UCEC_TCGA-AJ-A8CT	0	199	84	355	0	219	5	20	10	31	5	0	0	0	2	0	4	0	0	0
UCEC_TCGA-AJ-A8CV	3	37	10	36	31	48	2	5	13	40	38	1	0	7	0	0	7	6	0	10
UCEC_TCGA-AJ-A8CW	13	109	52	146	113	95	4	43	36	87	88	1	19	9	6	0	6	15	15	17
UCEC_TCGA-AP-A059	1645	1194	706	1132	1638	266	317	2694	233	2429	10	2853	364	667	3	0	162	0	0	0
UCEC_TCGA-AP-A0LE	2	63	19	78	80	45	1	47	40	94	89	0	1	9	0	8	3	19	4	10
UCEC_TCGA-AP-A0LF	10	15	11	20	0	12	0	3	8	3	0	12	3	10	136	5	7	56	10	4
UCEC_TCGA-AP-A0LL	2	6	0	11	5	0	0	0	0	3	0	0	6	6	4	7	0	3	4	0
UCEC_TCGA-AP-A0LM	3290	2790	3740	1651	909	1441	782	1462	842	0	0	918	919	840	0	0	170	0	0	0
UCEC_TCGA-AP-A0LP	0	29	18	61	54	40	2	16	7	34	33	0	17	2	5	10	0	4	12	0
UCEC_TCGA-AP-A0LQ	0	4	3	14	0	9	0	0	11	14	1	0	0	1	2	3	0	5	3	0
UCEC_TCGA-AP-A0LS	6	54	14	65	75	45	4	48	37	37	81	0	19	6	3	27	1	12	12	1
UCEC_TCGA-AP-A1DH	1	77	28	105	122	82	13	42	33	173	41	0	1	0	6	0	3	15	8	18
UCEC_TCGA-AP-A1DK	158	1018	125	327	4680	1553	0	2492	285	1163	3762	277	35	902	0	1762	58	0	144	0
UCEC_TCGA-AP-A1DM	2	63	15	61	69	15	2	25	41	66	41	0	0	17	14	0	6	12	15	7
UCEC_TCGA-AP-A1DO	2	74	32	128	104	53	18	30	27	113	79	0	5	0	7	30	3	18	2	45
UCEC_TCGA-AP-A1DP	5	76	18	48	120	56	4	28	43	60	44	0	21	1	9	13	3	13	9	28
UCEC_TCGA-AP-A1DQ	0	8	2	2	0	3	0	0	0	2	0	0	0	1	4	5	0	3	5	4
UCEC_TCGA-AP-A1DR	16	143	45	154	108	100	2	67	19	171	90	0	23	0	0	0	4	19	8	27
UCEC_TCGA-AP-A1DV	5386	3397	3663	839	1214	0	1581	1316	17	0	0	932	1717	1056	0	0	145	0	0	0
UCEC_TCGA-AP-A1E0	3203	313	1843	120	66	95	1562	293	93	13	21	230	28	0	0	0	18	0	462	0
UCEC_TCGA-AP-A1E1	3	95	50	83	107	75	11	39	36	96	86	3	3	3	11	0	9	19	12	22
UCEC_TCGA-AP-A1E3	1	4	4	9	0	13	2	2	2	2	0	0	0	5	2	4	0	3	4	3
UCEC_TCGA-AP-A1E4	1	3	3	4	4	2	0	0	0	3	2	0	3	2	0	2	0	8	2	0
UCEC_TCGA-AP-A5FX	0	6	1	3	2	11	0	0	2	3	1	4	0	10	0	0	0	9	3	1
UCEC_TCGA-AW-A1PO	0	1	5	2	8	9	3	1	1	2	4	2	1	4	10	8	1	25	9	5
UCEC_TCGA-AX-A06H	4	66	24	81	48	67	3	10	25	81	43	0	13	0	3	0	0	9	2	2
UCEC_TCGA-AX-A06L	1	6	0	16	0	3	0	1	2	2	1	8	1	0	2	3	0	0	2	5
UCEC_TCGA-AX-A0IS	1	12	2	12	4	12	0	0	2	0	1	3	0	0	2	0	2	6	4	0
UCEC_TCGA-AX-A0IU	1	7	3	9	4	7	2	2	3	0	0	3	0	3	7	7	0	17	1	0
UCEC_TCGA-AX-A0J0	4457	252	2014	108	18	86	2253	263	223	0	199	146	118	0	0	277	155	0	384	0
UCEC_TCGA-AX-A1C4	4	118	49	145	153	121	1	86	41	221	131	0	36	2	13	0	13	16	0	25
UCEC_TCGA-AX-A1C5	0	196	90	354	135	270	2	57	47	151	90	0	19	0	3	0	10	0	0	1
UCEC_TCGA-AX-A1C7	0	6	7	4	0	0	0	0	2	6	3	10	0	1	0	0	4	9	6	2
UCEC_TCGA-AX-A1C8	5	2	3	7	1	8	0	0	9	10	0	0	0	3	15	13	0	17	0	2
UCEC_TCGA-AX-A1C9	0	267	132	553	60	274	1	32	56	103	62	0	8	0	0	0	11	0	0	9
UCEC_TCGA-AX-A1CA	4	11	3	16	0	12	0	1	1	4	1	4	0	16	63	0	2	0	7	10
UCEC_TCGA-AX-A1CC	0	0	0	3	1	5	0	0	2	1	0	0	2	6	2	0	0	1	5	0
UCEC_TCGA-AX-A1CE	986	3334	630	2575	2886	639	395	2045	1085	1199	62	1973	635	619	0	146	219	0	0	0
UCEC_TCGA-AX-A1CF	3	0	3	5	8	5	6	0	1	3	5	9	3	7	15	6	0	72	0	1
UCEC_TCGA-AX-A1CI	0	2	6	14	3	7	2	3	5	0	0	0	1	6	1	3	0	3	3	1
UCEC_TCGA-AX-A1CJ	2	5	2	15	3	25	0	0	1	6	1	0	2	3	3	0	0	6	2	7
UCEC_TCGA-AX-A1CK	1	6	5	14	1	14	0	0	0	2	0	2	8	2	2	7	1	10	4	0
UCEC_TCGA-AX-A1CN	0	6	4	5	0	3	0	0	0	2	8	0	0	6	0	2	0	7	2	2
UCEC_TCGA-AX-A1CP	0	5	3	8	0	5	0	0	0	0	6	0	0	0	2	1	0	5	2	0
UCEC_TCGA-AX-A2H2	4	9	15	11	0	10	4	2	1	6	6	4	7	26	119	17	2	47	13	5
UCEC_TCGA-AX-A2H4	4	6	10	8	1	14	0	5	8	14	4	2	4	0	138	8	4	50	0	0
UCEC_TCGA-AX-A2H5	1	10	0	2	0	2	0	0	0	5	0	0	0	8	9	0	1	12	0	7
UCEC_TCGA-AX-A2H7	3	15	6	18	0	9	0	0	1	5	9	10	6	14	6	14	0	14	3	0
UCEC_TCGA-AX-A2H8	0	6	4	7	1	4	0	0	6	8	0	0	0	0	3	0	2	19	8	6
UCEC_TCGA-AX-A2HA	5	285	112	451	260	273	4	184	139	177	156	10	46	0	5	0	19	13	5	25
UCEC_TCGA-AX-A2HC	9221	2316	3453	1113	59	73	1427	2530	0	0	0	1500	382	570	0	0	98	30	0	13
UCEC_TCGA-AX-A2HD	569	2819	578	1969	1444	1202	145	1063	373	1430	114	1404	198	549	0	0	64	0	0	0
UCEC_TCGA-AX-A2HF	0	2	0	2	0	0	2	0	0	2	2	0	0	0	6	3	0	6	3	0
UCEC_TCGA-AX-A2HG	5	107	44	166	156	149	4	102	27	161	129	1	34	0	6	0	10	13	1	13
UCEC_TCGA-AX-A2HH	1	10	2	14	0	9	0	3	1	0	2	0	8	8	2	1	0	2	3	4
UCEC_TCGA-AX-A2HJ	5	111	38	126	288	106	13	107	698	144	510	0	108	22	0	2	17	11	12	40
UCEC_TCGA-AX-A2HK	1	5	8	3	3	5	2	3	0	7	6	1	2	0	6	4	0	26	8	1
UCEC_TCGA-AX-A2IN	8	82	29	80	94	59	10	54	55	117	67	0	20	7	1	3	3	18	7	15
UCEC_TCGA-AX-A2IO	9	9	40	7	2	8	3	0	0	10	0	0	1	0	446	1	1	70	15	0
UCEC_TCGA-AX-A3FS	2	103	37	127	152	102	4	62	24	175	156	0	3	0	8	25	8	18	4	0
UCEC_TCGA-AX-A3FT	16	240	97	348	127	317	4	187	64	212	110	19	55	0	0	0	39	0	0	1
UCEC_TCGA-AX-A3FV	1	6	5	6	1	5	7	4	10	9	10	11	0	0	13	4	5	43	0	7
UCEC_TCGA-AX-A3FW	2	12	4	15	0	3	0	1	6	6	0	0	0	0	0	7	1	6	10	1
UCEC_TCGA-AX-A3FX	1	2	5	5	2	7	3	0	3	1	1	0	0	10	3	13	1	30	6	0
UCEC_TCGA-AX-A3FZ	3	4	7	4	0	12	2	0	2	0	0	0	7	4	3	4	0	4	2	0
UCEC_TCGA-AX-A3G1	1	6	5	7	0	4	2	3	0	4	1	1	2	5	2	14	1	20	0	0
UCEC_TCGA-AX-A3G3	3	5	5	9	6	5	2	1	9	0	11	11	0	22	22	12	3	65	19	21
