Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N
UCEC_TCGA-B5-A11G	53	4	80	5	2	0	5	197	37	200	37	28	5	29
UCEC_TCGA-B5-A11H	327	4	100	42	274	70	5	104	10	182	9	20	0	3
UCEC_TCGA-B5-A11I	4	4	9	4	4	0	5	0	11	5	3	18	5	0
UCEC_TCGA-B5-A11J	120	1	66	32	134	32	5	9	0	80	9	29	12	8
UCEC_TCGA-B5-A11L	39	3	13	10	0	0	9	3	5	7	20	41	5	0
UCEC_TCGA-B5-A11M	11	3	4	5	3	0	0	0	0	1	5	6	0	0
UCEC_TCGA-B5-A11N	90	967	141	826	5	14	616	7	0	32	0	0	0	11
UCEC_TCGA-B5-A11O	26	1	22	7	18	1	0	6	0	15	8	19	0	0
UCEC_TCGA-B5-A11P	12	0	7	3	8	0	1	1	5	2	12	16	6	0
UCEC_TCGA-B5-A11Q	9	1	6	3	5	0	1	0	5	0	4	10	3	4
UCEC_TCGA-B5-A11R	10	2	19	70	8	0	0	0	59	4	39	0	739	2
UCEC_TCGA-B5-A11S	11	0	7	5	2	2	0	0	0	3	14	16	0	0
UCEC_TCGA-B5-A11U	119	4	26	14	97	22	1	4	45	79	11	0	7	0
UCEC_TCGA-B5-A11V	23	2	1	7	2	0	5	3	0	2	3	23	2	1
UCEC_TCGA-B5-A11W	33	1	3	7	3	0	1	1	0	1	15	26	0	0
UCEC_TCGA-B5-A11X	18	0	1	7	6	0	0	4	8	0	2	24	3	2
UCEC_TCGA-B5-A11Y	761	1	210	82	112	26	0	46	35	170	0	0	0	10
UCEC_TCGA-B5-A11Z	28	1	5	3	0	0	0	0	10	0	8	16	6	0
UCEC_TCGA-B5-A121	4	3	4	4	0	0	5	0	1	2	7	10	2	0
UCEC_TCGA-B5-A1MR	80	3819	549	2131	114	422	3074	263	0	27	0	0	0	217
UCEC_TCGA-B5-A1MS	6	3	11	4	0	4	0	0	0	0	9	24	2	0
UCEC_TCGA-B5-A1MU	8	1	0	3	4	2	0	0	0	4	6	14	0	0
UCEC_TCGA-B5-A1MV	24	3	11	2	6	2	0	2	0	2	22	15	4	0
UCEC_TCGA-B5-A1MW	30	2	111	10	0	1	23	263	12	303	8	62	1	32
UCEC_TCGA-B5-A1MX	2	467	90	36	2272	3428	0	24	0	1355	1687	67	0	116
UCEC_TCGA-B5-A1MY	11	1	3	0	4	0	0	4	7	0	5	16	10	0
UCEC_TCGA-B5-A1MZ	25	3	0	9	4	0	0	4	0	0	10	15	5	0
UCEC_TCGA-B5-A1N2	0	6	9	6	2	0	0	3	38	5	12	84	25	2
UCEC_TCGA-B5-A3F9	23	0	25	4	0	2	2	3	0	3	5	22	5	0
UCEC_TCGA-B5-A3FA	541	1468	1092	1814	1891	924	1011	3378	2064	1582	1481	0	0	366
UCEC_TCGA-B5-A3FB	21	3	4	3	2	0	1	0	10	2	16	10	4	0
UCEC_TCGA-B5-A3FC	6561	790	5193	634	912	1423	110	1981	219	442	3129	0	0	130
UCEC_TCGA-B5-A3FD	17	1	6	2	8	0	0	6	3	0	6	20	0	0
UCEC_TCGA-B5-A3FH	14	2	0	6	2	0	0	2	6	4	8	4	0	4
UCEC_TCGA-B5-A3S1	14	4	7	14	7	0	0	2	11	0	3	17	63	2
UCEC_TCGA-B5-A5OC	220	18	122	27	439	141	11	110	54	187	19	83	7	1
UCEC_TCGA-B5-A5OD	6	1	11	3	4	0	3	3	0	3	7	15	5	3
UCEC_TCGA-B5-A5OE	23	1	17	0	0	0	3	5	14	6	6	22	14	4
UCEC_TCGA-BG-A0M8	12	2	7	3	8	4	2	1	0	8	4	38	10	2
UCEC_TCGA-BG-A0MA	11	2	2	5	10	0	0	2	0	4	5	16	2	0
UCEC_TCGA-BG-A0MG	42	4	0	14	12	5	6	9	6	5	12	29	5	0
UCEC_TCGA-BG-A0MK	27	2	7	7	21	3	0	0	21	14	10	20	0	0
UCEC_TCGA-BG-A0MQ	164	6	32	23	168	25	0	87	13	100	27	60	0	7
UCEC_TCGA-BG-A0MU	17	3	6	5	0	0	0	6	0	2	18	26	0	0
UCEC_TCGA-BG-A0RY	18	0	1	6	12	0	1	0	0	6	2	14	9	1
UCEC_TCGA-BG-A0VV	22	0	0	3	2	2	3	0	0	1	5	21	0	1
UCEC_TCGA-BG-A0VW	127	9	50	31	149	36	0	5	8	69	40	33	5	11
UCEC_TCGA-BG-A0VX	31	66	44	55	8	16	9	24	9	0	0	7	1	0
UCEC_TCGA-BG-A0VZ	99	10	47	19	83	16	0	5	0	78	0	31	9	5
UCEC_TCGA-BG-A0W1	19	0	10	6	10	0	0	2	0	0	6	19	2	2
UCEC_TCGA-BG-A0W2	21	2	0	5	0	0	0	1	6	1	4	4	1	3
UCEC_TCGA-BG-A0YU	9	0	4	1	4	0	0	3	0	1	0	4	2	2
UCEC_TCGA-BG-A0YV	37	1	2	6	10	3	3	6	0	6	10	11	3	1
UCEC_TCGA-BG-A186	14	0	4	0	7	0	2	0	0	3	3	4	1	1
UCEC_TCGA-BG-A187	38	1	1	9	3	3	0	3	8	2	12	29	0	0
UCEC_TCGA-BG-A18A	28	4	0	3	4	0	0	2	1	1	15	19	1	1
UCEC_TCGA-BG-A18B	107	7	23	10	120	42	0	13	0	55	22	9	7	2
UCEC_TCGA-BG-A18C	17	3	0	0	0	0	0	6	0	4	10	10	6	4
UCEC_TCGA-BG-A220	231	13	125	29	254	69	9	24	0	137	71	37	3	1
UCEC_TCGA-BG-A221	561	7	144	79	217	58	0	238	0	400	0	0	11	11
UCEC_TCGA-BG-A222	195	0	616	127	1638	0	0	2151	1117	534	623	0	79	0
UCEC_TCGA-BG-A2AE	23	0	2	3	2	0	0	1	7	7	6	22	5	6
UCEC_TCGA-BG-A2L7	223	3	85	40	131	44	4	25	77	85	25	24	0	0
UCEC_TCGA-BG-A3EW	85	9	86	26	104	45	7	49	61	104	12	35	2	3
UCEC_TCGA-BG-A3PP	10	6	5	4	2	5	3	2	0	0	7	28	2	0
UCEC_TCGA-BK-A0CA	28	2	2	11	5	0	0	1	1	4	9	12	0	0
UCEC_TCGA-BK-A0CB	15	1	7	1	0	3	1	2	7	1	17	22	0	0
UCEC_TCGA-BK-A0CC	5	1	7	6	10	1	0	2	0	2	7	18	14	5
UCEC_TCGA-BK-A139	23	6	10	10	0	6	11	0	13	14	34	70	11	4
UCEC_TCGA-BK-A13B	151	5	74	31	245	63	1	61	24	148	17	30	0	4
UCEC_TCGA-BK-A13C	21	1	0	4	0	3	0	1	6	2	4	15	0	0
UCEC_TCGA-BK-A26L	18	1	10	1	10	4	7	5	6	14	1	38	5	1
UCEC_TCGA-BK-A4ZD	24	2	5	5	4	2	6	9	0	1	11	41	1	3
UCEC_TCGA-BK-A56F	25	0	0	12	6	5	0	6	1	5	2	14	2	0
UCEC_TCGA-BK-A6W3	74	2767	246	1706	41	179	1741	51	0	89	0	0	0	12
UCEC_TCGA-BK-A6W4	13	4	1	3	0	0	0	2	0	3	1	4	1	1
UCEC_TCGA-BS-A0T9	19	1	2	3	7	1	0	0	8	0	6	24	0	0
UCEC_TCGA-BS-A0TA	81	12	89	21	108	68	0	71	0	93	3	16	6	9
UCEC_TCGA-BS-A0TC	61	953	59	403	24	27	322	0	0	0	0	23	0	0
UCEC_TCGA-BS-A0TD	8	1	3	4	2	0	1	4	0	5	4	13	1	1
UCEC_TCGA-BS-A0TE	38	6	51	5	69	30	2	17	46	38	42	47	21	0
UCEC_TCGA-BS-A0TG	20	0	3	5	0	0	1	1	0	5	3	12	4	0
UCEC_TCGA-BS-A0TI	0	4	0	4	2	4	0	6	17	14	14	44	0	3
UCEC_TCGA-BS-A0TJ	232	6	80	30	206	106	5	17	0	104	4	33	10	10
UCEC_TCGA-BS-A0U5	23	0	4	9	0	2	0	9	0	3	3	15	3	0
UCEC_TCGA-BS-A0U7	51	1	15	7	38	13	0	10	11	59	14	27	5	2
UCEC_TCGA-BS-A0U8	116	0	64	16	105	22	0	21	72	78	8	0	0	0
UCEC_TCGA-BS-A0U9	9	0	0	1	2	0	1	1	5	0	5	13	0	0
UCEC_TCGA-BS-A0UA	113	0	46	13	57	6	5	0	53	59	23	13	6	0
UCEC_TCGA-BS-A0UF	156	5280	356	2522	49	790	2208	139	63	80	0	0	0	186
UCEC_TCGA-BS-A0UJ	27	179	13	3	0	0	128	505	0	1195	56	51	0	167
UCEC_TCGA-BS-A0UL	193	3	45	20	92	22	2	10	20	61	0	15	0	3
UCEC_TCGA-BS-A0UT	12	1	0	0	0	0	0	1	10	5	1	8	4	0
UCEC_TCGA-BS-A0UV	545	5093	505	3834	62	458	1442	241	426	278	285	0	24	32
UCEC_TCGA-BS-A0V4	101	4	46	15	107	24	0	14	0	53	19	37	2	0
UCEC_TCGA-BS-A0V6	12	1	12	3	0	0	0	0	7	3	10	22	4	0
UCEC_TCGA-BS-A0V7	13	1	10	2	3	1	4	1	8	1	10	12	2	0
UCEC_TCGA-BS-A0V8	14	1	10	6	3	1	0	2	0	15	2	34	14	1
UCEC_TCGA-BS-A0VI	82	4	50	17	57	20	2	27	49	51	17	18	0	1
UCEC_TCGA-BS-A0WQ	7	0	10	5	3	0	0	0	11	1	10	13	1	0
UCEC_TCGA-D1-A0ZN	9	0	0	7	0	0	0	1	2	6	8	18	2	2
UCEC_TCGA-D1-A0ZO	175	2	69	29	179	39	6	14	39	96	12	30	4	9
UCEC_TCGA-D1-A0ZP	10	3	2	2	2	0	4	0	0	2	2	15	3	0
UCEC_TCGA-D1-A0ZQ	25	4	14	6	0	0	0	0	0	0	16	32	3	2
UCEC_TCGA-D1-A0ZR	11	3	9	7	2	0	1	1	0	4	8	17	5	0
UCEC_TCGA-D1-A0ZS	132	1	52	19	97	29	1	11	7	90	15	18	0	1
UCEC_TCGA-D1-A0ZU	21	0	0	3	2	0	1	0	0	0	7	5	3	0
UCEC_TCGA-D1-A0ZV	16	4	0	2	4	0	0	1	8	2	9	2	3	0
UCEC_TCGA-D1-A0ZZ	12	0	8	5	0	2	2	0	0	3	1	32	16	0
UCEC_TCGA-D1-A101	134	10	73	27	153	44	0	5	0	95	11	26	11	2
UCEC_TCGA-D1-A102	21	0	1	2	0	0	0	0	18	0	8	12	0	0
UCEC_TCGA-D1-A103	1406	1800	1630	1049	957	1070	653	372	714	0	686	70	0	82
UCEC_TCGA-D1-A15V	11	3	6	3	0	2	0	3	0	1	9	17	1	0
UCEC_TCGA-D1-A15W	24	1	6	8	1	2	2	6	0	2	7	24	3	0
UCEC_TCGA-D1-A15X	519	3	208	106	330	45	0	748	147	124	40	45	0	18
UCEC_TCGA-D1-A15Z	24	2	11	4	0	1	2	0	15	0	5	17	8	0
UCEC_TCGA-D1-A160	78	11	47	8	202	26	11	78	14	101	0	20	5	5
UCEC_TCGA-D1-A161	34	0	14	0	3	0	1	0	20	8	14	15	2	0
UCEC_TCGA-D1-A163	168	6	51	11	164	53	2	43	0	131	5	9	10	0
UCEC_TCGA-D1-A165	26	1	12	2	0	0	0	0	0	3	10	19	6	2
UCEC_TCGA-D1-A167	1210	5	234	152	362	130	0	0	0	180	36	11	1	0
UCEC_TCGA-D1-A168	26	3	10	3	3	2	0	1	0	1	1	11	3	2
UCEC_TCGA-D1-A169	16	0	7	6	0	1	0	3	0	6	5	22	8	0
UCEC_TCGA-D1-A16B	7	2	9	4	0	0	2	0	14	2	3	14	3	0
UCEC_TCGA-D1-A16D	18	0	3	3	2	2	0	4	4	0	4	7	0	1
UCEC_TCGA-D1-A16E	18	1	11	5	0	0	1	3	5	5	11	12	2	2
UCEC_TCGA-D1-A16F	163	4	62	19	137	11	1	35	1	118	2	45	0	4
UCEC_TCGA-D1-A16G	9	0	3	5	1	0	0	0	15	4	4	4	6	1
UCEC_TCGA-D1-A16I	10	0	0	2	3	0	4	0	0	5	14	6	9	0
UCEC_TCGA-D1-A16J	21	8	4	38	3	0	7	3	27	0	29	0	175	1
UCEC_TCGA-D1-A16N	29	1	19	5	0	16	4	40	0	16	2	29	6	2
UCEC_TCGA-D1-A16O	6	0	5	2	4	0	0	0	18	1	0	5	0	0
UCEC_TCGA-D1-A16Q	9	0	5	2	4	0	0	2	0	0	0	11	7	1
UCEC_TCGA-D1-A16R	16	3	2	0	2	2	0	1	0	6	10	16	2	0
UCEC_TCGA-D1-A16S	5	0	4	2	0	0	2	0	2	6	18	18	15	0
UCEC_TCGA-D1-A16V	13	0	0	1	0	0	0	0	14	6	18	1	0	0
UCEC_TCGA-D1-A16X	184	1367	141	1139	44	52	753	66	0	55	12	0	0	4
UCEC_TCGA-D1-A16Y	60	351	114	537	8	13	304	90	3	0	0	0	0	36
UCEC_TCGA-D1-A174	349	9	93	49	195	76	0	39	0	70	42	15	0	5
UCEC_TCGA-D1-A176	143	6	38	21	131	33	3	36	0	52	9	43	6	5
UCEC_TCGA-D1-A177	174	9	175	27	158	66	0	35	40	161	1	26	10	1
UCEC_TCGA-D1-A17A	58	2	50	9	44	24	6	25	15	51	4	2	5	0
UCEC_TCGA-D1-A17B	130	2	39	19	36	25	7	1	9	39	10	28	6	3
UCEC_TCGA-D1-A17C	14	3	17	1	0	0	4	0	0	1	9	14	2	0
UCEC_TCGA-D1-A17D	129	9	61	19	140	85	0	11	0	63	22	36	16	0
UCEC_TCGA-D1-A17F	41	2	7	10	114	0	0	13	0	28	84	0	24	5
UCEC_TCGA-D1-A17H	167	3	70	37	210	56	2	65	0	108	43	21	7	0
UCEC_TCGA-D1-A17K	4	3	5	2	8	0	7	2	2	3	15	22	8	2
UCEC_TCGA-D1-A17L	14	0	9	7	0	0	1	0	21	0	5	20	5	0
UCEC_TCGA-D1-A17M	173	4	84	18	68	43	0	11	0	68	9	41	8	0
UCEC_TCGA-D1-A17N	8	3	1	4	4	3	0	1	0	0	4	6	2	0
UCEC_TCGA-D1-A17Q	257	3528	266	2280	48	350	1106	232	0	304	97	0	0	81
UCEC_TCGA-D1-A17R	67	0	40	20	52	5	0	10	58	58	7	3	4	0
UCEC_TCGA-D1-A17S	21	1	4	3	5	2	2	0	0	3	5	9	2	0
UCEC_TCGA-D1-A17T	33	0	8	10	0	0	0	0	9	4	6	19	4	1
UCEC_TCGA-D1-A17U	123	0	38	25	108	31	0	11	17	84	15	23	3	6
UCEC_TCGA-D1-A1NS	82	5	48	10	90	12	3	5	46	69	5	32	0	0
UCEC_TCGA-D1-A1NU	11	0	2	3	6	4	0	8	6	5	2	39	19	3
UCEC_TCGA-D1-A1NX	12	3	4	0	0	0	1	0	4	6	5	16	0	0
UCEC_TCGA-D1-A1NY	142	4	129	21	156	54	0	48	14	119	16	34	8	3
UCEC_TCGA-D1-A1NZ	199	15	112	19	194	80	9	91	48	167	23	52	17	9
UCEC_TCGA-D1-A1O0	12	1	12	1	2	0	3	2	5	7	16	19	9	0
UCEC_TCGA-D1-A1O5	35	3	11	8	0	0	4	0	0	0	5	15	6	0
UCEC_TCGA-D1-A1O7	150	3	76	40	69	29	0	11	14	38	32	33	0	0
UCEC_TCGA-D1-A1O8	24	1	11	4	3	0	0	1	0	0	17	34	1	1
UCEC_TCGA-D1-A2G0	207	9	134	54	341	75	17	31	0	155	33	51	4	6
UCEC_TCGA-D1-A2G5	68	4	23	11	46	9	4	23	15	39	19	42	1	0
UCEC_TCGA-D1-A2G6	34	0	15	15	16	0	1	0	18	0	5	17	3	7
UCEC_TCGA-D1-A2G7	8	1	0	5	0	0	4	0	7	5	5	30	12	0
UCEC_TCGA-D1-A3DA	29	3	12	1	2	2	4	13	0	2	1	32	4	2
UCEC_TCGA-D1-A3DG	9	1	8	9	0	1	3	2	8	13	23	75	22	1
UCEC_TCGA-D1-A3DH	14	7	3	16	2	0	0	8	0	7	0	14	78	2
UCEC_TCGA-D1-A3JP	6	1	2	6	0	2	5	2	0	4	7	5	32	0
UCEC_TCGA-D1-A3JQ	5	4	5	1	4	0	1	1	0	3	7	10	6	2
UCEC_TCGA-DF-A2KN	284	257	106	20	1384	2734	0	163	0	1094	575	13	0	190
UCEC_TCGA-DF-A2KR	8	1	4	2	14	4	0	11	8	11	11	53	12	2
UCEC_TCGA-DF-A2KS	31	1	9	4	9	4	4	12	0	3	6	75	8	10
UCEC_TCGA-DF-A2KU	1673	1884	2103	1808	3116	2489	733	324	1398	0	2319	0	50	79
UCEC_TCGA-DF-A2KV	14	886	121	531	28	14	709	52	0	6	0	0	0	0
UCEC_TCGA-DF-A2KZ	176	4	109	25	168	51	6	31	97	104	31	19	0	11
UCEC_TCGA-DF-A2L0	9	0	4	0	0	0	1	0	16	2	4	22	6	4
UCEC_TCGA-DI-A0WH	106	6	69	29	137	49	7	135	19	135	49	37	0	0
UCEC_TCGA-DI-A1BU	0	27	579	108	1795	23	55	8087	652	1033	532	0	158	73
UCEC_TCGA-DI-A1BY	23	0	12	3	0	1	0	2	18	1	16	8	0	0
UCEC_TCGA-DI-A1C3	8	3	10	7	0	0	0	2	0	4	7	8	5	0
UCEC_TCGA-DI-A1NN	14	1	6	7	3	1	0	0	0	10	4	12	12	0
UCEC_TCGA-DI-A1NO	7	14	2	3	10	23	2	1	27	5	12	191	36	18
UCEC_TCGA-DI-A2QT	3	4	1	3	1	2	0	0	8	0	2	7	4	0
UCEC_TCGA-DI-A2QU	23	0	4	7	9	2	6	6	0	1	4	19	8	1
UCEC_TCGA-DI-A2QY	14	4	4	3	10	7	0	3	0	8	16	67	13	2
UCEC_TCGA-E6-A1LX	522	7341	1522	4959	438	787	4063	888	742	186	116	0	0	360
UCEC_TCGA-E6-A1LZ	15	12	3	15	1	0	0	5	0	7	0	71	208	4
UCEC_TCGA-E6-A1M0	0	1385	174	690	12	56	801	0	0	22	0	0	0	0
UCEC_TCGA-E6-A2P8	164	7	80	25	193	14	19	64	0	150	13	37	9	9
UCEC_TCGA-E6-A2P9	279	14	131	36	307	78	35	70	4	149	25	107	8	12
UCEC_TCGA-E6-A8L9	11	0	1	2	9	1	0	7	1	4	0	36	1	0
UCEC_TCGA-EC-A1NJ	31	3	34	6	0	0	10	112	0	166	0	37	1	15
UCEC_TCGA-EC-A1QX	124	17	125	22	200	102	0	66	65	143	22	25	0	11
UCEC_TCGA-EC-A24G	821	11	152	68	286	110	1	126	0	117	50	11	0	10
UCEC_TCGA-EO-A1Y5	13	4	2	3	6	0	7	1	1	15	16	26	9	2
UCEC_TCGA-EO-A1Y7	24	3	2	3	3	3	1	3	2	0	6	21	2	2
UCEC_TCGA-EO-A1Y8	8	2	1	9	1	0	1	0	17	1	4	12	16	0
UCEC_TCGA-EO-A22R	1895	3871	3516	3426	0	3040	1704	1367	2407	356	0	0	0	1049
UCEC_TCGA-EO-A22S	239	2	66	35	185	23	13	25	31	181	14	49	2	0
UCEC_TCGA-EO-A22T	244	24	144	27	376	176	0	32	76	219	81	26	0	10
UCEC_TCGA-EO-A22U	4276	2662	2875	2802	1089	127	2059	1005	2206	575	5165	0	0	217
UCEC_TCGA-EO-A22X	157	6793	495	3645	43	584	4253	356	0	232	0	0	0	150
UCEC_TCGA-EO-A22Y	27	3	5	5	3	0	0	5	0	0	7	17	0	0
UCEC_TCGA-EO-A2CG	9	0	6	9	3	0	0	2	0	0	6	14	0	0
UCEC_TCGA-EO-A2CH	10	0	4	7	0	0	1	3	0	1	10	17	8	3
UCEC_TCGA-EO-A3AS	0	2	10	4	15	4	0	1	35	18	18	96	27	6
UCEC_TCGA-EO-A3AU	236	3	113	40	280	88	9	10	0	65	24	47	0	0
UCEC_TCGA-EO-A3AV	30	3005	227	1403	37	240	2158	33	0	81	0	0	0	77
UCEC_TCGA-EO-A3AY	32	2952	99	996	2	357	1589	88	0	69	0	0	0	107
UCEC_TCGA-EO-A3AZ	720	5	110	104	227	60	10	52	0	79	0	30	6	10
UCEC_TCGA-EO-A3B0	0	7888	675	2854	295	866	5404	474	378	0	0	0	0	516
UCEC_TCGA-EO-A3B1	8	2	2	3	7	0	1	7	1	0	5	17	7	0
UCEC_TCGA-EO-A3KU	25	2	0	0	1	2	0	9	10	1	0	26	6	3
UCEC_TCGA-EO-A3KW	2	3	14	1	0	0	2	0	0	4	12	19	5	1
UCEC_TCGA-EO-A3KX	346	154	169	24	855	1710	0	262	0	639	334	81	0	179
UCEC_TCGA-EO-A3L0	38	4	4	10	1	0	0	1	6	5	18	25	0	0
UCEC_TCGA-EY-A1G7	42	4	0	4	7	2	1	12	13	0	13	17	5	2
UCEC_TCGA-EY-A1G8	97	1852	123	1067	34	101	991	57	0	62	28	0	0	32
UCEC_TCGA-EY-A1GC	20	0	0	1	11	1	1	0	1	1	14	12	2	0
UCEC_TCGA-EY-A1GD	48	483	126	379	2	23	576	147	0	15	0	0	0	87
UCEC_TCGA-EY-A1GE	20	0	0	5	0	0	3	2	0	5	4	13	5	1
UCEC_TCGA-EY-A1GF	94	7	36	23	97	41	2	16	20	96	9	49	1	0
UCEC_TCGA-EY-A1GH	39	1	5	3	0	2	0	0	8	8	9	8	2	0
UCEC_TCGA-EY-A1GI	63	3399	268	1849	46	194	1831	38	0	74	0	0	0	41
UCEC_TCGA-EY-A1GJ	9	1	2	1	4	0	2	3	4	5	16	14	3	0
UCEC_TCGA-EY-A1GK	171	10	76	30	265	104	7	84	69	250	8	12	0	17
UCEC_TCGA-EY-A1GL	12	4	12	8	2	0	0	2	4	0	9	11	6	0
UCEC_TCGA-EY-A1GM	17	0	8	0	0	0	0	5	0	1	8	13	2	1
UCEC_TCGA-EY-A1GO	61	1	24	10	149	18	2	0	49	72	30	8	11	6
UCEC_TCGA-EY-A1GP	12	0	0	4	7	0	2	1	0	0	1	18	3	0
UCEC_TCGA-EY-A1GQ	136	3	55	22	132	21	9	108	0	134	15	19	0	3
UCEC_TCGA-EY-A1GR	17	0	1	8	6	0	3	1	0	3	2	21	7	8
UCEC_TCGA-EY-A1GS	12	3	1	28	4	0	0	2	15	0	13	36	379	1
UCEC_TCGA-EY-A1GT	41	0	9	3	0	1	0	0	13	6	24	3	5	1
UCEC_TCGA-EY-A1GU	257	38	105	24	655	286	7	62	0	153	210	198	0	0
UCEC_TCGA-EY-A1GV	4	0	0	2	3	0	2	0	16	0	0	12	7	0
UCEC_TCGA-EY-A1GW	9	3	8	2	3	2	0	2	0	0	9	24	6	1
UCEC_TCGA-EY-A1GX	33	0	6	8	0	3	1	1	12	10	24	24	0	0
UCEC_TCGA-EY-A1H0	118	5	45	6	65	17	3	8	0	104	5	45	10	12
UCEC_TCGA-EY-A210	10	1	2	5	3	0	0	4	1	0	2	23	4	0
UCEC_TCGA-EY-A212	11	0	4	5	3	0	2	1	3	7	0	35	11	0
UCEC_TCGA-EY-A214	5	0	4	2	6	0	3	8	3	4	6	33	5	5
UCEC_TCGA-EY-A215	1221	468	890	215	1142	1626	121	306	600	316	712	0	0	129
UCEC_TCGA-EY-A2OM	218	12	84	20	156	44	19	29	29	135	17	59	0	0
UCEC_TCGA-EY-A2ON	20	5	9	3	4	0	2	6	0	0	7	35	14	0
UCEC_TCGA-EY-A2OO	28	3	3	11	11	2	4	0	0	0	10	10	1	0
UCEC_TCGA-EY-A2OP	168	2	46	31	135	56	0	38	0	116	7	25	1	4
UCEC_TCGA-EY-A2OQ	24	0	0	7	5	2	1	0	0	2	4	20	4	0
UCEC_TCGA-EY-A3L3	14	1	1	4	5	0	0	0	10	6	0	20	19	3
UCEC_TCGA-EY-A3QX	12	7	1	5	5	1	0	2	3	0	12	29	4	0
UCEC_TCGA-EY-A4KR	21	1	3	4	6	6	4	2	0	10	5	35	21	8
UCEC_TCGA-EY-A547	46	0	27	5	35	5	2	13	20	31	0	52	0	0
UCEC_TCGA-EY-A548	191	7	106	37	162	17	0	43	0	102	31	31	6	0
UCEC_TCGA-EY-A549	1384	0	131	154	75	10	0	0	82	48	32	0	0	0
UCEC_TCGA-EY-A54A	18	3	9	6	1	9	2	5	2	6	11	49	21	7
UCEC_TCGA-EY-A5W2	168	6	90	45	284	94	0	73	83	178	9	5	0	13
UCEC_TCGA-EY-A72D	14	3	2	5	10	0	0	4	4	1	4	19	0	3
UCEC_TCGA-FI-A2CX	2	0	1	2	0	0	0	0	5	3	0	12	5	0
UCEC_TCGA-FI-A2CY	10	0	4	5	9	0	2	0	8	4	7	5	3	0
UCEC_TCGA-FI-A2D0	2888	90	2554	997	728	8	254	481	1127	354	1745	0	0	45
UCEC_TCGA-FI-A2D2	9	4	3	3	1	0	0	0	9	3	0	14	3	0
UCEC_TCGA-FI-A2D4	97	6	65	20	81	30	0	8	18	82	23	19	12	2
UCEC_TCGA-FI-A2D5	628	1950	5788	2439	592	1298	1606	3260	5516	226	0	0	0	750
UCEC_TCGA-FI-A2D6	184	6	103	34	149	69	2	51	15	183	0	34	2	6
UCEC_TCGA-FI-A2EU	13	0	6	1	6	4	0	0	3	4	12	7	11	4
UCEC_TCGA-FI-A2EW	11	0	0	11	0	0	9	0	20	3	22	21	39	0
UCEC_TCGA-FI-A2EX	16	2	6	6	0	0	0	0	0	6	5	14	18	2
UCEC_TCGA-FI-A2EY	23	4	0	9	5	2	0	9	11	4	11	32	36	0
UCEC_TCGA-FI-A2F4	0	39	94	7	641	567	0	414	0	840	377	0	0	81
UCEC_TCGA-FI-A2F8	5	3	10	10	0	2	0	10	0	2	10	11	44	0
UCEC_TCGA-FI-A2F9	18	3	3	1	3	2	1	7	0	3	1	19	1	0
UCEC_TCGA-FI-A3PV	14	1	4	8	0	3	0	3	2	4	13	25	23	0
UCEC_TCGA-FI-A3PX	14	4	11	5	0	2	8	9	0	4	23	30	11	5
UCEC_TCGA-H5-A2HR	13	1	0	2	2	0	7	0	15	6	4	14	2	0
UCEC_TCGA-JU-AAVI	16	1	7	2	0	0	0	1	6	5	4	21	8	2
UCEC_TCGA-K6-A3WQ	7	0	1	2	0	0	5	2	13	3	4	11	3	0
UCEC_TCGA-KJ-A3U4	11	0	3	0	1	1	4	0	0	0	10	34	4	2
UCEC_TCGA-KP-A3VZ	10	2	1	5	12	1	5	0	17	12	10	58	9	2
UCEC_TCGA-KP-A3W0	16	0	0	2	4	0	0	2	0	5	1	13	0	0
UCEC_TCGA-KP-A3W1	11	0	4	8	0	0	0	0	15	3	7	4	12	2
UCEC_TCGA-KP-A3W3	9	3	0	4	6	1	2	0	0	5	10	16	5	0
UCEC_TCGA-KP-A3W4	8	1	5	4	3	2	0	2	0	2	1	32	9	0
UCEC_TCGA-PG-A5BC	15	0	2	2	6	0	3	2	5	9	4	18	3	0
UCEC_TCGA-PG-A6IB	155	0	28	22	151	52	5	0	38	90	14	46	3	5
UCEC_TCGA-PG-A7D5	18	1	0	2	4	0	1	0	8	1	12	5	2	1
UCEC_TCGA-PG-A914	21	7	0	11	1	1	0	0	10	2	21	26	110	4
UCEC_TCGA-PG-A915	10	1	6	4	5	1	0	3	9	4	13	41	12	4
UCEC_TCGA-PG-A916	11	0	12	1	0	3	5	0	0	1	3	21	0	0
UCEC_TCGA-PG-A917	185	10	70	29	253	65	28	37	97	107	4	160	3	2
UCEC_TCGA-QF-A5YS	57	1039	100	852	55	19	641	0	0	6	0	0	0	0
UCEC_TCGA-QF-A5YT	0	0	5	1	1	0	0	1	0	0	0	2	0	1
UCEC_TCGA-QS-A5YQ	27	687	48	442	13	7	417	0	0	10	0	0	0	0
UCEC_TCGA-QS-A5YR	104	4	31	7	79	28	6	8	0	45	12	18	0	0
UCEC_TCGA-QS-A744	29	0	14	6	0	3	3	2	0	3	13	16	4	1
UCEC_TCGA-QS-A8F1	13	1	6	1	2	0	4	4	3	10	16	33	9	0
UCEC_TCGA-SJ-A6ZI	767	25	360	115	462	202	2	81	0	212	34	0	0	20
