Samples	SBS96A	SBS96B	SBS96C
MLH1_1_multinomial_train2.63	1.21E-01	4.40E-03	1.41E-03
MLH1_1_multinomial_train2.64	1.18E-01	6.02E-03	3.09E-03
MLH1_1_multinomial_train2.65	1.26E-01	1.65E-03	1.39E-03
MLH1_1_multinomial_train2.66	1.23E-01	6.88E-03	9.52E-04
MLH1_1_multinomial_train2.67	1.23E-01	5.25E-03	8.69E-04
MLH1_1_multinomial_train2.68	1.21E-01	9.21E-03	8.97E-04
MLH1_1_multinomial_train2.69	1.23E-01	2.75E-03	2.01E-03
MLH1_1_multinomial_train2.70	1.21E-01	6.17E-03	4.69E-04
MLH1_1_multinomial_train2.71	1.19E-01	7.97E-03	1.38E-03
MLH1_1_multinomial_train2.72	1.25E-01	5.78E-04	1.32E-03
MLH1_1_multinomial_train2.73	1.24E-01	1.25E-03	2.69E-03
MLH1_1_multinomial_train2.74	1.21E-01	7.10E-03	1.33E-26
MLH1_1_multinomial_train2.75	1.21E-01	6.63E-03	5.17E-04
MLH1_1_multinomial_train2.76	1.23E-01	2.77E-03	1.89E-03
MLH1_1_multinomial_train2.77	1.25E-01	3.27E-03	1.57E-04
MLH1_1_multinomial_train2.78	1.21E-01	6.32E-03	1.64E-03
MLH1_1_multinomial_train2.79	1.22E-01	5.68E-03	7.68E-17
MLH1_1_multinomial_train2.80	1.26E-01	3.16E-03	8.05E-04
MLH1_1_multinomial_train2.81	1.25E-01	1.66E-03	6.66E-04
MLH1_1_multinomial_train2.82	1.22E-01	7.54E-03	3.00E-04
MLH1_1_multinomial_train2.83	1.23E-01	2.80E-03	5.53E-04
MLH1_1_multinomial_train2.84	1.21E-01	6.00E-03	5.97E-04
MLH1_1_multinomial_train2.85	1.18E-01	9.02E-03	1.14E-03
MLH1_1_multinomial_train2.86	1.25E-01	3.94E-03	9.23E-04
MLH1_1_multinomial_train2.87	1.21E-01	8.17E-03	9.51E-04
MLH1_1_multinomial_train2.88	1.25E-01	3.64E-03	3.51E-04
MLH1_1_multinomial_train2.89	1.22E-01	6.20E-03	7.40E-04
MLH1_1_multinomial_train2.90	1.20E-01	9.55E-03	7.74E-04
MLH1_1_multinomial_train2.91	1.24E-01	2.25E-03	1.45E-03
MLH1_1_multinomial_train2.92	1.23E-01	4.22E-03	1.06E-03
MLH1_1_multinomial_train2.93	1.22E-01	4.88E-03	9.85E-04
MLH1_1_multinomial_train2.94	1.23E-01	5.42E-03	1.09E-03
MLH1_1_multinomial_train2.95	1.22E-01	6.07E-03	1.10E-03
MLH1_1_multinomial_train2.96	1.29E-01	7.55E-04	1.40E-03
MLH1_1_multinomial_train2.97	1.19E-01	6.57E-03	4.46E-10
MLH1_1_multinomial_train2.98	1.23E-01	3.94E-03	1.33E-26
MSH6_3_multinomial_train2	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.1	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.1	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.2	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.3	8.81E-42	1.16E-01	1.33E-26
MSH6_2_multinomial_train2.4	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.2	8.81E-42	1.16E-01	1.53E-26
MSH6_3_multinomial_train2.3	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.4	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.5	8.81E-42	1.20E-01	1.53E-26
MSH6_3_multinomial_train2.6	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.7	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.5	8.81E-42	1.20E-01	1.33E-26
MSH6_2_multinomial_train2.6	8.81E-42	1.21E-01	1.53E-26
MSH6_3_multinomial_train2.8	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.7	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.9	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.10	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.11	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.8	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.9	8.81E-42	1.17E-01	1.33E-26
MSH6_3_multinomial_train2.12	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.13	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.14	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.10	8.81E-42	1.21E-01	1.53E-26
MSH6_3_multinomial_train2.15	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.11	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.16	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.17	8.81E-42	1.16E-01	1.53E-26
MSH6_2_multinomial_train2.12	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.13	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.14	8.81E-42	1.20E-01	1.33E-26
MSH6_2_multinomial_train2.15	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.16	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.18	8.81E-42	1.17E-01	1.53E-26
MSH6_2_multinomial_train2.17	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.18	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.19	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.20	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.21	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.22	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.23	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.19	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.20	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.21	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.24	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.22	8.81E-42	1.20E-01	1.33E-26
MSH6_2_multinomial_train2.23	8.81E-42	1.20E-01	1.33E-26
MSH6_2_multinomial_train2.24	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.25	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.26	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.25	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.26	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.27	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.28	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.29	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.27	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.30	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.28	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.29	8.81E-42	1.20E-01	1.53E-26
MSH6_2_multinomial_train2.31	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.32	8.81E-42	1.16E-01	1.33E-26
MSH6_2_multinomial_train2.33	8.81E-42	1.20E-01	1.33E-26
MSH6_3_multinomial_train2.30	8.81E-42	1.17E-01	1.53E-26
MSH6_3_multinomial_train2.31	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.34	8.81E-42	1.22E-01	1.33E-26
MSH6_2_multinomial_train2.35	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.32	8.81E-42	1.17E-01	1.53E-26
MSH6_3_multinomial_train2.33	8.81E-42	1.20E-01	1.53E-26
MSH6_3_multinomial_train2.34	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.35	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.36	8.81E-42	1.21E-01	1.33E-26
MSH6_3_multinomial_train2.36	8.81E-42	1.18E-01	1.53E-26
MSH6_3_multinomial_train2.37	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.38	8.81E-42	1.20E-01	1.53E-26
MSH6_3_multinomial_train2.39	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.40	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.41	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.37	8.81E-42	1.20E-01	1.33E-26
MSH6_3_multinomial_train2.42	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.43	8.81E-42	1.20E-01	1.53E-26
MSH6_2_multinomial_train2.38	8.81E-42	1.19E-01	1.33E-26
MSH6_2_multinomial_train2.39	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.40	8.81E-42	1.17E-01	1.33E-26
MSH6_2_multinomial_train2.41	8.81E-42	1.21E-01	1.33E-26
MSH6_3_multinomial_train2.44	8.81E-42	1.18E-01	1.53E-26
MSH6_2_multinomial_train2.42	8.81E-42	1.18E-01	1.33E-26
MSH6_3_multinomial_train2.45	8.81E-42	1.19E-01	1.53E-26
MSH6_3_multinomial_train2.46	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.43	8.81E-42	1.20E-01	1.33E-26
MSH6_2_multinomial_train2.44	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.47	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.45	8.81E-42	1.18E-01	1.33E-26
MSH6_2_multinomial_train2.46	8.81E-42	1.19E-01	1.33E-26
MSH6_3_multinomial_train2.48	8.81E-42	1.19E-01	1.53E-26
MSH6_2_multinomial_train2.47	8.81E-42	1.21E-01	1.33E-26
MSH6_3_multinomial_train2.49	8.81E-42	1.20E-01	1.33E-26
PMS1_1_multinomial_train2	1.32E-01	9.61E-02	1.33E-02
PMS1_1_multinomial_train2.1	1.28E-01	9.74E-02	1.41E-02
PMS1_1_multinomial_train2.2	1.46E-01	1.10E-01	1.24E-02
PMS1_1_multinomial_train2.3	1.43E-01	1.12E-01	1.59E-02
PMS1_1_multinomial_train2.4	1.51E-01	1.07E-01	6.36E-03
PMS1_1_multinomial_train2.5	1.52E-01	1.14E-01	1.53E-02
PMS1_1_multinomial_train2.6	1.46E-01	1.07E-01	8.30E-03
PMS1_1_multinomial_train2.7	1.37E-01	1.05E-01	9.84E-03
PMS1_1_multinomial_train2.8	1.44E-01	1.10E-01	1.17E-02
PMS1_1_multinomial_train2.9	1.34E-01	1.03E-01	1.18E-02
PMS1_1_multinomial_train2.10	1.48E-01	1.07E-01	5.78E-03
PMS1_1_multinomial_train2.11	1.43E-01	1.06E-01	9.66E-03
PMS1_1_multinomial_train2.12	1.42E-01	1.01E-01	6.11E-03
PMS1_1_multinomial_train2.13	1.37E-01	1.07E-01	1.33E-02
PMS1_1_multinomial_train2.14	1.33E-01	8.81E-02	6.06E-03
PMS1_1_multinomial_train2.15	1.61E-01	1.13E-01	5.80E-03
PMS1_1_multinomial_train2.16	1.47E-01	1.03E-01	4.30E-03
PMS1_1_multinomial_train2.17	1.34E-01	1.05E-01	2.01E-02
PMS1_1_multinomial_train2.18	1.26E-01	9.13E-02	1.93E-02
PMS1_1_multinomial_train2.19	1.43E-01	1.10E-01	1.49E-02
PMS1_1_multinomial_train2.20	1.28E-01	9.47E-02	1.39E-02
PMS1_1_multinomial_train2.21	1.58E-01	1.17E-01	1.18E-02
PMS1_1_multinomial_train2.22	1.43E-01	1.12E-01	1.57E-02
PMS1_1_multinomial_train2.23	1.35E-01	1.00E-01	1.00E-02
PMS1_1_multinomial_train2.24	1.50E-01	1.04E-01	1.63E-26
PMS1_1_multinomial_train2.25	1.38E-01	1.08E-01	1.52E-02
PMS1_1_multinomial_train2.26	1.41E-01	1.06E-01	8.63E-03
PMS1_1_multinomial_train2.27	1.44E-01	1.01E-01	4.23E-03
PMS1_1_multinomial_train2.28	1.43E-01	1.14E-01	1.83E-02
PMS1_1_multinomial_train2.29	1.46E-01	1.08E-01	9.83E-03
PMS1_1_multinomial_train2.30	1.51E-01	1.07E-01	5.39E-03
PMS1_1_multinomial_train2.31	1.30E-01	9.60E-02	2.52E-02
PMS1_1_multinomial_train2.32	1.40E-01	1.09E-01	1.42E-02
PMS1_1_multinomial_train2.33	1.51E-01	1.13E-01	1.16E-02
PMS1_1_multinomial_train2.34	1.47E-01	1.10E-01	1.13E-02
PMS1_1_multinomial_train2.35	1.42E-01	1.07E-01	9.68E-03
PMS1_1_multinomial_train2.36	1.38E-01	1.05E-01	1.35E-02
PMS1_1_multinomial_train2.37	1.43E-01	9.89E-02	1.63E-26
PMS1_1_multinomial_train2.38	1.50E-01	1.13E-01	1.59E-02
PMS1_1_multinomial_train2.39	1.42E-01	1.10E-01	1.28E-02
PMS1_1_multinomial_train2.40	1.41E-01	1.05E-01	1.10E-02
PMS1_1_multinomial_train2.41	1.46E-01	1.03E-01	5.08E-03
PMS1_1_multinomial_train2.42	1.28E-01	9.48E-02	1.59E-02
PMS1_1_multinomial_train2.43	1.47E-01	1.11E-01	9.62E-03
PMS1_1_multinomial_train2.44	1.44E-01	1.09E-01	1.32E-02
PMS1_1_multinomial_train2.45	1.21E-01	8.73E-02	1.85E-02
PMS1_1_multinomial_train2.46	1.38E-01	9.19E-02	7.78E-03
PMS1_1_multinomial_train2.47	1.33E-01	1.03E-01	1.27E-02
PMS1_1_multinomial_train2.48	1.46E-01	1.04E-01	6.87E-03
PMS1_1_multinomial_train2.49	1.44E-01	1.09E-01	1.01E-02
PMS1_1_multinomial_train2.50	1.34E-01	9.63E-02	1.22E-02
PMS1_1_multinomial_train2.51	1.53E-01	1.09E-01	7.40E-03
PMS1_1_multinomial_train2.52	1.33E-01	9.95E-02	1.09E-02
PMS1_1_multinomial_train2.53	1.53E-01	1.08E-01	3.74E-03
PMS1_1_multinomial_train2.54	1.38E-01	9.56E-02	9.29E-03
PMS1_1_multinomial_train2.55	1.27E-01	9.41E-02	2.49E-02
PMS1_1_multinomial_train2.56	1.40E-01	9.66E-02	1.04E-02
PMS1_1_multinomial_train2.57	1.30E-01	8.38E-02	4.90E-03
PMS1_1_multinomial_train2.58	1.42E-01	1.09E-01	1.65E-02
PMS1_1_multinomial_train2.59	1.38E-01	9.61E-02	9.39E-03
PMS1_1_multinomial_train2.60	1.45E-01	1.03E-01	6.49E-03
PMS1_1_multinomial_train2.61	1.48E-01	1.03E-01	2.43E-03
PMS1_1_multinomial_train2.62	1.53E-01	1.07E-01	3.19E-03
PMS1_1_multinomial_train2.63	1.48E-01	1.05E-01	5.37E-03
PMS1_1_multinomial_train2.64	1.43E-01	1.04E-01	6.64E-03
PMS1_1_multinomial_train2.65	1.28E-01	9.22E-02	1.86E-02
PMS1_1_multinomial_train2.66	1.46E-01	1.06E-01	6.86E-03
PMS1_1_multinomial_train2.67	1.38E-01	1.07E-01	1.27E-02
PMS1_1_multinomial_train2.68	1.34E-01	9.90E-02	1.00E-02
PMS1_1_multinomial_train2.69	1.31E-01	8.95E-02	1.12E-02
PMS1_1_multinomial_train2.70	1.45E-01	1.11E-01	1.80E-02
PMS1_1_multinomial_train2.71	1.43E-01	1.07E-01	1.24E-02
PMS1_1_multinomial_train2.72	1.44E-01	1.02E-01	4.79E-03
PMS1_1_multinomial_train2.73	1.55E-01	1.08E-01	2.42E-03
PMS1_1_multinomial_train2.74	1.51E-01	1.07E-01	5.59E-03
PMS1_1_multinomial_train2.75	1.33E-01	9.02E-02	5.79E-03
PMS1_1_multinomial_train2.76	1.34E-01	1.01E-01	1.14E-02
PMS1_1_multinomial_train2.77	1.47E-01	1.08E-01	8.93E-03
PMS1_1_multinomial_train2.78	1.54E-01	1.09E-01	6.98E-03
PMS1_1_multinomial_train2.79	1.42E-01	1.11E-01	1.47E-02
PMS1_1_multinomial_train2.80	1.34E-01	1.00E-01	1.10E-02
PMS1_1_multinomial_train2.81	1.46E-01	1.12E-01	1.64E-02
PMS1_1_multinomial_train2.82	1.61E-01	1.14E-01	7.93E-03
PMS1_1_multinomial_train2.83	1.54E-01	1.09E-01	5.59E-03
PMS1_1_multinomial_train2.84	1.39E-01	1.05E-01	9.14E-03
PMS1_1_multinomial_train2.85	1.24E-01	8.69E-02	1.73E-02
PMS1_1_multinomial_train2.86	1.47E-01	1.11E-01	9.73E-03
PMS1_1_multinomial_train2.87	1.38E-01	9.15E-02	6.07E-03
PMS1_1_multinomial_train2.88	1.37E-01	1.03E-01	1.19E-02
PMS1_1_multinomial_train2.89	1.38E-01	8.71E-02	6.19E-03
PMS1_1_multinomial_train2.90	1.40E-01	9.98E-02	5.81E-03
PMS1_1_multinomial_train2.91	1.38E-01	1.02E-01	1.00E-02
PMS1_1_multinomial_train2.92	1.46E-01	9.47E-02	4.81E-03
PMS1_1_multinomial_train2.93	1.31E-01	1.04E-01	1.40E-02
PMS1_1_multinomial_train2.94	1.48E-01	1.05E-01	5.85E-03
PMS1_1_multinomial_train2.95	1.44E-01	1.02E-01	5.95E-03
PMS1_1_multinomial_train2.96	1.42E-01	1.06E-01	1.17E-02
PMS1_1_multinomial_train2.97	1.45E-01	1.10E-01	1.07E-02
PMS1_1_multinomial_train2.98	1.33E-01	1.02E-01	1.17E-02
PMS2_1_multinomial_train2	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.1	1.33E-26	1.35E-01	5.06E-04
PMS2_1_multinomial_train2.2	1.09E-03	1.34E-01	3.80E-04
PMS2_1_multinomial_train2.3	1.07E-11	1.38E-01	1.33E-26
PMS2_1_multinomial_train2.4	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.5	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.6	1.33E-26	1.41E-01	1.53E-26
PMS2_1_multinomial_train2.7	4.52E-03	1.30E-01	1.78E-03
PMS2_1_multinomial_train2.8	1.33E-26	1.38E-01	1.78E-03
PMS2_1_multinomial_train2.9	3.62E-03	1.31E-01	7.38E-09
PMS2_1_multinomial_train2.10	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.11	1.33E-26	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.12	1.33E-26	1.36E-01	3.55E-04
PMS2_1_multinomial_train2.13	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.14	1.64E-03	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.15	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.16	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.17	1.33E-26	1.41E-01	1.53E-26
PMS2_1_multinomial_train2.18	1.33E-26	1.41E-01	1.53E-26
PMS2_1_multinomial_train2.19	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.20	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.21	1.92E-06	1.31E-01	1.35E-03
PMS2_1_multinomial_train2.22	9.43E-04	1.32E-01	3.89E-03
PMS2_1_multinomial_train2.23	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.24	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.25	1.68E-03	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.26	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.27	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.28	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.29	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.30	1.75E-03	1.34E-01	7.99E-06
PMS2_1_multinomial_train2.31	3.73E-12	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.32	2.31E-03	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.33	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.34	8.95E-04	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.35	4.34E-10	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.36	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.37	4.75E-04	1.31E-01	8.34E-03
PMS2_1_multinomial_train2.38	1.33E-26	1.38E-01	2.19E-04
PMS2_1_multinomial_train2.39	1.33E-26	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.40	2.44E-03	1.33E-01	1.53E-26
PMS2_1_multinomial_train2.41	1.56E-03	1.33E-01	2.60E-03
PMS2_1_multinomial_train2.42	1.33E-26	1.33E-01	2.57E-03
PMS2_1_multinomial_train2.43	1.33E-26	1.39E-01	3.10E-13
PMS2_1_multinomial_train2.44	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.45	1.33E-26	1.33E-01	2.00E-03
PMS2_1_multinomial_train2.46	1.33E-26	1.34E-01	1.51E-03
PMS2_1_multinomial_train2.47	1.15E-03	1.34E-01	1.45E-03
PMS2_1_multinomial_train2.48	1.33E-26	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.49	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.50	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.51	1.24E-03	1.32E-01	3.16E-03
PMS2_1_multinomial_train2.52	1.33E-26	1.42E-01	1.53E-26
PMS2_1_multinomial_train2.53	1.50E-19	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.54	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.55	1.33E-26	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.56	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.57	1.33E-26	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.58	2.43E-03	1.34E-01	2.45E-04
PMS2_1_multinomial_train2.59	3.22E-03	1.34E-01	8.71E-04
PMS2_1_multinomial_train2.60	6.35E-03	1.32E-01	4.46E-04
PMS2_1_multinomial_train2.61	1.33E-26	1.31E-01	1.24E-03
PMS2_1_multinomial_train2.62	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.63	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.64	1.33E-26	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.65	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.66	1.33E-26	1.38E-01	1.67E-15
PMS2_1_multinomial_train2.67	1.33E-26	1.42E-01	1.53E-26
PMS2_1_multinomial_train2.68	1.33E-26	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.69	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.70	1.33E-26	1.40E-01	1.33E-26
PMS2_1_multinomial_train2.71	2.18E-03	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.72	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.73	4.65E-04	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.74	2.51E-03	1.33E-01	3.87E-03
PMS2_1_multinomial_train2.75	1.99E-04	1.35E-01	1.32E-03
PMS2_1_multinomial_train2.76	1.52E-03	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.77	1.33E-26	1.38E-01	1.53E-26
PMS2_1_multinomial_train2.78	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.79	1.33E-26	1.35E-01	1.53E-26
PMS2_1_multinomial_train2.80	1.33E-26	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.81	1.82E-03	1.35E-01	7.16E-08
PMS2_1_multinomial_train2.82	5.26E-21	1.36E-01	1.33E-26
PMS2_1_multinomial_train2.83	1.33E-26	1.40E-01	2.10E-26
PMS2_1_multinomial_train2.84	2.43E-03	1.34E-01	1.33E-26
PMS2_1_multinomial_train2.85	1.33E-26	1.31E-01	3.66E-03
PMS2_1_multinomial_train2.86	5.16E-03	1.30E-01	6.65E-26
PMS2_1_multinomial_train2.87	4.67E-03	1.33E-01	1.53E-26
PMS2_1_multinomial_train2.88	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.89	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.90	1.33E-26	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.91	1.33E-26	1.41E-01	1.53E-26
PMS2_1_multinomial_train2.92	1.33E-26	1.39E-01	1.53E-26
PMS2_1_multinomial_train2.93	1.10E-03	1.36E-01	1.53E-26
PMS2_1_multinomial_train2.94	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.95	1.33E-26	1.37E-01	8.76E-05
PMS2_1_multinomial_train2.96	1.33E-26	1.37E-01	1.53E-26
PMS2_1_multinomial_train2.97	1.93E-03	1.40E-01	1.53E-26
PMS2_1_multinomial_train2.98	1.33E-26	1.39E-01	1.53E-26
EXO1_1_real_train3	8.06E-27	2.45E-02	8.54E-27
OGG1_2_real_train3	3.20E-02	9.86E-02	4.77E-01
RNF168_2_real_train3	1.58E-02	8.02E-02	1.72E-01
UNG_2_real_train3	1.61E-01	1.43E-01	4.25E-03
ATP2B4_4_real_train3	9.41E-02	1.09E-01	1.05E-01
ATP2B4_5_real_train3	9.14E-02	9.99E-02	1.04E-01
MLH1_2_real_train3	1.26E-01	2.30E-03	1.33E-26
MSH2_1_real_train3	4.13E-02	6.49E-02	1.00E-26
MSH6_4_real_train3	8.81E-42	1.19E-01	1.33E-26
MSH6_5_real_train3	8.81E-42	1.19E-01	1.33E-26
MSH6_6_real_train3	8.81E-42	1.20E-01	1.33E-26
PMS1_2_real_train3	1.26E-01	8.39E-02	8.89E-03
PMS2_2_real_train3	1.33E-26	1.35E-01	2.03E-03
EXO1_1_multinomial_train3	8.32E-27	2.32E-02	8.72E-27
EXO1_1_multinomial_train3.1	8.21E-27	2.28E-02	8.76E-27
EXO1_1_multinomial_train3.2	7.94E-27	2.47E-02	8.51E-27
EXO1_1_multinomial_train3.3	8.01E-27	2.44E-02	8.54E-27
EXO1_1_multinomial_train3.4	8.26E-27	2.34E-02	8.64E-27
EXO1_1_multinomial_train3.5	7.83E-27	2.65E-02	8.26E-27
EXO1_1_multinomial_train3.6	8.05E-27	2.46E-02	8.54E-27
EXO1_1_multinomial_train3.7	7.81E-27	2.60E-02	8.35E-27
EXO1_1_multinomial_train3.8	8.02E-27	2.45E-02	8.56E-27
EXO1_1_multinomial_train3.9	8.27E-27	2.36E-02	8.64E-27
EXO1_1_multinomial_train3.10	7.41E-27	2.82E-02	8.10E-27
EXO1_1_multinomial_train3.11	8.51E-27	2.19E-02	8.80E-27
EXO1_1_multinomial_train3.12	8.04E-27	2.44E-02	8.54E-27
EXO1_1_multinomial_train3.13	8.16E-27	2.37E-02	8.64E-27
EXO1_1_multinomial_train3.14	8.01E-27	2.52E-02	8.44E-27
EXO1_1_multinomial_train3.15	7.82E-27	2.59E-02	8.41E-27
EXO1_1_multinomial_train3.16	7.47E-27	2.84E-02	8.03E-27
EXO1_1_multinomial_train3.17	8.25E-27	2.31E-02	8.67E-27
EXO1_1_multinomial_train3.18	7.67E-27	2.70E-02	8.23E-27
EXO1_1_multinomial_train3.19	7.79E-27	2.61E-02	8.30E-27
EXO1_1_multinomial_train3.20	8.31E-27	2.25E-02	8.78E-27
EXO1_1_multinomial_train3.21	8.33E-27	2.24E-02	8.78E-27
EXO1_1_multinomial_train3.22	8.31E-27	2.23E-02	8.82E-27
EXO1_1_multinomial_train3.23	8.11E-27	2.44E-02	8.50E-27
