Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V	SBS96W
COAD_TCGA-AD-6964	13	177	45	136	111	323	117	1	147	228	147	145	107	8	4	57	23	3	5	6	1	101	11
COAD_TCGA-AD-6965	4	21	11	31	18	2	6	2	5	0	4	4	6	1	5	4	14	0	0	3	17	1	3
COAD_TCGA-AD-A5EJ	28	248	58	183	176	170	179	10	160	64	175	37	57	50	9	19	2	27	61	1	13	0	18
COAD_TCGA-AD-A5EK	2	14	5	16	17	7	0	0	1	0	0	1	12	16	10	2	0	1	0	6	0	0	17
COAD_TCGA-AM-5820	5	16	7	19	14	2	0	0	0	1	2	3	8	1	5	0	1	0	2	0	8	3	5
COAD_TCGA-AM-5821	17	324	50	145	133	161	123	8	84	75	133	78	25	52	1	6	20	63	51	4	10	13	28
COAD_TCGA-AU-3779	6	15	7	17	28	4	2	4	4	0	1	5	10	0	4	3	10	0	0	7	3	7	6
COAD_TCGA-AU-6004	8	187	73	196	147	78	70	0	70	49	119	49	25	17	4	0	6	8	30	4	7	0	20
COAD_TCGA-AY-5543	6	9	13	23	21	10	1	3	1	4	7	1	10	8	8	0	14	0	4	3	11	6	2
COAD_TCGA-AY-6196	2	8	10	19	27	10	7	2	15	5	7	12	19	8	10	14	1	3	0	6	72	17	40
COAD_TCGA-AY-6197	10	128	45	124	88	134	97	2	80	187	178	55	35	16	0	15	13	10	85	0	7	16	1
COAD_TCGA-AY-6386	2	11	12	37	19	3	0	0	6	1	7	0	9	9	4	0	5	0	0	0	0	3	20
COAD_TCGA-AY-A54L	6	19	11	27	25	0	8	2	9	0	9	8	13	4	3	6	2	4	0	9	12	0	23
COAD_TCGA-AY-A69D	13	27	22	38	41	10	4	4	4	1	8	2	31	14	6	4	11	0	3	4	8	4	20
COAD_TCGA-AY-A71X	1	20	14	21	20	4	2	0	0	1	1	2	9	0	3	1	2	4	0	0	5	0	10
COAD_TCGA-AY-A8YK	1	12	7	14	8	5	5	2	4	1	4	0	3	4	2	0	0	2	2	1	7	1	11
COAD_TCGA-AZ-4308	0	9	7	8	15	3	0	2	1	9	1	5	5	3	3	3	0	0	0	3	2	4	13
COAD_TCGA-AZ-4315	2062	897	2382	159	112	426	181	1208	55	556	17	795	0	98	0	407	53	115	0	185	0	0	0
COAD_TCGA-AZ-4323	1	4	6	9	11	0	1	0	8	4	2	5	4	2	0	1	1	5	2	4	5	2	2
COAD_TCGA-AZ-4614	3	24	9	37	29	9	5	4	6	2	4	9	6	6	13	3	4	30	11	3	30	7	18
COAD_TCGA-AZ-4615	12	95	47	110	105	75	86	0	65	54	142	15	12	3	2	6	46	16	48	6	0	0	26
COAD_TCGA-AZ-4616	4	16	12	14	16	0	3	4	3	5	8	0	9	0	4	1	5	5	2	5	6	2	4
COAD_TCGA-AZ-4681	0	13	5	15	12	0	3	0	4	0	3	1	10	0	7	0	4	1	2	6	13	0	5
COAD_TCGA-AZ-4682	3	12	12	19	19	0	0	0	5	0	4	0	3	0	6	3	1	2	2	2	1	7	6
COAD_TCGA-AZ-5403	5	13	6	10	7	0	0	4	3	3	0	10	9	1	4	0	1	2	0	5	9	10	4
COAD_TCGA-AZ-5407	4	25	5	16	23	4	0	0	5	0	3	2	10	2	0	2	0	2	0	5	6	3	14
COAD_TCGA-AZ-6598	24	581	113	331	204	277	183	4	219	126	154	113	75	42	13	15	1	21	120	2	0	34	42
COAD_TCGA-AZ-6599	1	16	22	30	20	3	0	0	23	0	3	0	86	2	26	124	11	0	16	6	0	26	4
COAD_TCGA-AZ-6600	7	13	9	29	22	4	0	0	1	0	5	2	3	12	9	2	8	2	5	1	22	11	15
COAD_TCGA-AZ-6601	18	474	159	579	443	219	200	1	204	58	125	57	59	27	3	15	0	16	145	0	0	0	7
COAD_TCGA-AZ-6603	1	9	13	16	16	0	0	2	2	0	3	5	5	3	0	2	12	0	3	2	3	0	2
COAD_TCGA-AZ-6605	2	15	18	19	16	5	1	0	14	16	8	0	8	6	8	0	2	6	0	0	5	0	22
COAD_TCGA-AZ-6606	2	17	13	34	33	14	5	0	0	2	8	4	12	1	13	8	8	13	0	0	2	0	16
COAD_TCGA-AZ-6607	0	5	5	12	8	0	0	5	3	2	4	3	11	2	2	2	15	3	0	1	0	6	12
COAD_TCGA-AZ-6608	1	7	6	16	16	2	0	6	8	14	5	4	0	0	5	0	12	9	0	3	38	67	1
COAD_TCGA-CA-5254	2	28	14	36	36	11	5	7	0	6	7	9	8	7	4	10	3	1	17	6	21	10	19
COAD_TCGA-CA-5255	1	7	6	10	12	3	2	0	5	4	3	0	1	0	0	4	2	2	1	0	5	0	7
COAD_TCGA-CA-5256	3	12	8	23	13	6	0	5	3	2	7	2	6	0	0	2	0	2	2	0	7	0	3
COAD_TCGA-CA-5796	3	7	5	24	10	1	1	0	1	5	2	1	7	0	0	2	2	1	3	2	10	1	8
COAD_TCGA-CA-5797	1	1	3	11	11	5	2	2	2	2	0	0	8	0	4	6	3	0	0	1	14	5	8
COAD_TCGA-CA-6715	7	6	11	19	10	3	9	0	0	5	4	6	6	6	2	0	3	2	0	1	5	5	13
COAD_TCGA-CA-6716	5	31	13	30	46	3	5	0	6	1	0	5	5	3	6	5	12	0	0	5	7	0	19
COAD_TCGA-CA-6717	3385	470	1891	134	179	267	359	2477	0	490	253	513	78	277	0	251	942	522	0	477	0	0	0
COAD_TCGA-CA-6718	1652	146	724	30	25	74	62	901	2	81	69	119	0	20	0	37	61	43	0	382	0	0	0
COAD_TCGA-CA-6719	7	22	14	32	20	1	1	0	3	14	8	2	11	6	2	2	4	0	0	1	1	0	10
COAD_TCGA-CK-4947	1	17	6	22	19	0	0	6	3	2	7	4	2	1	1	3	3	4	4	0	12	7	9
COAD_TCGA-CK-4948	1	18	6	20	23	2	3	6	4	3	2	4	5	1	5	3	0	1	0	8	14	2	11
COAD_TCGA-CK-4950	6	13	11	31	21	13	0	6	6	5	0	0	6	13	1	5	0	2	27	5	21	0	36
COAD_TCGA-CK-4951	33	839	262	439	250	817	75	5	508	245	63	69	588	21	189	656	122	9	208	0	90	882	86
COAD_TCGA-CK-4952	1	13	11	34	39	3	3	0	0	2	7	5	12	5	5	19	14	11	0	0	0	0	18
COAD_TCGA-CK-5912	0	10	8	7	17	3	0	0	6	1	0	1	3	0	2	3	1	1	1	0	7	13	3
COAD_TCGA-CK-5913	9	129	50	192	99	73	89	0	51	74	105	13	22	24	0	0	13	11	40	6	3	17	29
COAD_TCGA-CK-5914	6	27	14	30	19	0	3	2	4	3	2	9	9	1	5	4	6	2	0	5	14	10	17
COAD_TCGA-CK-5915	3	16	7	28	30	0	0	2	5	3	7	2	3	4	1	4	2	2	6	0	2	0	2
COAD_TCGA-CK-5916	25	262	83	266	224	192	80	6	170	136	155	5	40	17	5	4	34	9	79	3	1	10	12
COAD_TCGA-CK-6746	13	192	52	142	116	149	103	6	120	79	167	63	42	31	3	4	36	27	74	0	19	3	15
COAD_TCGA-CK-6747	3	30	17	25	30	1	0	2	3	3	8	0	5	2	4	4	3	3	3	3	1	4	11
COAD_TCGA-CK-6748	0	8	6	8	14	0	1	0	5	3	6	3	3	5	1	0	5	5	3	2	3	3	7
COAD_TCGA-CK-6751	9	32	17	32	24	6	1	0	12	0	5	5	22	3	2	11	16	2	0	1	3	2	24
COAD_TCGA-CM-4743	9	188	58	177	181	109	116	2	86	64	120	63	30	33	5	16	3	19	137	0	0	0	2
COAD_TCGA-CM-4744	7	17	15	39	33	0	3	1	4	6	2	5	7	6	3	2	10	0	0	4	2	4	31
COAD_TCGA-CM-4746	10	214	61	190	160	75	57	0	41	7	33	14	12	10	4	4	6	10	24	0	2	0	7
COAD_TCGA-CM-4747	1	27	4	22	21	0	0	4	5	5	4	1	10	0	5	6	0	2	0	4	0	0	16
COAD_TCGA-CM-4748	4	10	4	12	12	4	1	0	0	2	0	6	6	3	4	0	11	1	0	3	1	0	11
COAD_TCGA-CM-4750	7	7	3	26	17	0	0	2	4	3	1	0	5	2	0	2	6	3	2	5	2	2	19
COAD_TCGA-CM-4751	2	30	5	18	20	0	0	2	4	4	8	2	5	0	0	1	5	2	0	1	6	7	6
COAD_TCGA-CM-4752	7	19	16	35	30	3	3	0	8	2	1	8	6	4	2	2	5	0	1	3	9	2	12
COAD_TCGA-CM-5341	1	19	8	32	37	3	5	9	3	7	2	4	12	0	13	3	4	0	4	0	23	5	12
COAD_TCGA-CM-5344	5	12	3	14	19	2	1	2	6	2	0	1	1	0	1	0	2	0	10	1	13	0	5
COAD_TCGA-CM-5348	3	32	27	21	43	1	3	2	6	6	0	13	13	3	17	8	4	3	2	5	27	5	9
COAD_TCGA-CM-5349	1	18	14	32	23	0	0	5	4	2	2	1	6	1	3	1	8	3	3	0	0	9	11
COAD_TCGA-CM-5860	3	18	17	28	20	2	0	0	2	0	6	4	11	12	6	1	0	2	2	0	0	0	24
COAD_TCGA-CM-5861	9	223	55	136	106	168	139	15	140	308	157	55	35	23	1	18	40	35	107	7	10	14	22
COAD_TCGA-CM-5862	2	16	8	19	26	2	1	4	3	1	6	5	6	6	4	0	6	5	0	0	14	0	1
COAD_TCGA-CM-5863	1	9	9	21	7	1	1	4	2	0	2	2	5	1	2	1	7	0	0	6	2	0	4
COAD_TCGA-CM-5864	7	25	10	20	21	6	0	7	6	3	12	8	25	7	5	4	0	0	17	0	53	5	25
COAD_TCGA-CM-5868	4	10	9	17	13	4	3	2	10	3	9	0	4	0	5	4	0	3	9	6	2	3	7
COAD_TCGA-CM-6161	1	8	8	31	18	11	1	2	0	1	6	2	4	0	1	6	0	0	0	0	2	12	23
COAD_TCGA-CM-6163	1	12	13	29	19	0	1	0	1	3	4	4	9	2	9	3	0	1	0	5	11	0	16
COAD_TCGA-CM-6164	1	11	7	8	9	0	3	6	0	1	5	4	10	5	0	3	8	0	1	3	2	4	7
COAD_TCGA-CM-6165	5	13	5	8	24	8	2	2	0	1	2	5	11	0	2	3	0	0	48	3	7	0	5
COAD_TCGA-CM-6166	5	22	12	9	11	0	1	2	2	3	0	4	3	0	10	2	0	0	8	3	0	1	20
COAD_TCGA-CM-6167	3	12	5	18	14	0	1	0	2	0	7	0	7	3	0	3	0	0	0	0	5	10	14
COAD_TCGA-CM-6168	4	33	14	33	32	15	9	0	14	6	13	14	14	3	16	2	5	5	26	3	3	0	27
COAD_TCGA-CM-6169	4	15	7	14	27	6	2	0	7	6	3	2	5	0	3	0	0	1	0	0	0	7	27
COAD_TCGA-CM-6170	1	11	7	35	2	0	3	0	10	1	4	0	14	0	10	4	2	5	5	1	5	7	3
COAD_TCGA-CM-6171	14	201	78	297	194	93	102	5	117	59	111	30	41	12	10	2	29	11	44	0	0	9	28
COAD_TCGA-CM-6172	1	18	13	23	17	0	0	0	3	0	3	0	12	1	6	7	2	7	0	0	7	4	16
COAD_TCGA-CM-6674	2	172	68	177	175	88	51	1	73	38	88	34	12	0	9	2	17	11	42	0	0	4	0
COAD_TCGA-CM-6675	1	12	5	22	5	0	4	2	0	1	4	7	12	2	0	4	2	3	12	0	6	8	16
COAD_TCGA-CM-6676	2	20	9	20	17	2	1	2	1	0	2	7	10	4	1	0	8	3	7	5	0	10	12
COAD_TCGA-CM-6677	9	31	12	25	29	1	3	0	1	1	3	6	16	2	1	4	14	3	1	0	1	3	17
COAD_TCGA-CM-6678	5	22	10	43	22	0	0	5	8	5	2	4	12	1	0	8	11	0	0	0	0	3	18
COAD_TCGA-CM-6679	1	15	3	10	8	2	0	4	3	5	8	5	6	1	3	1	16	2	0	1	0	6	6
COAD_TCGA-CM-6680	0	14	13	19	20	0	0	0	0	5	2	6	14	0	2	2	10	0	4	5	0	0	9
COAD_TCGA-D5-5537	4	19	8	21	19	3	0	4	3	3	3	7	12	3	1	4	0	0	2	0	9	0	14
COAD_TCGA-D5-5538	5	7	10	29	15	1	1	0	9	2	10	12	4	1	3	0	2	6	11	5	10	3	17
COAD_TCGA-D5-5539	1	11	6	22	27	5	0	0	4	2	4	2	14	2	7	0	3	8	4	2	8	0	14
COAD_TCGA-D5-5540	4	24	13	24	31	4	0	2	1	0	0	0	9	3	11	1	14	3	3	4	8	1	17
COAD_TCGA-D5-5541	0	10	10	15	12	0	0	0	5	4	5	0	11	2	2	4	0	1	0	0	4	0	6
COAD_TCGA-D5-6529	5	23	12	29	16	8	0	0	7	0	1	4	6	1	5	0	8	0	0	0	7	1	14
COAD_TCGA-D5-6530	5	188	59	210	190	122	83	0	102	51	87	16	36	9	0	3	7	11	23	0	18	7	0
COAD_TCGA-D5-6531	8	28	17	46	39	8	3	0	4	2	3	3	8	2	4	12	0	9	0	4	17	11	26
COAD_TCGA-D5-6532	4	18	15	21	18	0	3	4	5	2	1	0	2	2	20	4	10	7	4	7	6	10	1
COAD_TCGA-D5-6533	2	10	17	21	29	8	5	5	5	4	3	3	23	3	11	2	3	4	4	9	24	18	14
COAD_TCGA-D5-6534	5	15	10	14	28	0	2	8	13	3	2	3	10	7	8	2	0	8	13	4	30	5	19
COAD_TCGA-D5-6535	8	15	10	24	19	2	2	2	7	2	0	13	6	12	22	6	13	9	7	10	19	3	21
COAD_TCGA-D5-6536	0	23	8	14	15	0	3	0	6	6	3	4	1	2	6	2	0	0	1	1	18	3	18
COAD_TCGA-D5-6537	8	16	13	22	26	2	2	0	0	1	5	2	1	4	0	1	4	2	6	6	3	3	16
COAD_TCGA-D5-6538	1	37	15	26	26	2	2	3	4	3	7	1	9	0	1	12	3	2	0	1	10	2	14
COAD_TCGA-D5-6539	2	9	9	12	19	3	1	0	4	4	3	1	0	2	5	4	7	3	7	8	13	9	2
COAD_TCGA-D5-6540	19	344	83	198	125	151	119	5	105	23	51	48	30	36	7	0	0	24	78	3	11	5	49
COAD_TCGA-D5-6541	1	17	7	22	27	0	1	0	2	0	7	4	3	0	7	0	2	0	0	0	6	2	6
COAD_TCGA-D5-6898	4	15	6	10	19	0	1	0	3	2	3	0	5	0	4	0	1	1	5	4	7	4	6
COAD_TCGA-D5-6920	4	25	10	16	26	3	0	0	8	1	2	4	2	0	11	5	7	1	2	4	3	4	13
COAD_TCGA-D5-6922	1	24	11	19	22	3	0	0	3	2	4	4	14	0	13	1	0	6	0	4	17	0	2
COAD_TCGA-D5-6924	4	12	10	29	28	10	0	5	0	3	1	2	5	2	4	9	1	6	22	3	18	8	16
COAD_TCGA-D5-6926	3	12	9	28	18	3	0	6	0	2	10	7	4	0	12	3	4	2	8	3	11	5	12
COAD_TCGA-D5-6927	12	115	30	89	78	61	58	1	52	74	96	41	12	8	0	8	15	10	53	0	0	0	0
COAD_TCGA-D5-6928	37	478	79	213	175	216	168	3	152	57	72	73	51	23	15	27	34	4	163	1	0	23	12
COAD_TCGA-D5-6929	2	14	9	19	7	0	7	4	6	4	6	0	6	10	13	7	4	5	18	9	2	3	6
COAD_TCGA-D5-6930	21	486	66	148	133	211	54	1	114	19	11	64	30	60	6	42	0	17	37	5	0	21	15
COAD_TCGA-D5-6931	5	33	18	29	26	7	2	22	10	7	4	13	41	11	9	11	4	105	10	7	1	14	26
COAD_TCGA-D5-6932	6	11	6	16	13	6	5	10	3	5	5	0	7	4	4	0	3	6	15	0	28	12	11
COAD_TCGA-D5-7000	0	18	11	17	30	2	1	2	3	0	2	7	7	1	10	2	0	1	0	0	10	0	24
COAD_TCGA-DM-A0X9	5	18	20	36	27	7	2	2	10	2	3	0	15	9	9	6	15	6	1	6	16	1	22
COAD_TCGA-DM-A0XD	5	27	18	47	15	11	3	4	3	0	5	0	10	3	13	9	10	4	1	9	9	0	21
COAD_TCGA-DM-A0XF	2	6	12	12	11	4	1	6	13	5	1	1	5	1	8	6	0	2	29	4	14	11	20
COAD_TCGA-DM-A1D0	1	12	5	13	27	0	2	7	4	2	4	4	8	7	11	0	4	3	5	2	21	8	4
COAD_TCGA-DM-A1D4	8	34	15	39	35	0	6	2	8	5	11	7	6	4	6	2	8	3	0	6	3	4	23
COAD_TCGA-DM-A1D6	0	17	10	23	27	2	3	6	6	5	3	0	1	1	12	7	4	1	2	1	5	1	15
COAD_TCGA-DM-A1D7	2	15	5	17	26	9	0	6	6	1	2	3	12	9	9	1	1	0	29	0	17	13	10
COAD_TCGA-DM-A1D8	6	19	15	25	16	0	4	2	3	3	5	5	9	4	9	0	2	10	28	7	19	15	22
COAD_TCGA-DM-A1D9	4	5	11	20	16	4	5	2	5	2	1	4	8	10	3	4	8	2	5	5	36	16	4
COAD_TCGA-DM-A1DA	7	34	13	26	34	16	10	2	6	3	4	4	26	6	6	5	0	22	40	11	43	11	48
COAD_TCGA-DM-A1DB	1	8	7	12	9	2	2	0	5	3	2	0	7	0	7	0	8	5	1	1	3	0	10
COAD_TCGA-DM-A1HA	5	26	6	27	30	0	0	1	3	3	1	9	7	9	11	1	0	0	5	3	19	4	21
COAD_TCGA-DM-A1HB	9	171	50	137	130	113	98	1	84	129	215	60	11	42	4	18	11	32	73	9	26	7	35
COAD_TCGA-DM-A280	5	18	8	21	17	2	0	12	2	1	0	13	7	0	4	4	5	30	0	0	0	0	29
COAD_TCGA-DM-A282	5	12	13	26	22	0	3	0	4	6	2	2	7	0	10	6	0	0	1	3	3	3	10
COAD_TCGA-DM-A285	3	22	14	22	15	0	0	6	2	3	10	5	8	7	9	6	18	7	15	17	13	14	19
COAD_TCGA-DM-A288	3	14	4	16	12	4	1	0	0	1	2	0	4	2	14	2	2	15	7	0	6	2	9
COAD_TCGA-DM-A28A	8	18	10	31	21	0	3	0	7	4	14	3	5	3	10	1	0	1	6	11	4	0	31
COAD_TCGA-DM-A28C	4	15	6	17	20	2	1	1	7	0	7	1	6	1	11	0	3	2	0	3	7	2	22
COAD_TCGA-DM-A28E	4	10	8	17	14	2	0	0	4	3	11	7	0	0	2	3	11	3	0	1	7	2	9
COAD_TCGA-DM-A28F	9	28	15	31	19	12	9	5	3	6	2	7	21	2	23	7	13	42	9	9	42	7	12
COAD_TCGA-DM-A28G	1	13	8	28	22	6	1	2	1	1	9	16	12	5	8	3	2	4	4	1	0	1	17
COAD_TCGA-DM-A28H	3	20	9	9	22	1	0	5	6	0	6	10	9	4	19	2	9	1	10	5	5	5	5
COAD_TCGA-DM-A28K	4	17	9	22	31	0	1	0	7	0	1	10	7	0	3	3	1	3	9	1	6	2	6
COAD_TCGA-DM-A28M	1	18	11	23	20	2	1	2	0	1	11	1	9	1	0	5	14	4	0	1	0	0	8
COAD_TCGA-F4-6459	4	10	14	18	15	2	4	3	10	4	12	0	8	2	19	6	0	10	6	3	18	5	3
COAD_TCGA-F4-6460	8	14	13	25	12	5	4	6	4	3	6	4	10	2	8	6	4	1	11	5	29	12	7
COAD_TCGA-F4-6461	3	26	13	17	27	7	3	2	7	7	14	3	25	1	3	4	1	1	3	6	11	1	8
COAD_TCGA-F4-6463	1	18	10	18	14	2	0	0	2	0	1	7	6	1	1	1	2	1	3	2	0	3	2
COAD_TCGA-F4-6569	6	11	10	16	22	4	1	0	1	3	3	6	8	3	9	1	0	25	0	7	14	2	6
COAD_TCGA-F4-6570	22	296	94	246	174	213	150	14	160	111	80	48	53	41	19	32	30	80	88	8	0	48	51
COAD_TCGA-F4-6703	8	102	27	61	52	87	39	5	24	29	67	2	20	13	8	3	19	22	48	5	10	16	1
COAD_TCGA-F4-6704	1	15	8	10	8	0	1	2	2	0	8	3	7	1	6	3	8	2	4	0	3	1	12
COAD_TCGA-F4-6805	5	7	4	14	16	5	3	1	2	2	1	6	2	0	0	0	13	2	0	0	8	3	4
COAD_TCGA-F4-6806	5	20	9	18	28	0	1	0	5	1	9	5	11	0	5	6	7	0	6	3	3	6	0
COAD_TCGA-F4-6807	7	9	5	15	14	4	11	0	0	4	4	1	23	8	4	4	0	3	56	0	27	2	24
COAD_TCGA-F4-6808	2	16	10	35	21	4	2	0	0	2	2	7	11	4	4	2	0	6	27	3	11	3	12
COAD_TCGA-F4-6809	8	14	5	11	16	8	2	6	1	10	0	7	9	5	18	0	3	11	20	4	17	14	20
COAD_TCGA-F4-6854	0	8	7	19	16	2	5	4	11	2	2	4	8	2	5	3	10	4	1	1	10	7	21
COAD_TCGA-F4-6855	4	19	7	22	14	0	5	2	3	2	2	1	8	3	7	5	6	0	6	5	14	0	16
COAD_TCGA-F4-6856	5	358	42	128	97	161	40	5	71	51	44	63	24	17	7	13	0	7	29	3	2	38	11
COAD_TCGA-G4-6293	5	14	10	27	13	6	0	2	7	1	7	0	17	1	2	5	5	1	0	4	7	7	12
COAD_TCGA-G4-6294	3	22	6	15	13	4	4	0	10	3	3	11	4	8	16	0	0	10	5	0	35	17	19
COAD_TCGA-G4-6295	3	22	13	13	21	1	3	5	10	7	9	4	6	8	5	8	0	1	0	4	36	15	14
COAD_TCGA-G4-6297	3	7	14	20	23	1	5	0	5	0	4	3	3	3	1	3	0	0	1	0	4	7	4
COAD_TCGA-G4-6298	5	12	6	22	24	2	1	0	2	1	0	0	13	0	0	2	2	0	1	5	2	0	7
COAD_TCGA-G4-6299	4	16	10	30	9	0	5	6	9	5	5	3	8	13	6	4	14	2	4	2	36	8	12
COAD_TCGA-G4-6302	11	159	75	121	128	83	115	4	103	50	107	30	32	13	10	3	4	8	40	4	5	18	39
COAD_TCGA-G4-6303	6	15	15	17	30	6	0	3	5	1	4	0	6	0	3	1	0	0	2	3	5	1	8
COAD_TCGA-G4-6304	8	221	59	144	110	108	66	4	103	69	98	33	47	18	7	6	0	5	32	9	7	19	25
COAD_TCGA-G4-6306	2	24	9	19	26	2	4	2	4	1	13	3	3	7	3	4	0	3	0	7	0	1	14
COAD_TCGA-G4-6307	4	12	7	18	4	4	3	4	2	1	0	4	7	0	6	4	0	3	5	7	6	2	11
COAD_TCGA-G4-6309	7	151	55	196	194	71	53	4	45	29	67	27	5	9	0	5	8	8	33	1	3	1	0
COAD_TCGA-G4-6310	3	33	14	21	25	1	1	0	4	0	4	5	14	4	4	2	4	2	0	3	3	7	6
COAD_TCGA-G4-6311	7	16	13	33	15	0	3	7	9	5	3	1	7	5	4	6	8	7	3	1	12	5	33
COAD_TCGA-G4-6314	4	27	16	25	26	4	4	3	0	4	5	8	2	12	16	7	2	2	0	3	20	0	0
COAD_TCGA-G4-6315	5	22	11	22	37	10	0	4	0	7	0	1	11	0	12	3	0	2	12	3	8	3	22
COAD_TCGA-G4-6317	3	17	14	28	22	1	2	0	5	2	2	3	17	0	6	1	4	1	0	2	7	4	1
COAD_TCGA-G4-6320	20	235	83	232	213	72	94	1	117	33	20	24	75	16	5	19	4	1	51	17	1	0	79
COAD_TCGA-G4-6321	3	16	8	14	18	0	0	2	8	0	2	0	5	2	1	5	0	0	0	0	0	0	18
COAD_TCGA-G4-6322	4	11	10	24	15	0	1	0	0	6	3	1	21	0	2	4	0	0	7	1	5	0	9
COAD_TCGA-G4-6323	5	18	4	22	15	10	0	0	1	6	4	0	5	3	5	1	9	3	0	7	1	1	16
COAD_TCGA-G4-6586	11	201	69	202	188	109	69	1	62	68	133	54	36	21	3	0	26	27	67	2	11	0	16
COAD_TCGA-G4-6588	23	381	65	249	220	270	196	4	190	211	215	149	71	43	10	16	48	35	155	0	0	25	2
COAD_TCGA-G4-6625	0	10	7	23	21	3	1	6	6	0	14	6	11	4	5	2	0	0	10	2	20	0	15
COAD_TCGA-G4-6626	0	26	16	36	27	5	0	0	2	2	2	0	10	3	4	4	15	0	0	1	7	0	29
COAD_TCGA-G4-6627	4	16	6	15	30	2	1	2	3	1	3	6	6	6	6	2	3	0	2	0	6	0	13
COAD_TCGA-G4-6628	37	442	71	240	191	220	233	7	390	58	111	11	102	12	4	35	12	21	175	1	9	10	24
COAD_TCGA-NH-A50T	4	27	20	28	26	3	0	3	4	2	0	0	5	3	2	4	2	0	0	0	9	3	20
COAD_TCGA-NH-A50U	6	14	9	19	13	2	2	4	2	2	4	2	6	0	6	1	11	3	4	1	0	1	6
COAD_TCGA-NH-A50V	9	32	10	35	38	9	2	0	4	4	1	3	10	4	1	5	2	1	2	9	10	4	21
COAD_TCGA-NH-A5IV	17	472	126	409	358	277	162	1	327	196	217	81	88	1	0	28	53	17	175	3	6	9	10
COAD_TCGA-NH-A6GA	3	7	14	23	14	1	3	1	7	1	0	0	2	4	7	8	0	2	0	9	5	3	17
COAD_TCGA-NH-A6GB	5	28	13	25	41	2	1	3	10	4	2	7	22	1	3	7	0	2	15	12	13	8	11
COAD_TCGA-NH-A6GC	7	21	11	8	28	0	5	3	4	0	0	0	6	4	12	4	1	4	4	0	22	0	12
COAD_TCGA-NH-A8F7	5	14	10	23	24	9	0	0	2	3	0	0	11	7	4	5	3	2	3	8	20	1	16
COAD_TCGA-NH-A8F8	4	22	5	26	20	1	1	0	8	2	2	1	13	4	0	8	0	1	0	6	0	2	34
COAD_TCGA-QG-A5YV	6	35	15	30	37	10	1	4	1	4	2	0	12	3	8	3	5	8	10	5	14	0	14
COAD_TCGA-QG-A5YW	6	28	13	20	22	6	1	4	8	3	12	1	9	6	1	1	14	3	2	8	22	0	13
COAD_TCGA-QG-A5YX	4	17	5	34	20	0	1	0	0	0	2	1	9	1	1	2	2	2	4	0	6	0	7
COAD_TCGA-QG-A5Z1	3	24	12	14	23	3	0	7	4	5	1	0	9	7	2	1	1	1	0	4	8	0	4
COAD_TCGA-QG-A5Z2	12	205	67	175	172	136	85	13	103	40	62	32	30	10	4	5	12	8	61	5	11	25	17
COAD_TCGA-QL-A97D	13	46	18	42	29	9	3	7	6	11	4	5	17	14	7	2	8	2	6	8	32	19	24
COAD_TCGA-RU-A8FL	1	26	10	19	13	9	3	2	9	4	6	6	18	3	12	0	0	7	0	7	27	7	18
COAD_TCGA-SS-A7HO	4	20	6	25	36	13	2	0	4	0	1	5	11	8	3	4	5	0	0	12	11	15	36
COAD_TCGA-T9-A92H	8	19	10	23	28	4	3	6	10	0	0	7	16	6	12	4	17	7	23	8	15	21	13
COAD_TCGA-WS-AB45	10	575	266	702	615	213	162	0	225	93	194	75	20	24	6	0	7	31	111	0	0	0	0
UCEC_TCGA-2E-A9G8	0	7	2	3	5	1	0	8	6	1	1	4	1	0	6	2	0	3	8	1	24	4	1
UCEC_TCGA-4E-A92E	5	2	29	5	6	2	0	0	5	0	3	1	1	0	112	47	28	0	0	0	0	10	0
UCEC_TCGA-5B-A90C	4	3	3	8	5	8	0	0	1	0	0	3	2	7	0	0	1	1	11	2	8	1	3
UCEC_TCGA-5S-A9Q8	1	6	10	16	3	1	1	2	3	0	2	2	6	3	0	0	2	0	0	1	6	0	5
UCEC_TCGA-A5-A0G1	1372	1205	655	1067	539	1115	2027	300	1353	353	139	403	985	2291	67	758	112	224	445	83	178	430	307
UCEC_TCGA-A5-A0GQ	1	8	3	11	12	0	0	0	1	1	5	1	7	2	5	3	1	0	2	0	7	3	9
UCEC_TCGA-A5-A0R6	0	2	4	12	7	2	0	0	4	0	1	0	9	1	3	1	3	0	2	0	8	4	3
UCEC_TCGA-A5-A0R7	1	2	1	10	7	5	0	2	3	0	2	4	6	0	0	2	8	3	7	4	22	1	2
UCEC_TCGA-A5-A0R8	1	8	5	11	9	0	2	0	4	5	2	0	8	0	0	7	0	0	0	0	1	7	17
UCEC_TCGA-A5-A0R9	0	1	5	19	5	3	0	2	0	1	2	0	3	3	1	0	0	0	0	0	7	1	2
UCEC_TCGA-A5-A0RA	0	7	8	15	11	3	1	0	1	4	4	2	4	4	2	0	3	0	0	1	8	0	7
UCEC_TCGA-A5-A0VO	1	12	5	20	7	0	0	0	3	1	2	0	4	1	4	6	3	0	8	3	0	4	8
